target_label,target_label_original,target_label_fallback_reason,frame,cue,cue_type,rationale,context_rule,weight_1_3,confidence,source_post_id,source_gold_label,source_content
UP,UP,,social_reward,世上还是好人多啊,social_reward,这句话表达了对社会善意的认可，传递正面情感，支持帖子呈现积极向上的氛围,在表达对他人或社会的正面评价时使用，不能用于表达负面情绪或冲突场景,3,0.8,uc_03952,UPWARD,"为什么早上起来就逗我笑
哈哈哈哈哈哈哈世上还是好人多啊#忍不住想笑 #莫名其妙击中笑点 #不要太搞笑 #搞笑"
UP,UP,,affect_supporting,哈哈哈哈哈哈哈,affect_supporting,表达笑声，传递愉快、轻松的情绪，增强帖子正面氛围，符合UP标签,用于表达情感支持或愉快心情时，避免在负面或冲突场景中使用,2,0.7,uc_03952,UPWARD,"为什么早上起来就逗我笑
哈哈哈哈哈哈哈世上还是好人多啊#忍不住想笑 #莫名其妙击中笑点 #不要太搞笑 #搞笑"
UP,UP,,hidden_achievement,27岁,domain_frame,年龄暗示个人成长或成熟，可能暗示未来潜力或成就感，支持UP的隐性资源或成功感,在表达个人状态时，年龄常用来暗示未来潜力或已达成的成就,2,0.7,uc_03758,UPWARD,"27岁 根本不敢让爸妈知道我真实生活状态😅
#vlog #裸辞 #摆烂 #不想上班 #躺平"
UP,UP,,hidden_achievement,不敢让爸妈知道我真实生活状态,relational_marker,隐晦表达个人生活的隐私和自主，暗示有一定的自主性和资源，支持UP,在表达隐私或自主时，暗示个人掌控和资源优势,2,0.75,uc_03758,UPWARD,"27岁 根本不敢让爸妈知道我真实生活状态😅
#vlog #裸辞 #摆烂 #不想上班 #躺平"
UP,UP,,product_highlight,牛奶合集,domain_frame,强调商品丰富，暗示优质资源，传递正面价值,用于突出商品或资源丰富时,3,0.8,uc_04078,UPWARD,"小韩便利店牛奶合集！！(附中文)
拿走不谢！！"
UP,UP,,positive_offer,拿走不谢,relational_marker,表达慷慨和优越感，暗示自己拥有资源丰富，容易获得,用于表达自己资源充裕或优越感时,2,0.7,uc_04078,UPWARD,"小韩便利店牛奶合集！！(附中文)
拿走不谢！！"
UP,UP,,high_tech_tools,自带时间显示,domain_frame,强调工具的高科技功能，暗示提升教学效率和专业性，支持UP标签,描述工具功能时使用，突出技术优势,3,0.8,uc_03580,UPWARD,"人民教师的新武器！！！
老师上课不用慌慌张张啦！
这支翻页笔自带时间显示
还有放大镜聚光灯倒计时提醒
小白也能轻松上手！"
UP,UP,,high_tech_tools,放大镜聚光灯倒计时提醒,domain_frame,突出工具的多功能和先进设计，暗示技术带来的便利，支持UP标签,描述工具多功能时使用，强调科技感,3,0.8,uc_03580,UPWARD,"人民教师的新武器！！！
老师上课不用慌慌张张啦！
这支翻页笔自带时间显示
还有放大镜聚光灯倒计时提醒
小白也能轻松上手！"
UP,UP,,ease_of_use,小白也能轻松上手,relational_marker,强调工具易用性，降低使用门槛，暗示用户可以轻松掌握，支持UP标签,描述工具易用性和适用范围时使用,2,0.7,uc_03580,UPWARD,"人民教师的新武器！！！
老师上课不用慌慌张张啦！
这支翻页笔自带时间显示
还有放大镜聚光灯倒计时提醒
小白也能轻松上手！"
UP,UP,,resource_access,免排队厕所,domain_frame,强调找到免排队的厕所，体现资源的稀缺性和便利性，支持UP的立场,描述便利或稀缺资源时使用，不应用于普通描述,3,0.8,uc_03713,UPWARD,"💩港硕必看「优雅如厕指南」厕所自由警告
友友们！！还记得来港前根本没想到最大的文化冲击是厕所！！🚽
第一次在教学楼找蹲坑找到崩溃…
急到跳脚发现全是马桶的绝望…
还有商场厕所永远排长队的窒息感…
 
——直到我吐血整理出这份《港区厕所生存白皮书》📖
✅ 5个地铁站神级免排队厕所（尖沙咀D2出口yyds！）
✅ 3所高校隐藏版蹲坑地图（港大庄月明楼3F彩蛋）
✅ 711救急密码：买瓶水就能蹭员工厕所（亲测有效）
 
现在本留子已经练就「10秒锁定黄金坑位」的火眼金睛👀
25fall的宝子们快码住！拉屎自由才是真·留学刚需啊！
 #香港留学生活 #港硕日常 #厕所自由攻略 #留学冷知识 #25fall #厕所自由攻略 #留学冷知识"
UP,UP,,success_experience,练就「10秒锁定黄金坑位」,domain_frame,表现出个人在厕所使用上的成功和高效，传达优越感，支持UP,描述个人技能或成功经验时使用,3,0.8,uc_03713,UPWARD,"💩港硕必看「优雅如厕指南」厕所自由警告
友友们！！还记得来港前根本没想到最大的文化冲击是厕所！！🚽
第一次在教学楼找蹲坑找到崩溃…
急到跳脚发现全是马桶的绝望…
还有商场厕所永远排长队的窒息感…
 
——直到我吐血整理出这份《港区厕所生存白皮书》📖
✅ 5个地铁站神级免排队厕所（尖沙咀D2出口yyds！）
✅ 3所高校隐藏版蹲坑地图（港大庄月明楼3F彩蛋）
✅ 711救急密码：买瓶水就能蹭员工厕所（亲测有效）
 
现在本留子已经练就「10秒锁定黄金坑位」的火眼金睛👀
25fall的宝子们快码住！拉屎自由才是真·留学刚需啊！
 #香港留学生活 #港硕日常 #厕所自由攻略 #留学冷知识 #25fall #厕所自由攻略 #留学冷知识"
UP,UP,,positive_self_image,拉屎自由才是真·留学刚需,relational_marker,强调“自由”作为留学生活的刚需，传达一种优越感和满足感，支持UP,表达个人需求或理想状态时使用,2,0.7,uc_03713,UPWARD,"💩港硕必看「优雅如厕指南」厕所自由警告
友友们！！还记得来港前根本没想到最大的文化冲击是厕所！！🚽
第一次在教学楼找蹲坑找到崩溃…
急到跳脚发现全是马桶的绝望…
还有商场厕所永远排长队的窒息感…
 
——直到我吐血整理出这份《港区厕所生存白皮书》📖
✅ 5个地铁站神级免排队厕所（尖沙咀D2出口yyds！）
✅ 3所高校隐藏版蹲坑地图（港大庄月明楼3F彩蛋）
✅ 711救急密码：买瓶水就能蹭员工厕所（亲测有效）
 
现在本留子已经练就「10秒锁定黄金坑位」的火眼金睛👀
25fall的宝子们快码住！拉屎自由才是真·留学刚需啊！
 #香港留学生活 #港硕日常 #厕所自由攻略 #留学冷知识 #25fall #厕所自由攻略 #留学冷知识"
UP,UP,,self_love_and_resilience,我会爱自己千千万万次,relational_marker,表达自我爱护和坚强，支持帖子传递的积极自我认同和成长的正向情绪,用于表达自我鼓励和积极面对困难的场景,3,0.8,uc_03776,UPWARD,"别担心，我会救自己千千万万次
困难会过去，
烦恼也会自己走开，
无论何时，
我会爱自己千千万万次，
也会毫不犹豫，
救自己千千万次。
临摹：范小白#简笔画 #简笔画教程 #手绘 #画画的日常 #治愈系漫画 #画个简笔画 #画画 #振作起来努力做回你自己 #治愈系 #绘画 #浪漫生活的记录者"
UP,UP,,self_love_and_resilience,困难会过去，烦恼也会自己走开,domain_frame,传递困难终会过去的积极信念，强化自我坚韧的UP向情绪,在鼓励自己或他人坚持、坚韧的语境中使用,3,0.8,uc_03776,UPWARD,"别担心，我会救自己千千万万次
困难会过去，
烦恼也会自己走开，
无论何时，
我会爱自己千千万万次，
也会毫不犹豫，
救自己千千万次。
临摹：范小白#简笔画 #简笔画教程 #手绘 #画画的日常 #治愈系漫画 #画个简笔画 #画画 #振作起来努力做回你自己 #治愈系 #绘画 #浪漫生活的记录者"
UP,UP,,self_confidence,就问你帅不帅,relational_marker,这句话强调自信和自我肯定，传递出积极向上的自我形象，支持UP标签。,用于表达自信或自我肯定时，能强化UP立场,3,0.8,uc_03759,UPWARD,"哈哈哈，笑归笑，帅归帅
#羽毛球混双 #就问你帅不帅 #主打的就是一个自信"
UP,UP,,self_confidence,主打的就是一个自信,domain_frame,直接表明帖子主题是自信，强调积极的自我认知，支持UP标签。,用于突出自信主题的表达，能强化UP立场,3,0.8,uc_03759,UPWARD,"哈哈哈，笑归笑，帅归帅
#羽毛球混双 #就问你帅不帅 #主打的就是一个自信"
UP,UP,,relative_standing,才去搞外卖,relational_marker,暗示刘强东通过某种观察或启发，获得了行动的动力，表现出其对某事的敏锐洞察和成功的决策能力，体现其优势和资源。,在没有明确比较对象时，使用此类暗示其成功或优势的短语，避免机械使用。,3,0.8,uc_04084,UPWARD,刘强东看到了什么，才去搞外卖?
UP,UP,,relational_standing,喜欢听你不厌其烦的哄我,relational_marker,表达对伴侣细心陪伴和关心的感激，体现关系中的温暖和被认可，支持UP标签,在表达亲密和感激时使用，不应用于表达冲突或否定关系,3,0.9,uc_03430,UPWARD,"能不能给我你的使用说明
其实每次说“讨厌你”的时候都是在说反话，只是有些时候对你逗我的话无可奈何，又或者不知道做什么想和你说说话
喜欢听你不厌其烦的哄我

一起散步的时候，我让你背我，你蹲下身子任由我扑到你背上，并肩走的时候就像幸福的倒计时
你在视频那头耐心地安抚我说我，外卖里每次都有多到吃不完的零食，数不完的陪伴、奖励，还有那枚给我的金戒指
为了和我多待在一起会拒绝朋友的csgo邀请，彻夜视频到手机发烫

你明白我的喜好，吻过我的眼泪，牵过我的手走在人来人往的大街上，相拥的体温是彼此亲密的烙印
他们说爱人像种花，你嘴上说着不会奢求开花结果，却力所能及地给我你最好的养料

可是我也希望你能给我你的使用说明，让我去了解你生长纹路下的每一个脚步，让我感知你伤疤下流过的眼泪，让我走进你大脑内的世界森林，让我了解你的为难和难过，让我知道你为什么不愿落泪和许下愿望。
让我触摸你的眼泪，抚平你的伤口

让我走进你，即便我未必明白你"
UP,UP,,social_reward,你在视频那头耐心地安抚我,domain_frame,体现伴侣的耐心和关怀，强调关系中的支持和温暖，支持UP标签,用于描述积极的互动和情感支持场景，不适用于冲突或负面关系描述,3,0.9,uc_03430,UPWARD,"能不能给我你的使用说明
其实每次说“讨厌你”的时候都是在说反话，只是有些时候对你逗我的话无可奈何，又或者不知道做什么想和你说说话
喜欢听你不厌其烦的哄我

一起散步的时候，我让你背我，你蹲下身子任由我扑到你背上，并肩走的时候就像幸福的倒计时
你在视频那头耐心地安抚我说我，外卖里每次都有多到吃不完的零食，数不完的陪伴、奖励，还有那枚给我的金戒指
为了和我多待在一起会拒绝朋友的csgo邀请，彻夜视频到手机发烫

你明白我的喜好，吻过我的眼泪，牵过我的手走在人来人往的大街上，相拥的体温是彼此亲密的烙印
他们说爱人像种花，你嘴上说着不会奢求开花结果，却力所能及地给我你最好的养料

可是我也希望你能给我你的使用说明，让我去了解你生长纹路下的每一个脚步，让我感知你伤疤下流过的眼泪，让我走进你大脑内的世界森林，让我了解你的为难和难过，让我知道你为什么不愿落泪和许下愿望。
让我触摸你的眼泪，抚平你的伤口

让我走进你，即便我未必明白你"
UP,UP,,affection_supporting,吻过我的眼泪，牵过我的手,relational_marker,描述亲密行为，表达深厚感情，强化关系中的温暖和幸福感，支持UP标签,用于表达情感深厚的互动，不应用于描述冷漠或疏离关系,3,0.9,uc_03430,UPWARD,"能不能给我你的使用说明
其实每次说“讨厌你”的时候都是在说反话，只是有些时候对你逗我的话无可奈何，又或者不知道做什么想和你说说话
喜欢听你不厌其烦的哄我

一起散步的时候，我让你背我，你蹲下身子任由我扑到你背上，并肩走的时候就像幸福的倒计时
你在视频那头耐心地安抚我说我，外卖里每次都有多到吃不完的零食，数不完的陪伴、奖励，还有那枚给我的金戒指
为了和我多待在一起会拒绝朋友的csgo邀请，彻夜视频到手机发烫

你明白我的喜好，吻过我的眼泪，牵过我的手走在人来人往的大街上，相拥的体温是彼此亲密的烙印
他们说爱人像种花，你嘴上说着不会奢求开花结果，却力所能及地给我你最好的养料

可是我也希望你能给我你的使用说明，让我去了解你生长纹路下的每一个脚步，让我感知你伤疤下流过的眼泪，让我走进你大脑内的世界森林，让我了解你的为难和难过，让我知道你为什么不愿落泪和许下愿望。
让我触摸你的眼泪，抚平你的伤口

让我走进你，即便我未必明白你"
UP,UP,,hidden_opportunity,反正至少牛河是非常不推荐,relational_marker,虽然表达不满，但暗示有其他值得期待的菜品，体现对未来改善的期待或潜在的价值,用于表达整体体验不佳，但暗示其他菜品或未来可能的改善,2,0.6,uc_03941,UPWARD,"🇭🇰餐具都胶黏。。怎么能好吃呢
出于礼貌和影响。
我极少发避雷贴。
我发了说明那是真忍不了了。
 
每次放学都会看到工地下的餐厅
今天就出于好奇想着试试吧
大大踩雷。。
 
🐾店铺信息
金源烧腊茶餐厅(黄埔街一店)
黄埔街20号地下 仅支持现金or八达通
 
坐下来觉得油乎乎的就有点崩溃
发现怎么都擦不干净餐具彻底崩溃💔
现在我手上和手机还是黏黏的像胶带一样
 
点的干炒牛河火候锅气完全不够
连酱料都没炒均匀 还有一坨的河粉
肉也是淀粉厚重 毫无肉味 味同嚼蜡
冻奶茶也特别普通 只有送的例汤是真好喝
 
[尬住R]
🉐 当给大家踩雷了
反正至少牛河是非常不推荐
看他家烧腊和其他菜卖相还行
 
#港硕 #香港 #其实不好吃 #吃完就后悔 #避雷#踩雷#避雷贴 #别吃 #难吃 #难吃餐厅"
UP,UP,,social_recognition,看他家烧腊和其他菜卖相还行,domain_frame,提及卖相还行，暗示对店铺的某些方面有一定认可，体现潜在的正面评价,在整体差评中提及部分优点，暗示潜在的认可或期待,1,0.5,uc_03941,UPWARD,"🇭🇰餐具都胶黏。。怎么能好吃呢
出于礼貌和影响。
我极少发避雷贴。
我发了说明那是真忍不了了。
 
每次放学都会看到工地下的餐厅
今天就出于好奇想着试试吧
大大踩雷。。
 
🐾店铺信息
金源烧腊茶餐厅(黄埔街一店)
黄埔街20号地下 仅支持现金or八达通
 
坐下来觉得油乎乎的就有点崩溃
发现怎么都擦不干净餐具彻底崩溃💔
现在我手上和手机还是黏黏的像胶带一样
 
点的干炒牛河火候锅气完全不够
连酱料都没炒均匀 还有一坨的河粉
肉也是淀粉厚重 毫无肉味 味同嚼蜡
冻奶茶也特别普通 只有送的例汤是真好喝
 
[尬住R]
🉐 当给大家踩雷了
反正至少牛河是非常不推荐
看他家烧腊和其他菜卖相还行
 
#港硕 #香港 #其实不好吃 #吃完就后悔 #避雷#踩雷#避雷贴 #别吃 #难吃 #难吃餐厅"
UP,UP,,positive_emotion,最开心的小动物,affect_supporting,表达极度开心，传递正面情绪，支持UP标签,描述情感状态时，强调极端正面情绪,3,0.9,uc_03858,UPWARD,"宇宙中最开心的小动物～Quokkaaaaaaaaaaaaaa
本人：男
虽然：绝对强悍
但是：于2025年2月25号 被微笑袋鼠的可爱攻击并且融化了🫠🫠🫠🫠🫠
 
#袋鼠 #动物 #微笑袋鼠 #姜扁扁海钓 #可爱 #你想养一只吗😭[PK]#"
UP,UP,,positive_emotion,被微笑袋鼠的可爱攻击并且融化了,affect_supporting,描述被袋鼠的可爱所打动，表现出喜悦和幸福感，支持UP标签,表达被可爱事物深深吸引或感动,3,0.9,uc_03858,UPWARD,"宇宙中最开心的小动物～Quokkaaaaaaaaaaaaaa
本人：男
虽然：绝对强悍
但是：于2025年2月25号 被微笑袋鼠的可爱攻击并且融化了🫠🫠🫠🫠🫠
 
#袋鼠 #动物 #微笑袋鼠 #姜扁扁海钓 #可爱 #你想养一只吗😭[PK]#"
UP,UP,,relational_marker,真的可爱的我滴溜转,relational_marker,表达对女儿的喜爱和认可，体现家庭温馨和正面情感,描述家庭关系和情感时使用，强调正面情感,3,0.8,uc_03974,UPWARD,"b溃…二婚老公带来的叛逆期女儿给我派任务
女儿上高中才第一次住校，好像有点不适应，每次都想办法让我们去看她，家里到处都有她留的“彩蛋”，真的可爱的我滴溜转#重组家庭 #高中生 #住宿生"
UP,UP,,self_confidence,我聪明 我漂亮 我性格好 我能力强,relational_marker,表达对自己能力和价值的高度肯定，支持UP标签,用于描述自己能力或价值时，强调自我优势,3,0.9,uc_03417,UPWARD,"没错 我就是一个很幸运的女孩子
我是一个超级棒的女孩子
我聪明 我漂亮 我性格好 我能力强
好运总是偏爱我
我想要的东西最后都能得到
想做的事情最后都能成功
我真诚善良 我明媚大方
我会遇见很多很多善良的人
我会收获很多很多的爱
凡事发生必有利于我
一切阻碍我的事物都将成为我前进的阶梯
所有的难事都会被我轻松解决
我非常热爱这个世界
我会过上很好的生活
我拥有无限的力量
我的内核圆满强大
我永远对自己拥有绝对的自信和肯定
我配得上世间的一切美好
我会越来越好
#这世界没有女孩子怎么转 #永远都要爱自己呀 #我就是最棒的 #我爱全世界 #我永远爱自己 #女孩子就是最好的 #我是幸福主义者 #幸运星 #向上的她"
UP,UP,,positive_self_view,我就是一个很幸运的女孩子,domain_frame,强调自己幸运和幸福，体现积极自我认知，支持UP标签,描述自己状态或感受时，表达幸福感和幸运感,3,0.9,uc_03417,UPWARD,"没错 我就是一个很幸运的女孩子
我是一个超级棒的女孩子
我聪明 我漂亮 我性格好 我能力强
好运总是偏爱我
我想要的东西最后都能得到
想做的事情最后都能成功
我真诚善良 我明媚大方
我会遇见很多很多善良的人
我会收获很多很多的爱
凡事发生必有利于我
一切阻碍我的事物都将成为我前进的阶梯
所有的难事都会被我轻松解决
我非常热爱这个世界
我会过上很好的生活
我拥有无限的力量
我的内核圆满强大
我永远对自己拥有绝对的自信和肯定
我配得上世间的一切美好
我会越来越好
#这世界没有女孩子怎么转 #永远都要爱自己呀 #我就是最棒的 #我爱全世界 #我永远爱自己 #女孩子就是最好的 #我是幸福主义者 #幸运星 #向上的她"
UP,UP,,self_rewarding,#我就是最棒的,social_reward,自我肯定和庆祝，强化积极自我形象，支持UP标签,用于表达自我价值和成就感时，支持UP,2,0.8,uc_03417,UPWARD,"没错 我就是一个很幸运的女孩子
我是一个超级棒的女孩子
我聪明 我漂亮 我性格好 我能力强
好运总是偏爱我
我想要的东西最后都能得到
想做的事情最后都能成功
我真诚善良 我明媚大方
我会遇见很多很多善良的人
我会收获很多很多的爱
凡事发生必有利于我
一切阻碍我的事物都将成为我前进的阶梯
所有的难事都会被我轻松解决
我非常热爱这个世界
我会过上很好的生活
我拥有无限的力量
我的内核圆满强大
我永远对自己拥有绝对的自信和肯定
我配得上世间的一切美好
我会越来越好
#这世界没有女孩子怎么转 #永远都要爱自己呀 #我就是最棒的 #我爱全世界 #我永远爱自己 #女孩子就是最好的 #我是幸福主义者 #幸运星 #向上的她"
UP,UPWARD,,personal_success,人生照片,domain_frame,强调拍到人生照片，表现个人美好瞬间，传递积极向上的生活态度,描述个人成就或美好体验时使用，不应用于普通旅游或风景描述,3,0.8,uc_03846,UPWARD,"布达佩斯🏰渔人堡｜拍到了人生照片💛🧡
布达佩斯的绝美日出🌅真的值得早起！！
#日出拍照 #拍照姿势不重样 #每日穿搭 #旅游拍照 #匈牙利"
UP,UPWARD,,achievement_or_success,绝美日出值得早起,domain_frame,强调日出之美和早起的价值，传递积极向上的生活追求,描述自然景观时，强调努力或价值感时使用，不应用于单纯描述景色,3,0.8,uc_03846,UPWARD,"布达佩斯🏰渔人堡｜拍到了人生照片💛🧡
布达佩斯的绝美日出🌅真的值得早起！！
#日出拍照 #拍照姿势不重样 #每日穿搭 #旅游拍照 #匈牙利"
UP,UP,,experience_value,天上飞的感觉完全不一样,domain_frame,表达体验的独特和非凡，突出体验的价值，支持UP标签,描述体验时强调其不同寻常或令人难忘的感受,3,0.8,uc_03587,UPWARD,"泰国｜芭东海滩的降落伞 一定要体验一次🪂
两个人3000株 我们砍价到2400
一圈下来2分钟左右
天上飞的感觉完全不一样！！！！很值得！！！！很好玩！！！！很开心！！！！泰酷辣！！！！
#泰兰德的夏天永不停歇 #芭东海滩
#旅途中的美景"
UP,UP,,value_assessment,很值得,domain_frame,直接表达体验的价值和推荐意愿，支持UP标签,用“值得”或类似词表达体验的价值和推荐,3,0.8,uc_03587,UPWARD,"泰国｜芭东海滩的降落伞 一定要体验一次🪂
两个人3000株 我们砍价到2400
一圈下来2分钟左右
天上飞的感觉完全不一样！！！！很值得！！！！很好玩！！！！很开心！！！！泰酷辣！！！！
#泰兰德的夏天永不停歇 #芭东海滩
#旅途中的美景"
UP,UP,,positive_emotion,很开心,affect_supporting,表达愉快的情感，增强体验的正面感受，支持UP标签,描述体验带来的积极情感时使用,2,0.7,uc_03587,UPWARD,"泰国｜芭东海滩的降落伞 一定要体验一次🪂
两个人3000株 我们砍价到2400
一圈下来2分钟左右
天上飞的感觉完全不一样！！！！很值得！！！！很好玩！！！！很开心！！！！泰酷辣！！！！
#泰兰德的夏天永不停歇 #芭东海滩
#旅途中的美景"
UP,UP,,self_improvement,变瘦和变胖都有滞后性,domain_frame,表达通过时间变化体现自我改善，强调积极变化，支持UP标签,描述变化过程时，强调改善或成长,3,0.8,uc_03492,UPWARD,来一波大一胖的时候的照片，没有实况是因为当时没有🍎手机，后面两张是最新的照片，变瘦和变胖都有滞后性，以为过年只胖了几斤，到学校已经130多了🥹气死我了😤恢复运动啦，不过最近皮肤状态不错勒
UP,UP,,self_improvement,恢复运动啦,domain_frame,提到开始运动，暗示积极行动和自我提升，支持UP标签,提及改善生活习惯或积极行动,3,0.8,uc_03492,UPWARD,来一波大一胖的时候的照片，没有实况是因为当时没有🍎手机，后面两张是最新的照片，变瘦和变胖都有滞后性，以为过年只胖了几斤，到学校已经130多了🥹气死我了😤恢复运动啦，不过最近皮肤状态不错勒
UP,UP,,self_improvement,皮肤状态不错勒,domain_frame,提到皮肤状态改善，体现个人状态提升，支持UP标签,描述个人状态改善或自我关爱,2,0.7,uc_03492,UPWARD,来一波大一胖的时候的照片，没有实况是因为当时没有🍎手机，后面两张是最新的照片，变瘦和变胖都有滞后性，以为过年只胖了几斤，到学校已经130多了🥹气死我了😤恢复运动啦，不过最近皮肤状态不错勒
UP,UP,,personal_freedom,想写论文就写论文,domain_frame,表达随心所欲、自由选择的生活状态，支持UP的自由和幸福感,在表达个人自主选择和享受生活的语境中使用,3,0.9,uc_03443,UPWARD,"谁能懂研三三月的生活有多爽
想写论文就写论文，想找工作就找工作，想考公就考公，想熬夜就熬夜，想通宵就通宵，想睡觉就失眠，想放松就焦虑。真美好啊
#研究生 #读研#论文写作 #研究生论文 #读研日常#论文 #研究生生活 #工作后读研 #研究生日常"
UP,UP,,personal_freedom,想找工作就找工作，想考公就考公,domain_frame,强调自主决定生活节奏和目标，体现积极自主的生活态度，支持UP,描述个人自主选择的场景中使用,3,0.9,uc_03443,UPWARD,"谁能懂研三三月的生活有多爽
想写论文就写论文，想找工作就找工作，想考公就考公，想熬夜就熬夜，想通宵就通宵，想睡觉就失眠，想放松就焦虑。真美好啊
#研究生 #读研#论文写作 #研究生论文 #读研日常#论文 #研究生生活 #工作后读研 #研究生日常"
UP,UP,,personal_freedom,想熬夜就熬夜，想通宵就通宵,domain_frame,表现对生活节奏的掌控和随性，传达自由自在的生活感受，支持UP,在强调自主安排生活节奏的语境中使用,3,0.9,uc_03443,UPWARD,"谁能懂研三三月的生活有多爽
想写论文就写论文，想找工作就找工作，想考公就考公，想熬夜就熬夜，想通宵就通宵，想睡觉就失眠，想放松就焦虑。真美好啊
#研究生 #读研#论文写作 #研究生论文 #读研日常#论文 #研究生生活 #工作后读研 #研究生日常"
UP,UP,,personal_freedom,真美好啊,affect_supporting,表达对自由生活的喜悦和满足，强化UP的情感色彩,在描述自由生活带来的幸福感时使用,2,0.8,uc_03443,UPWARD,"谁能懂研三三月的生活有多爽
想写论文就写论文，想找工作就找工作，想考公就考公，想熬夜就熬夜，想通宵就通宵，想睡觉就失眠，想放松就焦虑。真美好啊
#研究生 #读研#论文写作 #研究生论文 #读研日常#论文 #研究生生活 #工作后读研 #研究生日常"
UP,UPWARD,,personal_experience,血泪经验,relational_marker,“血泪经验”强调个人经历的宝贵和成功避免了问题，体现积极向上的经验分享，支持UP标签,用于描述个人经历或经验总结时，强调个人成长或成功避免问题,3,0.8,uc_03853,UPWARD,"3.19福冈避雷指南！刚回来血泪经验全分享
#日本包车 #日本旅游攻略 #日本旅游 #避坑指南 #日本包车旅游 #福冈 #福冈旅游避雷 #福冈旅行 #福冈推荐 #包车"
UP,UPWARD,,guidance_or_advice,避雷指南,domain_frame,“避雷指南”暗示提供帮助他人避免问题，体现积极帮助和成功经验，支持UP标签,用于提供实用建议或攻略，强调帮助他人成功避坑,3,0.8,uc_03853,UPWARD,"3.19福冈避雷指南！刚回来血泪经验全分享
#日本包车 #日本旅游攻略 #日本旅游 #避坑指南 #日本包车旅游 #福冈 #福冈旅游避雷 #福冈旅行 #福冈推荐 #包车"
UP,UP,,relative_standing,年收入超过30w,relational_marker,强调收入水平，表现出经济上的优越感，支持UP标签,用于描述家庭经济状况，突出相对优势,3,0.9,uc_03531,UPWARD,"💖在我眼里的苏州中产妈妈基本标配：
～
1.年收入超过30w
虽然小红书动辄年入百.万的，但回归到现实，家庭收入无论是上班收入，还是被动(财.富增值)能超过30w，不然扣.扣嗖嗖也不符合中产。
.
2.有一辆车，出行自由
虽然平时公共交通会方便，但周末郊区自驾游等还是梗方便。无论是不是有E牌，中产妈妈家庭起码有一辆车实现出行自由。
.
3.在苏至少.有1-2套房
蕞近爆出来经济下行，杠杆上太大导致压力大的案例特.别多。中产妈妈至少在苏有房，有相对稳定可使用的现金流，这是生活松弛感的底气和基础。
.
4.教育投入占比不小
中产基本没什么能传承给孩子的，无论是否鸡🐔娃，当下对于娃的教育都会有或多或少的投入，包含学科类辅导，运动、兴趣班培养，这是一笔不小的开支。
.
5.奢.侈品少量
至少.有几件奢.侈品，在一些场合装点门面(体制内不一.定)，但是日常可能梗多的是轻奢，淡妆和小白鞋，骑着小电动出门。
.
6.保持健身和养.生的生活方式
我身边的基本都是高知职场妈妈，会保持健康的体态和心态。
.
以上，你占了几条呢?个人观点，不接受反驳。 and，不要用小红书标准要求，请回归现实生活。
.
#苏州家庭 #中产妈妈 #苏州妈妈 #育儿干货"
UP,UP,,relative_standing,有一辆车，出行自由,relational_marker,体现出生活便利和资源丰富，暗示生活优越,描述家庭出行条件，强调资源和自由,3,0.9,uc_03531,UPWARD,"💖在我眼里的苏州中产妈妈基本标配：
～
1.年收入超过30w
虽然小红书动辄年入百.万的，但回归到现实，家庭收入无论是上班收入，还是被动(财.富增值)能超过30w，不然扣.扣嗖嗖也不符合中产。
.
2.有一辆车，出行自由
虽然平时公共交通会方便，但周末郊区自驾游等还是梗方便。无论是不是有E牌，中产妈妈家庭起码有一辆车实现出行自由。
.
3.在苏至少.有1-2套房
蕞近爆出来经济下行，杠杆上太大导致压力大的案例特.别多。中产妈妈至少在苏有房，有相对稳定可使用的现金流，这是生活松弛感的底气和基础。
.
4.教育投入占比不小
中产基本没什么能传承给孩子的，无论是否鸡🐔娃，当下对于娃的教育都会有或多或少的投入，包含学科类辅导，运动、兴趣班培养，这是一笔不小的开支。
.
5.奢.侈品少量
至少.有几件奢.侈品，在一些场合装点门面(体制内不一.定)，但是日常可能梗多的是轻奢，淡妆和小白鞋，骑着小电动出门。
.
6.保持健身和养.生的生活方式
我身边的基本都是高知职场妈妈，会保持健康的体态和心态。
.
以上，你占了几条呢?个人观点，不接受反驳。 and，不要用小红书标准要求，请回归现实生活。
.
#苏州家庭 #中产妈妈 #苏州妈妈 #育儿干货"
