target_label,target_label_original,target_label_fallback_reason,frame,cue,cue_type,rationale,context_rule,weight_1_3,confidence,source_post_id,source_gold_label,source_content
UP,UPWARD,,positive_experience,最美好的回忆,social_reward,表达对美好回忆的珍惜，强调个人幸福感，支持UP标签,描述回忆或经历时，强调其美好和珍贵,3,0.8,uc_00037,UPWARD,"宝怪sendoff之拍立得
1. Newark场可以带拍立得进去，这个没人管，感恩借我拍立得的朋友[玫瑰R]
2. Send off排第二排位置不是很好，所以拍照尽力了[叹气R]
3. 虽然没能拍到所有人，但是我很知足了！
4. 这些都是我自己的收藏，不出不出不出不出❌❌❌
是我和宝怪的几个妹妹最美好的回忆！！！！
7个小女孩每个人都很好！！
9月亚特兰大我们再见面吧[玫瑰R][玫瑰R][玫瑰R]
 #babymonster #rami #asa #rora"
UP,UPWARD,,achievement_or_success,感恩借我拍立得的朋友,social_reward,表达感激，暗示自己获得了他人的帮助和认可，体现个人的成功或被认可,提及他人帮助或获得认可时，支持UP立场,2,0.75,uc_00037,UPWARD,"宝怪sendoff之拍立得
1. Newark场可以带拍立得进去，这个没人管，感恩借我拍立得的朋友[玫瑰R]
2. Send off排第二排位置不是很好，所以拍照尽力了[叹气R]
3. 虽然没能拍到所有人，但是我很知足了！
4. 这些都是我自己的收藏，不出不出不出不出❌❌❌
是我和宝怪的几个妹妹最美好的回忆！！！！
7个小女孩每个人都很好！！
9月亚特兰大我们再见面吧[玫瑰R][玫瑰R][玫瑰R]
 #babymonster #rami #asa #rora"
UP,UPWARD,,拥有感,这些都是我自己的收藏,relational_marker,强调个人拥有的物品，体现资源和成就感，支持UP立场,描述个人拥有的物品或成就时，强调其价值,2,0.7,uc_00037,UPWARD,"宝怪sendoff之拍立得
1. Newark场可以带拍立得进去，这个没人管，感恩借我拍立得的朋友[玫瑰R]
2. Send off排第二排位置不是很好，所以拍照尽力了[叹气R]
3. 虽然没能拍到所有人，但是我很知足了！
4. 这些都是我自己的收藏，不出不出不出不出❌❌❌
是我和宝怪的几个妹妹最美好的回忆！！！！
7个小女孩每个人都很好！！
9月亚特兰大我们再见面吧[玫瑰R][玫瑰R][玫瑰R]
 #babymonster #rami #asa #rora"
NEUTRAL,NEUTRAL,,information_request,想问一下blackpink的粉丝,domain_frame,表达询问信息的意图，没有涉及比较或情感色彩，符合中性信息请求,仅用于提出信息查询，不带有情感或比较色彩,3,0.8,nc_00061,NEUTRAL,"blackpink 粉丝 jennie
想问一下blackpink的粉丝，这个图片的是哪个视 #Kpop #女团 #明星 #韩娱 #女爱豆 #追星女孩 #blackpink 频的"
NEUTRAL,NEUTRAL,,information_request,这个图片的是哪个视频的,domain_frame,纯粹询问图片来源，没有情感或价值判断，属于中性信息请求,用于明确信息来源或内容，不引入情感色彩,3,0.8,nc_00061,NEUTRAL,"blackpink 粉丝 jennie
想问一下blackpink的粉丝，这个图片的是哪个视 #Kpop #女团 #明星 #韩娱 #女爱豆 #追星女孩 #blackpink 频的"
NEUTRAL,NEUTRAL,,information_sharing,拍照教程,domain_frame,直接描述帖子内容为拍照技巧，属于中性信息，没有情感色彩或相对立场,用于描述内容性质时，不应带有情感或价值判断,3,0.9,nc_00079,NEUTRAL,"韩系少女感万能姿势! #女生拍照姿势快来学啊!#拍出氛围感#来拍照了 #
拍岂能姦藥#拍照#拍照教程#穿搭#苏茵茵"
NEUTRAL,NEUTRAL,,product_or_service_promotion,穿搭,domain_frame,提及穿搭，属于生活方式或产品建议，没有明显的优劣或对比，属于中性内容,仅描述内容，不涉及优劣或相对位置,2,0.8,nc_00079,NEUTRAL,"韩系少女感万能姿势! #女生拍照姿势快来学啊!#拍出氛围感#来拍照了 #
拍岂能姦藥#拍照#拍照教程#穿搭#苏茵茵"
NEUTRAL,NEUTRAL,,hashtag_or_keyword,#女生拍照姿势快来学啊!,domain_frame,作为标签或关键词，强调学习拍照姿势，属于引导性信息，没有情感倾向,用作标签或引导，不应带有情感色彩,2,0.8,nc_00079,NEUTRAL,"韩系少女感万能姿势! #女生拍照姿势快来学啊!#拍出氛围感#来拍照了 #
拍岂能姦藥#拍照#拍照教程#穿搭#苏茵茵"
UP,UP,,resource_advantage,新開幕,domain_frame,强调场地是新开的，暗示稀缺和新颖，提升场地价值，支持UP的立场,用于描述新颖、稀缺资源时使用,3,0.9,uc_00100,UPWARD,"🇭🇰新開幕! 南法花園場地🌷
香港2025新開張的場地
適合舉辦婚禮 宴會 派對 的場地
有幸在開放天前往參觀
帶大家看下香港版的南法花園
📍Maison Jardin
 
#氛围感场地 #活动场地 #婚礼场地 #香港打卡"
UP,UP,,resource_advantage,香港2025新開張的場地,domain_frame,强调场地的开幕时间和地点，暗示其稀缺性和优越性，支持UP立场,描述新场地或稀缺资源时使用,3,0.9,uc_00100,UPWARD,"🇭🇰新開幕! 南法花園場地🌷
香港2025新開張的場地
適合舉辦婚禮 宴會 派對 的場地
有幸在開放天前往參觀
帶大家看下香港版的南法花園
📍Maison Jardin
 
#氛围感场地 #活动场地 #婚礼场地 #香港打卡"
UP,UP,,social_reward,帶大家看下香港版的南法花園,relational_marker,带领读者一窥新场地，暗示其独特和优越，营造一种被引领和认可的感觉，支持UP,用于引导读者关注优质资源或体验时使用,2,0.8,uc_00100,UPWARD,"🇭🇰新開幕! 南法花園場地🌷
香港2025新開張的場地
適合舉辦婚禮 宴會 派對 的場地
有幸在開放天前往參觀
帶大家看下香港版的南法花園
📍Maison Jardin
 
#氛围感场地 #活动场地 #婚礼场地 #香港打卡"
NEUTRAL,NEUTRAL,,neutral_descriptive,蓝色的sea 沙滩、阳光、大海,domain_frame,描述夏天的景色，属于客观信息，没有明显的比较或情感倾向，符合中性描述,用于描述景色或天气时，避免带有情感色彩或比较意图,3,0.8,nc_00071,NEUTRAL,"对夏天的记忆是蓝色的sea 沙滩、阳光、大海,最原始的快乐广东天气越来越暖和了可以去海边走走啦!(恋夏一族已经开始暗暗 欣喜"
NEUTRAL,NEUTRAL,,neutral_descriptive,广东天气越来越暖和了可以去海边走走啦,domain_frame,描述天气变化和出行建议，属于客观信息，没有明显的优劣或比较倾向,用于描述天气或出行建议时，保持中立,3,0.8,nc_00071,NEUTRAL,"对夏天的记忆是蓝色的sea 沙滩、阳光、大海,最原始的快乐广东天气越来越暖和了可以去海边走走啦!(恋夏一族已经开始暗暗 欣喜"
NEUTRAL,NEUTRAL,,information_sharing,整理照片，看回罗马的视频,domain_frame,描述个人整理和回顾旅游照片，属于信息分享，没有明显的优劣或对比，符合中立信息的特征,用于描述个人经验或攻略，不涉及价值判断或相对立场,2,0.8,nc_00139,NEUTRAL,"“罗马的夏天，是值得用一生去怀念的旅行🥹…
🙆‍♂️最近在整理照片，看回罗马的视频，每个景点都对得起“震撼”两个字，从500年前的万神殿，到让我目瞪口呆的裸眼3D壁画，再到夕阳下的斗兽场，才明白为什么有的人生来就是在罗马。下面总结我的3天攻略，亲测没踩雷，可以直接抄作业❗️
.
📍行程
D1：许愿池->西班牙广场->万神殿->圣伊纳爵堂->耶SHU教堂->镜宫
D2：罗马来回梵蒂冈
D3：斗兽场->博尔盖塞美术馆->博尔盖塞公园
.
🚗交通
不要买通票！刷信用卡便捷而且防骗！可以在手机开通NFC功能，直接刷手机入闸超方便
.
🏨酒店
我住西班牙广场附近，基本去哪个景点都很方便，建议性价比优先，因为在民宿的时间真的不多。但重点要看看民宿有没有电梯，不然行李扛上去真的累
.
📍景点推荐
▶️圣伊纳爵教堂
必去！只有震撼两个字
裸眼3D堪称古代艺术的奇迹
Tips：带个小镜子，立省1小时排队
.
▶️Chiesa del Gesu教堂
我最爱的一个教堂，静静的坐在这里，感受整个穹顶裸眼3D的震撼
Tips：下午4点这里会有丁达尔效应，很绝
.
▶️万神殿
具大的穹顶象征着与天界的联系
Tips：现金买票，可以省1小时排队
.
▶️许愿池
很多人在这里投下一枚硬币
希望有一天可以再回来罗马
Tips：在对面衣服店二楼拍照，可以避开人群
.
▶️斗兽场
自己找到的机位，除了俯瞰斗兽场，在蓝调时分的合影真的很绝
Tips：导航Giardinetto del Monte Oppio
.
▶️镜宫
私人博物馆，里面收集了贝尼尼，拉斐尔各种作品
Tips：导航Palazzo Doria Pamphilj
.
▶️Laghetto in Billa Borghese
松弛感拉满的公园，情侣们在神庙前划船，仿佛是一幅油画
.
▶️西班牙广场，
电影《罗马假日》的取景地
Tips：早点来，9点后人很多
.
▶️梵蒂冈博物馆
此生必去！单纯为了《创世纪》都值了！
Tips：请导游，可以直接免排队
.
✅每个景点的具体排雷攻略都在主页
大家各取所需
#新年旅行第一站#不早起旅行日记 #先出发再说 #不为打卡的旅行 #假期去哪玩#旅途中的美景 #罗马 #罗马旅行 #罗马旅游 #春天就要上春山"
NEUTRAL,NEUTRAL,,recommendation,可以直接抄作业,domain_frame,建议他人使用攻略，强调实用性，属于中立推荐，没有明显的优劣对比,用于提供实用建议时，避免带有情感色彩或价值判断,2,0.75,nc_00139,NEUTRAL,"“罗马的夏天，是值得用一生去怀念的旅行🥹…
🙆‍♂️最近在整理照片，看回罗马的视频，每个景点都对得起“震撼”两个字，从500年前的万神殿，到让我目瞪口呆的裸眼3D壁画，再到夕阳下的斗兽场，才明白为什么有的人生来就是在罗马。下面总结我的3天攻略，亲测没踩雷，可以直接抄作业❗️
.
📍行程
D1：许愿池->西班牙广场->万神殿->圣伊纳爵堂->耶SHU教堂->镜宫
D2：罗马来回梵蒂冈
D3：斗兽场->博尔盖塞美术馆->博尔盖塞公园
.
🚗交通
不要买通票！刷信用卡便捷而且防骗！可以在手机开通NFC功能，直接刷手机入闸超方便
.
🏨酒店
我住西班牙广场附近，基本去哪个景点都很方便，建议性价比优先，因为在民宿的时间真的不多。但重点要看看民宿有没有电梯，不然行李扛上去真的累
.
📍景点推荐
▶️圣伊纳爵教堂
必去！只有震撼两个字
裸眼3D堪称古代艺术的奇迹
Tips：带个小镜子，立省1小时排队
.
▶️Chiesa del Gesu教堂
我最爱的一个教堂，静静的坐在这里，感受整个穹顶裸眼3D的震撼
Tips：下午4点这里会有丁达尔效应，很绝
.
▶️万神殿
具大的穹顶象征着与天界的联系
Tips：现金买票，可以省1小时排队
.
▶️许愿池
很多人在这里投下一枚硬币
希望有一天可以再回来罗马
Tips：在对面衣服店二楼拍照，可以避开人群
.
▶️斗兽场
自己找到的机位，除了俯瞰斗兽场，在蓝调时分的合影真的很绝
Tips：导航Giardinetto del Monte Oppio
.
▶️镜宫
私人博物馆，里面收集了贝尼尼，拉斐尔各种作品
Tips：导航Palazzo Doria Pamphilj
.
▶️Laghetto in Billa Borghese
松弛感拉满的公园，情侣们在神庙前划船，仿佛是一幅油画
.
▶️西班牙广场，
电影《罗马假日》的取景地
Tips：早点来，9点后人很多
.
▶️梵蒂冈博物馆
此生必去！单纯为了《创世纪》都值了！
Tips：请导游，可以直接免排队
.
✅每个景点的具体排雷攻略都在主页
大家各取所需
#新年旅行第一站#不早起旅行日记 #先出发再说 #不为打卡的旅行 #假期去哪玩#旅途中的美景 #罗马 #罗马旅行 #罗马旅游 #春天就要上春山"
NEUTRAL,NEUTRAL,,product_or_service,不要买通票！刷信用卡便捷,domain_frame,介绍交通方式，属于中立的服务推荐，没有暗示优劣或价值判断,描述具体服务或产品，保持客观中立,2,0.7,nc_00139,NEUTRAL,"“罗马的夏天，是值得用一生去怀念的旅行🥹…
🙆‍♂️最近在整理照片，看回罗马的视频，每个景点都对得起“震撼”两个字，从500年前的万神殿，到让我目瞪口呆的裸眼3D壁画，再到夕阳下的斗兽场，才明白为什么有的人生来就是在罗马。下面总结我的3天攻略，亲测没踩雷，可以直接抄作业❗️
.
📍行程
D1：许愿池->西班牙广场->万神殿->圣伊纳爵堂->耶SHU教堂->镜宫
D2：罗马来回梵蒂冈
D3：斗兽场->博尔盖塞美术馆->博尔盖塞公园
.
🚗交通
不要买通票！刷信用卡便捷而且防骗！可以在手机开通NFC功能，直接刷手机入闸超方便
.
🏨酒店
我住西班牙广场附近，基本去哪个景点都很方便，建议性价比优先，因为在民宿的时间真的不多。但重点要看看民宿有没有电梯，不然行李扛上去真的累
.
📍景点推荐
▶️圣伊纳爵教堂
必去！只有震撼两个字
裸眼3D堪称古代艺术的奇迹
Tips：带个小镜子，立省1小时排队
.
▶️Chiesa del Gesu教堂
我最爱的一个教堂，静静的坐在这里，感受整个穹顶裸眼3D的震撼
Tips：下午4点这里会有丁达尔效应，很绝
.
▶️万神殿
具大的穹顶象征着与天界的联系
Tips：现金买票，可以省1小时排队
.
▶️许愿池
很多人在这里投下一枚硬币
希望有一天可以再回来罗马
Tips：在对面衣服店二楼拍照，可以避开人群
.
▶️斗兽场
自己找到的机位，除了俯瞰斗兽场，在蓝调时分的合影真的很绝
Tips：导航Giardinetto del Monte Oppio
.
▶️镜宫
私人博物馆，里面收集了贝尼尼，拉斐尔各种作品
Tips：导航Palazzo Doria Pamphilj
.
▶️Laghetto in Billa Borghese
松弛感拉满的公园，情侣们在神庙前划船，仿佛是一幅油画
.
▶️西班牙广场，
电影《罗马假日》的取景地
Tips：早点来，9点后人很多
.
▶️梵蒂冈博物馆
此生必去！单纯为了《创世纪》都值了！
Tips：请导游，可以直接免排队
.
✅每个景点的具体排雷攻略都在主页
大家各取所需
#新年旅行第一站#不早起旅行日记 #先出发再说 #不为打卡的旅行 #假期去哪玩#旅途中的美景 #罗马 #罗马旅行 #罗马旅游 #春天就要上春山"
UP,UPWARD,,life_enjoyment_and_success,我的生命就应该浪费在这里,relational_marker|relative_standing,表达对仙本那的热爱和生活理想，暗示生活在此地更有价值、更值得追求,用于表达生活理想或对某地的热爱时，支持UP标签,3,0.9,uc_00097,UPWARD,"仙本那🏝️“我的生命就应该浪费在这里”
仙本那尊嘟太美了
马布岛-卡帕劳一日跳岛游很值得，拍照📷➕浮潜🤿➕海钓🎣一次性都体验到了🫧💐@生活薯
 
#玻璃海 #仙本那 #仙本那旅行 #生命是一万次春和景明 #惬意海岛生活 #旅行Vlog #我的生活就应该浪费在这种地方 #新年旅行第一站 #海岛度假 #马来西亚旅行"
UP,UPWARD,,beauty_and_success,仙本那尊嘟太美了,style_marker,强调仙本那的美丽，暗示生活在如此美丽的地方更幸福、更成功,描述景色或生活环境的美丽，支持UP标签,2,0.8,uc_00097,UPWARD,"仙本那🏝️“我的生命就应该浪费在这里”
仙本那尊嘟太美了
马布岛-卡帕劳一日跳岛游很值得，拍照📷➕浮潜🤿➕海钓🎣一次性都体验到了🫧💐@生活薯
 
#玻璃海 #仙本那 #仙本那旅行 #生命是一万次春和景明 #惬意海岛生活 #旅行Vlog #我的生活就应该浪费在这种地方 #新年旅行第一站 #海岛度假 #马来西亚旅行"
UP,UPWARD,,experience_and享受,拍照➕浮潜🤿➕海钓🎣一次性都体验到了,social_reward,强调丰富的体验，暗示生活充满精彩和成功的享受,描述多样体验时，支持UP标签,2,0.8,uc_00097,UPWARD,"仙本那🏝️“我的生命就应该浪费在这里”
仙本那尊嘟太美了
马布岛-卡帕劳一日跳岛游很值得，拍照📷➕浮潜🤿➕海钓🎣一次性都体验到了🫧💐@生活薯
 
#玻璃海 #仙本那 #仙本那旅行 #生命是一万次春和景明 #惬意海岛生活 #旅行Vlog #我的生活就应该浪费在这种地方 #新年旅行第一站 #海岛度假 #马来西亚旅行"
NEUTRAL,NEUTRAL,,information_sharing,新推出了毛公仔的“可爱座”打卡位,domain_frame,这是对景点新打卡点的介绍，属于信息分享，没有明显的比较或情感倾向,用于描述景点或活动的具体内容时，不带有立场色彩,3,0.9,nc_00132,NEUTRAL,"🇭🇰港迪又有新的打卡位了！唯一缺点…限时！
达菲月又来啦！这次的主题是萌游乐园～
新推出了毛公仔的“可爱座”打卡位📷港迪太会玩了！拍出来的效果萌化我了～
近期去港迪记得带上七宝去打卡呀～
分别有5个打卡位⬇️
✨奇妙梦想城堡
✨小镇大街火车站
✨探险世界
✨灰熊山谷
✨迷离庄园
 
#香港生活 #香港迪士尼 #香港迪士尼攻略 #香港拍照 #香港旅游攻略 #香港打卡"
NEUTRAL,NEUTRAL,,information_sharing,港迪又有新的打卡位了,domain_frame,描述景点更新，属于纯信息传递，没有表达优劣或情感倾向,用于介绍景点新变化或新景点时，保持中立,3,0.9,nc_00132,NEUTRAL,"🇭🇰港迪又有新的打卡位了！唯一缺点…限时！
达菲月又来啦！这次的主题是萌游乐园～
新推出了毛公仔的“可爱座”打卡位📷港迪太会玩了！拍出来的效果萌化我了～
近期去港迪记得带上七宝去打卡呀～
分别有5个打卡位⬇️
✨奇妙梦想城堡
✨小镇大街火车站
✨探险世界
✨灰熊山谷
✨迷离庄园
 
#香港生活 #香港迪士尼 #香港迪士尼攻略 #香港拍照 #香港旅游攻略 #香港打卡"
NEUTRAL,NEUTRAL,,information_sharing,近期去港迪记得带上七宝去打卡呀,domain_frame,建议性提示，属于个人经验分享，没有明显的比较或情感色彩,用于建议或提醒时，保持中立,2,0.8,nc_00132,NEUTRAL,"🇭🇰港迪又有新的打卡位了！唯一缺点…限时！
达菲月又来啦！这次的主题是萌游乐园～
新推出了毛公仔的“可爱座”打卡位📷港迪太会玩了！拍出来的效果萌化我了～
近期去港迪记得带上七宝去打卡呀～
分别有5个打卡位⬇️
✨奇妙梦想城堡
✨小镇大街火车站
✨探险世界
✨灰熊山谷
✨迷离庄园
 
#香港生活 #香港迪士尼 #香港迪士尼攻略 #香港拍照 #香港旅游攻略 #香港打卡"
UP,UPWARD,,resource_advantage,游客居然这么少,relational_marker,通过强调游客少，暗示此地稀缺或优越，带有资源优势的暗示，支持UP标签,描述旅游景点时，强调稀缺或少人，暗示优越感,3,0.8,uc_00098,UPWARD,"葡萄牙版天空之城，游客居然这么少?
真的有惊艳到!
#葡萄牙"
UP,UPWARD,,aesthetic_excellence,真的有惊艳到,affect_supporting,表达对景色的惊艳，暗示景点的美丽和高光体验，支持UP标签,描述景色或体验时，表达惊艳或美好感受,2,0.7,uc_00098,UPWARD,"葡萄牙版天空之城，游客居然这么少?
真的有惊艳到!
#葡萄牙"
NEUTRAL,neutral_information,invalid_target_label:neutral_information,neutral_information,京都柏悦拍照全程免费,domain_frame,直接描述免费拍照，属于客观信息，没有明显的比较或情感倾向,用于描述服务或体验的客观事实，不涉及个人立场或比较,3,0.9,nc_00005,NEUTRAL,"京都柏悦拍照全程免费🆓攻略
‼️一定要在晴天去 阴天的话天气灰突突的光线不好
 
换好和服一直从二年坂三年坂走路过去就可以到柏悦了
(谷歌导航)
 
①🕟在16.00前到达柏悦之后走进去大堂 服务人员会问你有没有预约什么的 就说想去bar
 
-
②16.00之后的话她会给你一个码 扫码预约位置就好了 不需要提前付费 排到你了手机邮箱会给你通知
 
-
③接到邮件去大堂找服务人员 服务人员会引导你前往4楼的bar (如果进入bar就需要付费点酒了)我们选择先在铁板烧和bar中间的长椅拍照 并没有人强迫我们一定要先进去消费 如果服务人员提醒的话就进去点两杯酒就好了哈人均100+
 
-
 
 #和服体验 #为了住酒店而去的目的地 #和服 #京都探店 #日本旅行 #日本 #和服 #日本探店 #京都柏悦 #京都拍照"
NEUTRAL,neutral_information,invalid_target_label:neutral_information,neutral_information,没有人强迫我们一定要先进去消费,domain_frame,说明体验中没有强制消费，属于中立的描述，没有情感色彩或比较,描述体验流程或规则时，避免带有情感色彩或比较导向,3,0.9,nc_00005,NEUTRAL,"京都柏悦拍照全程免费🆓攻略
‼️一定要在晴天去 阴天的话天气灰突突的光线不好
 
换好和服一直从二年坂三年坂走路过去就可以到柏悦了
(谷歌导航)
 
①🕟在16.00前到达柏悦之后走进去大堂 服务人员会问你有没有预约什么的 就说想去bar
 
-
②16.00之后的话她会给你一个码 扫码预约位置就好了 不需要提前付费 排到你了手机邮箱会给你通知
 
-
③接到邮件去大堂找服务人员 服务人员会引导你前往4楼的bar (如果进入bar就需要付费点酒了)我们选择先在铁板烧和bar中间的长椅拍照 并没有人强迫我们一定要先进去消费 如果服务人员提醒的话就进去点两杯酒就好了哈人均100+
 
-
 
 #和服体验 #为了住酒店而去的目的地 #和服 #京都探店 #日本旅行 #日本 #和服 #日本探店 #京都柏悦 #京都拍照"
UP,UP,,cultural_achievement,让人叹为观止的建筑,domain_frame,表达对欧洲古建筑的惊叹，彰显人类文明的辉煌，支持UP的立场,描述建筑或文明成就时使用，强调宏伟和震撼,3,0.9,uc_00132,UPWARD,"人类文明怎么能繁荣成这个样子…🏰🗞️⛪️
在欧洲看到的那些让人叹为观止的建筑…
 
P1是鲁汶的市政厅，不愧是世界z美市政厅…
 
#新年旅行第一站 #人类古文明 #不完全懂但大受震撼 #欧洲游 #欧洲旅行 #世界慢慢游"
UP,UP,,achievement_pride,不愧是世界z美市政厅,social_reward,表扬鲁汶市政厅的美丽，暗示欧洲文明的优越和成功，支持UP立场,用于表达对某地或建筑的高度认可和自豪感,3,0.8,uc_00132,UPWARD,"人类文明怎么能繁荣成这个样子…🏰🗞️⛪️
在欧洲看到的那些让人叹为观止的建筑…
 
P1是鲁汶的市政厅，不愧是世界z美市政厅…
 
#新年旅行第一站 #人类古文明 #不完全懂但大受震撼 #欧洲游 #欧洲旅行 #世界慢慢游"
NEUTRAL,neutral_information,invalid_target_label:neutral_information,信息型内容,翻茄小说发现了三本超绝好书,domain_frame,这是对小说内容的介绍，没有明显的优劣对比，属于中性信息,仅描述内容，不涉及读者与作者或角色的相对位置,3,0.8,nc_00007,NEUTRAL,"翻茄神作，雄竟，修罗场❗❗❗
宝子们，拯救书荒的时刻到啦！最近我在翻茄小说发现了三本超绝好书！
1. 《诸雄逐爱》多男主爽文：女主扔人堆里找不着，可就莫名其妙吸引了一群超牛男主，各个有颜有钱有背景，为了争女主疯狂开撕，每天上演勾心斗角的修罗场，爽点密集，看得我根本停不下来！
2. 《娇颜绮梦》绿茶女配翻身记：女主那绿茶段位堪称地表最强，装可怜、玩心机，手段一流。本来只是个被各种欺负的小女配，结果一路逆袭，把那些曾经高高在上的人踩在脚下，复仇爽感拉满，简直太解气！
3. 《栀枝纷争》万人迷训狗文：这本的女主是个纯天然万人迷，走哪儿都能收获一票迷弟迷妹。更绝的是，她有一手训狗神技，再桀骜不驯的男人，到她这儿都得乖乖听话，剧情新奇又上头，越看越上瘾！
都在翻茄小说，速速去追！ #书荒拯救 #多男主 #修罗场小说 #分享一部最近在看的小说 #书荒的曙光在这里 #巨好看小说 #高质量小说 #古言 #爽文 #雄竟"
NEUTRAL,neutral_information,invalid_target_label:neutral_information,信息型内容,都在翻茄小说，速速去追！,domain_frame,鼓励阅读但没有暗示读者或作者的优劣关系，属于中性推荐,仅为推荐语，不涉及相对优劣,2,0.7,nc_00007,NEUTRAL,"翻茄神作，雄竟，修罗场❗❗❗
宝子们，拯救书荒的时刻到啦！最近我在翻茄小说发现了三本超绝好书！
1. 《诸雄逐爱》多男主爽文：女主扔人堆里找不着，可就莫名其妙吸引了一群超牛男主，各个有颜有钱有背景，为了争女主疯狂开撕，每天上演勾心斗角的修罗场，爽点密集，看得我根本停不下来！
2. 《娇颜绮梦》绿茶女配翻身记：女主那绿茶段位堪称地表最强，装可怜、玩心机，手段一流。本来只是个被各种欺负的小女配，结果一路逆袭，把那些曾经高高在上的人踩在脚下，复仇爽感拉满，简直太解气！
3. 《栀枝纷争》万人迷训狗文：这本的女主是个纯天然万人迷，走哪儿都能收获一票迷弟迷妹。更绝的是，她有一手训狗神技，再桀骜不驯的男人，到她这儿都得乖乖听话，剧情新奇又上头，越看越上瘾！
都在翻茄小说，速速去追！ #书荒拯救 #多男主 #修罗场小说 #分享一部最近在看的小说 #书荒的曙光在这里 #巨好看小说 #高质量小说 #古言 #爽文 #雄竟"
UP,UPWARD,,self_confidence_and_beauty,瘦下来才知道自己有多美,relational_marker|relative_standing,表达通过变瘦获得更美、更自信的自我认知，体现个人成长和价值提升，支持UP标签,强调变瘦带来自我认知的提升时使用，避免在强调外貌以外的内容中机械使用,3,0.9,uc_00151,UPWARD,瘦下来才知道自己有多美 #瘦下来座最美最自信的自己
UP,UPWARD,,self_confidence_and_beauty,最自信的自己,relational_marker|relative_standing,突出变瘦后达到的自信状态，强调个人的积极变化，支持UP标签,用于描述变瘦后自我状态的提升，避免泛泛的自我描述或无具体变化的表达,2,0.85,uc_00151,UPWARD,瘦下来才知道自己有多美 #瘦下来座最美最自信的自己
NEUTRAL,neutral,,information_sharing,"浅扒一下新一那些""嘴硬心慌""的细节",domain_frame,这是帖子开头的引导语，表明内容是对新一细节的介绍，没有明显的情感色彩，属于信息分享。,用于描述内容为信息、细节介绍时，不应带有情感倾向。,2,0.8,nc_00048,NEUTRAL,"第一个发现有分离焦虑的是新一的真是天才
浅扒一下新一那些""嘴硬心慌""的细节：
1️⃣ 变小后坚持住进兰家
明明可以找博士单独住，但偏要藏在青梅眼皮底下。
（怕被遗忘的柯·盯妻狂魔·南）
2️⃣ 每次解药失效前，就算发高烧也要狂奔回她身边。
（身体比脑子更怕失去她）
3️⃣ 看到兰遇到危险时，瞳孔地震/青筋暴起/声线失控三件套。
（侦探的绝对理性瞬间蒸发）
 #新兰 #毛利兰 #名侦探柯南 
新兰永恒！评论区交出你们被击中的瞬间👇🏻
 #校园采蜜侠 #⾼校MBTI开⼤会 #bee看榜 #bee评分 #bee排行榜 #网易小蜜蜂APP升级评分"
NEUTRAL,neutral,,information_sharing,第一个发现有分离焦虑的是新一的真是天才,domain_frame,表达对新一的评价为“天才”，但整体语气偏向描述事实，属于信息性陈述，没有明显的UP或DOWN倾向。,用于表达事实或观察，不带明显情感色彩时适用。,2,0.8,nc_00048,NEUTRAL,"第一个发现有分离焦虑的是新一的真是天才
浅扒一下新一那些""嘴硬心慌""的细节：
1️⃣ 变小后坚持住进兰家
明明可以找博士单独住，但偏要藏在青梅眼皮底下。
（怕被遗忘的柯·盯妻狂魔·南）
2️⃣ 每次解药失效前，就算发高烧也要狂奔回她身边。
（身体比脑子更怕失去她）
3️⃣ 看到兰遇到危险时，瞳孔地震/青筋暴起/声线失控三件套。
（侦探的绝对理性瞬间蒸发）
 #新兰 #毛利兰 #名侦探柯南 
新兰永恒！评论区交出你们被击中的瞬间👇🏻
 #校园采蜜侠 #⾼校MBTI开⼤会 #bee看榜 #bee评分 #bee排行榜 #网易小蜜蜂APP升级评分"
UP,UPWARD,,positive_experience,被雅贤亲了,relational_marker,表达与偶像的亲密互动，体现被认可和成功感，支持UP标签,描述与偶像的亲密或成功体验时使用,3,0.9,uc_00038,UPWARD,"被雅贤亲了😭+宝怪全员合照
2.28纽瓦克场sendoff扒上杆了
还被rita夸了两次漂亮我哭死。。asa真的真人长得太美太美
属于此生无憾了……
 #babymonster #宝怪 #YG #演唱会 #追星 #郑雅贤 #纽约 #kpop #韩娱 #和偶像零距离"
UP,UPWARD,,positive_experience,rita夸了两次漂亮,relational_marker,被他人夸奖，体现被认可和美丽优势，支持UP标签,描述他人夸奖或认可时使用,3,0.9,uc_00038,UPWARD,"被雅贤亲了😭+宝怪全员合照
2.28纽瓦克场sendoff扒上杆了
还被rita夸了两次漂亮我哭死。。asa真的真人长得太美太美
属于此生无憾了……
 #babymonster #宝怪 #YG #演唱会 #追星 #郑雅贤 #纽约 #kpop #韩娱 #和偶像零距离"
UP,UPWARD,,positive_experience,asa真的真人长得太美太美,relational_marker,强调自己外貌优势，体现被认可和成功感，支持UP标签,描述自己外貌优势或被认可时使用,3,0.9,uc_00038,UPWARD,"被雅贤亲了😭+宝怪全员合照
2.28纽瓦克场sendoff扒上杆了
还被rita夸了两次漂亮我哭死。。asa真的真人长得太美太美
属于此生无憾了……
 #babymonster #宝怪 #YG #演唱会 #追星 #郑雅贤 #纽约 #kpop #韩娱 #和偶像零距离"
