target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share,llm_docfreq,mean_confidence,example_post_ids
DOWN,relational_standing,一直模仿我,relational_marker,LLM_train_extraction+XHS,反复强调被模仿，表现出自己在被控制或受限的状态，支持DOWN标签,3,当模仿行为被描述为持续且带有否定或不适感时使用,0,1,0,DOWN,1.0,1,0.8,dc_01055
DOWN,relational_standing,兔子也会霸凌,relational_marker,LLM_train_extraction+XHS,“霸凌”暗示兔子在互动中占据优势，表现出一种被动或受控的状态，支持帖子呈现的低能动性和被动受控的氛围,3,用于描述动物或人之间的关系，强调一方占优或控制，避免用于中性描述或没有关系暗示的场景,0,1,0,DOWN,1.0,1,0.9,dc_02382
DOWN,relational_standing,很难调理啊,relational_marker,LLM_train_extraction+XHS,表达自己难以应对模仿行为，体现受限和困扰，支持DOWN标签,2,描述自己难以应对或调节模仿行为时使用,0,1,0,DOWN,1.0,1,0.7,dc_01055
DOWN,relational_standing,最搞笑的,affect_supporting,LLM_train_extraction+XHS,“最搞笑”强调互动中的趣味性，但结合“霸凌”暗示一种低能动性或受控状态，强化帖主在动物关系中的被动位置,2,用以描述互动趣味性时，结合其他暗示关系的词语，不能孤立使用,0,1,0,DOWN,1.0,1,0.8,dc_02382
DOWN,relational_standing,没钱就别生她出来受苦,relational_marker,LLM_train_extraction+XHS,这句话暗示孩子觉得出生是受苦的，表达了孩子对家庭经济状况的不满和对父母的负面评价，支持DOWN标签,3,在表达孩子觉得自己受苦或家庭不公平时使用，不能用在普通表达或无明显情感色彩的陈述中,0,1,0,DOWN,1.0,1,0.8,dc_01326
DOWN,relational_standing,看这意思也不打算随了,relational_marker,LLM_train_extraction+XHS,暗示对方不打算履行责任，表现出关系中的失望和被拒绝，支持DOWN标签,3,用于描述对方明显不打算履行承诺或关系中不平等时,0,1,0,DOWN,1.0,1,0.8,dc_03517
DOWN,relational_standing,经常说话不算话,relational_marker,LLM_train_extraction+XHS,反复强调对方不守信用，体现关系中的不信任和失望，支持DOWN标签,3,用于描述对方不守信用或不尊重自己时,0,1,0,DOWN,1.0,1,0.8,dc_03517
DOWN,relational_standing,说出这种伤人的话,relational_marker,LLM_train_extraction+XHS,直接描述孩子说出伤人话，体现孩子对家庭或父母的负面态度，强化DOWN立场,2,用于描述孩子表达负面情绪或攻击性言语时，避免机械化使用在普通对话中,0,1,0,DOWN,1.0,1,0.75,dc_01326
DOWN,relational_standing,说忘了，也没转账,relational_marker,LLM_train_extraction+XHS,表达对方没有履行承诺，显示关系中的不信任和被忽视，支持DOWN标签,3,用于描述对方不履行承诺或不尊重自己时,0,1,0,DOWN,1.0,1,0.8,dc_03517
DOWN,relational_standing,闹掰了,relational_marker,LLM_train_extraction+XHS,表现出关系破裂和冲突，暗示自己处于被动或受伤状态，支持DOWN标签,2,关系恶化、冲突激烈时使用,0,1,0,DOWN,1.0,1,0.75,dc_01055
DOWN,relational_stress,她还觉得《我只是有病而已》,relational_marker,LLM_train_extraction+XHS,反映出女方对关系中的问题不以为意或否认，暗示关系中的冲突和不平衡，支持DOWN标签,3,在描述对方否认或轻视关系问题时使用,0,1,0,DOWN,1.0,1,0.75,dc_00142
DOWN,relational_stress,我在意但他从没放在心上过,relational_marker,LLM_train_extraction+XHS,直接表达对关系中被忽视和失望的感受，强化DOWN的标签,3,描述关系中的忽视或不被重视时使用，不应泛用为情绪词,0,1,0,DOWN,1.0,1,0.85,dc_03468
DOWN,relational_stress,我觉得很晦气,relational_marker,LLM_train_extraction+XHS,表达对关系中不满和失望的情绪，支持帖子呈现的关系紧张和失望感,3,在描述关系冲突或失望时使用，不应用于单纯的情感表达,0,1,0,DOWN,1.0,1,0.8,dc_03468
DOWN,relational_stress,我都做好给你擦屁股了,relational_marker,LLM_train_extraction+XHS,表达了帖主在关系中承担了过多责任，暗示关系中的不平衡和压力，支持DOWN标签,3,在描述关系中责任不对等或压力时使用,0,1,0,DOWN,1.0,1,0.8,dc_00142
DOWN,relationship_boundary,关系边界,relational_marker,LLM_train_extraction+XHS,帖子中提到对关系边界的理解不同，表现出关系受控或受威胁，支持DOWN标签,3,当涉及关系界限被突破或模糊的描述时使用,0,1,0,DOWN,1.0,1,0.8,dc_01616
DOWN,relationship_breakup,两年的感情居然因为榴莲吃没了,relational_marker,LLM_train_extraction+XHS,暗示感情因琐事破裂，带有负面转折，体现关系恶化，支持DOWN标签,3,描述感情因琐事破裂或受挫的场景,0,1,0,DOWN,1.0,1,0.85,dc_01462
DOWN,relationship_breakup,我们已经分手了,relational_marker,LLM_train_extraction+XHS,直接表明感情结束，体现关系破裂的负面状态，支持DOWN标签,3,用于描述感情关系结束或破裂的场景,0,1,0,DOWN,1.0,1,0.9,dc_01462
DOWN,relationship_challenge,异国恋意味着,domain_frame,LLM_train_extraction+XHS,暗示异国恋可能带来不确定性和压力，符合DOWN标签的关系困难和挑战,3,用于表达异国恋带来的负面影响或困难时,0,1,0,DOWN,1.0,1,0.7,dc_02468
DOWN,relationship_challenge,想听听大家怎么说,relational_marker,LLM_train_extraction+XHS,暗示对异国恋的担忧或困惑，期待他人意见，可能反映出关系中的不确定和压力,2,在表达对异国恋的疑虑或困境时使用,0,1,0,DOWN,1.0,1,0.6,dc_02468
DOWN,relationship_closeness,他只会说 那肯定是晚上忽然想看了呀,relational_marker,LLM_train_extraction+XHS,表现出对伴侣理解的细腻，但暗示关系中一方的包容和迁就，可能反映关系的单向或受限状态,3,在描述关系中对另一方的理解和迁就时使用，不应用于描述平等或互惠的关系,0,1,0,DOWN,1.0,1,0.8,dc_04174
DOWN,relationship_closeness,他理解我的一时兴起 也会担心夜晚的风凉,relational_marker,LLM_train_extraction+XHS,暗示关系中一方的迁就和担忧，可能反映关系中的不平衡或受控状态,3,描述关系中一方的迁就或担忧时使用，避免用在平等或互惠的关系中,0,1,0,DOWN,1.0,1,0.8,dc_04174
DOWN,relationship_conflict,两天没回家,relational_marker,LLM_train_extraction+XHS,暗示情侣关系中出现信任危机或冲突，体现关系紧张，支持DOWN标签,3,描述情侣关系中出现的信任问题或冲突时使用,0,1,0,DOWN,1.0,1,0.8,dc_01699
DOWN,relationship_conflict,之前做过0我,relational_marker,LLM_train_extraction+XHS,暗示男朋友曾经背叛或伤害，体现关系中的冲突和不信任，支持DOWN标签,3,当描述过去的伤害或背叛时使用,0,1,0,DOWN,1.0,1,0.8,dc_01442
DOWN,relationship_conflict,之前抖音视奸我不小心点了关注,relational_marker,LLM_train_extraction+XHS,暗示被监视和被动，体现关系中的不安和冲突,3,描述被监视或被动的情境时,0,1,0,DOWN,1.0,1,0.8,dc_00761
DOWN,relationship_conflict,互相推搡,relational_marker,LLM_train_extraction+XHS,描述店员之间的推搡行为，体现冲突和不和谐，支持DOWN标签,3,当描述店员之间的冲突或不合作行为时使用,0,1,0,DOWN,1.0,1,0.8,dc_00511
DOWN,relationship_conflict,他也真的很伤人,relational_marker,LLM_train_extraction+XHS,直接表达对方伤害自己，体现关系中的负面冲突，支持DOWN标签,3,当描述对方伤害或冲突时使用，避免泛指所有关系问题,0,1,0,DOWN,1.0,1,0.8,dc_04501
DOWN,relationship_conflict,他什么都没有，只有直接了当拒绝我,relational_marker,LLM_train_extraction+XHS,直接拒绝和缺乏关心表现出关系中的冲突和不平衡，支持DOWN标签,3,用于描述关系中明显的冲突或冷漠时使用,0,1,0,DOWN,1.0,1,0.8,dc_04251
DOWN,relationship_conflict,他和女生玩光遇还加了微信,relational_marker,LLM_train_extraction+XHS,暗示情侣关系中的不忠或不信任，体现关系紧张，支持DOWN标签,3,描述情侣关系中的不信任或冲突场景,0,1,0,DOWN,1.0,1,0.8,dc_01598
DOWN,relationship_conflict,他在试探我,relational_marker,LLM_train_extraction+XHS,直接表明对方在通过试探测试，暗示关系中的不平等和控制,3,用于描述对方行为带来关系压力或不平等时,0,1,0,DOWN,1.0,1,0.9,dc_01577
DOWN,relationship_conflict,他就觉得很累,relational_marker,LLM_train_extraction+XHS,表达对方感到疲惫，暗示关系紧张或恶化,3,用于描述关系中对方的负面感受时，支持关系恶化的解读,0,1,0,DOWN,1.0,1,0.8,dc_03219
DOWN,relationship_conflict,他拒绝沟通,relational_marker,LLM_train_extraction+XHS,表现出感情关系中的冲突和被忽视，支持帖子呈现的被动和受控状态,3,描述感情中出现的冲突或被忽视情形时使用,0,1,0,DOWN,1.0,1,0.8,dc_01885
DOWN,relationship_conflict,他是铁了心要跟我分手,relational_marker,LLM_train_extraction+XHS,明确表达对方坚决分手，突显关系破裂和失落感,3,当表达对方决心分手或关系破裂时使用,0,1,0,DOWN,1.0,1,0.9,dc_01066
DOWN,relationship_conflict,你只会沉默，言行是令人绝望且震惊的回避,relational_marker,LLM_train_extraction+XHS,描述对方回避、沉默，表现出关系中的冲突和不平等，支持DOWN标签,3,用于描述关系中对方回避或不作为的情形,0,1,0,DOWN,1.0,1,0.8,dc_04234
DOWN,relationship_conflict,你就是不跟我生,relational_marker,LLM_train_extraction+XHS,直接表达对对方不合作（不生孩子）的不满，体现关系中的冲突和不平衡,3,当表达对方不配合或不满足期望时使用,0,1,0,DOWN,1.0,1,0.9,dc_01911
DOWN,relationship_conflict,兵哥频繁外出我感受到,relational_marker,LLM_train_extraction+XHS,频繁外出暗示关系中的不稳定或疏离，表达了关系的负面变化,3,当描述频繁外出或疏远时，不能用来表达正面关系或幸福,0,1,0,DOWN,1.0,1,0.8,dc_03665
DOWN,relationship_conflict,准备一起住吗,relational_marker,LLM_train_extraction+XHS,暗示关系可能存在不稳定或潜在冲突，体现关系中的不平衡或压力,3,在情侣关系中提出同居，可能暗示关系紧张或存在压力时使用,0,1,0,DOWN,1.0,1,0.8,dc_00849
DOWN,relationship_conflict,分手费1000刀,domain_frame,LLM_train_extraction+XHS,提到分手费，暗示关系破裂和经济上的冲突，体现关系中的负面状态,3,当分手相关的经济或情感冲突被提及时使用,0,1,0,DOWN,1.0,1,0.8,dc_01066
DOWN,relationship_conflict,发现了男朋友给前任的备忘录,relational_marker,LLM_train_extraction+XHS,揭示情侣间存在潜在的信任问题或过去的情感牵扯，暗示关系中存在冲突或不安,3,当描述发现对方过去的隐私或暗示关系不纯时使用,0,1,0,DOWN,1.0,1,0.8,dc_00731
DOWN,relationship_conflict,发现酒店,domain_frame,LLM_train_extraction+XHS,暗示对方在外面有秘密或不忠，体现关系中的不信任和冲突，支持DOWN标签,2,描述关系中的秘密或不忠行为时使用,0,1,0,DOWN,1.0,1,0.75,dc_01699
DOWN,relationship_conflict,吵架后突然出现,relational_marker,LLM_train_extraction+XHS,描述冲突后出现的突发情况，暗示关系紧张或恶化，支持DOWN标签,3,用于描述冲突后负面变化，不适用于平和或中性场景,0,1,0,DOWN,1.0,1,0.8,dc_01024
DOWN,relationship_conflict,和女生玩光遇,relational_marker,LLM_train_extraction+XHS,描述男朋友与女生的互动，暗示关系不忠或不信任，支持DOWN标签,3,当描述情侣间不忠或冲突时使用,0,1,0,DOWN,1.0,1,0.8,dc_01598
DOWN,relationship_conflict,喝酒打麻将到半夜不回消息,relational_marker,LLM_train_extraction+XHS,描述伴侣行为引发的矛盾，体现关系紧张和不满，支持DOWN标签,3,当描述伴侣不负责任或引发冲突的行为时使用,0,1,0,DOWN,1.0,1,0.8,dc_03131
DOWN,relationship_conflict,失望、矛盾,relational_marker,LLM_train_extraction+XHS,这些词直接描述关系中的负面冲突和情感耗损，支持DOWN标签,3,描述关系中持续的矛盾或冲突时使用,0,1,0,DOWN,1.0,1,0.8,dc_03272
DOWN,relationship_conflict,女生为什么总在生气,neutralizer_frame,LLM_train_extraction+XHS,提出女生经常生气，暗示关系中存在不满或冲突，支持DOWN标签,3,用于表达关系中持续的负面情绪或冲突时使用,0,1,0,DOWN,1.0,1,0.8,dc_03664
DOWN,relationship_conflict,她听完很反感,relational_marker,LLM_train_extraction+XHS,表达女朋友对帖主想法的反感，体现关系中的冲突和不和谐，支持DOWN标签,3,用于描述关系中出现的矛盾或冲突场景,0,1,0,DOWN,1.0,1,0.8,dc_03876
DOWN,relationship_conflict,好后悔啊,affect_supporting,LLM_train_extraction+XHS,表达对婚姻决定的后悔，反映负面情绪和关系中的不满，支持DOWN标签,2,当表达对关系或决定的后悔、失望时使用,0,1,0,DOWN,1.0,1,0.7,dc_03131
DOWN,relationship_conflict,屏蔽自己,relational_marker,LLM_train_extraction+XHS,“屏蔽自己”暗示男朋友对帖主的排斥或不信任，体现关系中的冲突或不安，支持DOWN标签,3,当“屏蔽”用于情侣关系中，表达对方排斥或不信任时使用,0,1,0,DOWN,1.0,1,0.0,dc_04216
DOWN,relationship_conflict,很反感,affect_supporting,LLM_train_extraction+XHS,表达女朋友对未来规划的反感，暗示关系紧张和冲突，支持DOWN标签,3,用于描述关系中出现的负面情绪或冲突时,0,1,0,DOWN,1.0,1,0.8,dc_02687
DOWN,relationship_conflict,情绪失控,affect_supporting,LLM_train_extraction+XHS,表现出情绪极端，暗示关系中存在冲突或不稳定,2,描述情绪激烈时，倾向于关系恶化的理解,0,1,0,DOWN,1.0,1,0.7,dc_03219
DOWN,relationship_conflict,感觉沟通无效,relational_marker,LLM_train_extraction+XHS,表达沟通无效，暗示关系中存在问题或冲突，支持帖子呈现负面关系状态,3,当描述沟通无效或关系不顺时使用，不应用于单纯描述普通交流,0,1,0,DOWN,1.0,1,0.8,dc_04204
DOWN,relationship_conflict,我一边安慰自己,relational_marker,LLM_train_extraction+XHS,显示自我安慰的努力但伴随失望，暗示关系中的不满和无助,2,用于表达在关系中试图自我调节但感到无力时,0,1,0,DOWN,1.0,1,0.7,dc_03270
DOWN,relationship_conflict,我不能理解,relational_marker,LLM_train_extraction+XHS,反映帖主对关系中沟通不畅或被忽视的感受，体现关系中的不满,2,用于表达关系中感到被忽视或不被理解时,0,1,0,DOWN,1.0,1,0.7,dc_04249
DOWN,relationship_conflict,我不要了,relational_marker,LLM_train_extraction+XHS,直接表达放弃和否定，体现关系中的负面情绪，支持DOWN标签,3,当表达彻底拒绝或结束关系时使用,0,1,0,DOWN,1.0,1,0.8,dc_04504
DOWN,relationship_conflict,我不让女朋友就酒吧,relational_marker,LLM_train_extraction+XHS,表达对女朋友行为的限制，显示关系中的控制与不信任，支持关系冲突的DOWN标签,3,当描述限制或不信任对方行为时使用,0,1,0,DOWN,1.0,1,0.8,dc_00905
DOWN,relationship_conflict,我争的不是那40块钱，而是他的态度,relational_marker,LLM_train_extraction+XHS,表达对伴侣态度的不满，暗示关系中的冲突和不平衡，支持DOWN标签,3,在描述感情中对方态度或行为引发的冲突时使用,0,1,0,DOWN,1.0,1,0.8,dc_01630
DOWN,relationship_conflict,我听着很不舒服,affect_supporting,LLM_train_extraction+XHS,表达了情感上的不适，暗示关系中存在冲突或不和谐,3,用于描述关系中出现的负面情绪或冲突时,0,1,0,DOWN,1.0,1,0.8,dc_04492
DOWN,relationship_conflict,我就去搜了一下光遇这个游戏，大家都说光遇是一个很暧昧的游戏,domain_frame,LLM_train_extraction+XHS,暗示游戏本身具有暧昧性质，反映关系中的不安与冲突，支持DOWN标签,2,描述游戏特性与关系冲突相关联时使用,0,1,0,DOWN,1.0,1,0.75,dc_01598
DOWN,relationship_conflict,我就去质问他,relational_marker,LLM_train_extraction+XHS,表现出对男友行为的质疑和冲突，支持DOWN标签,3,用于描述情侣间出现争执或不信任的情境,0,1,0,DOWN,1.0,1,0.8,dc_01034
DOWN,relationship_conflict,我就看到有个女生发了个朋友圈,relational_marker,LLM_train_extraction+XHS,描述女生发朋友圈，暗示信任危机和关系冲突，支持DOWN标签,3,用于描述情侣间信任被挑战或出现冲突的场景,0,1,0,DOWN,1.0,1,0.8,dc_01034
DOWN,relationship_conflict,我很介意让他保持距离,relational_marker,LLM_train_extraction+XHS,表达对伴侣行为的不满和界限被突破，体现关系中的信任危机和控制感，支持DOWN标签,3,当表达对伴侣行为不满或界限被侵犯时使用,0,1,0,DOWN,1.0,1,0.8,dc_04163
DOWN,relationship_conflict,我感觉我对c很多事情变得……看不惯了,relational_marker,LLM_train_extraction+XHS,表达对朋友行为的不满，反映关系中的冲突和不安,3,当表达对朋友行为的反感或不满时使用,0,1,0,DOWN,1.0,1,0.8,dc_01027
DOWN,relationship_conflict,我朋友说有可能白天在陪别人,relational_marker,LLM_train_extraction+XHS,暗示对方可能在背叛，体现关系中的不忠和冲突,3,涉及对伴侣行为的怀疑或指控时使用,0,1,0,DOWN,1.0,1,0.8,dc_02437
DOWN,relationship_conflict,我都不确信了,relational_marker,LLM_train_extraction+XHS,表达对关系的不信任和怀疑，支持关系出现问题的DOWN标签,3,当表达怀疑、失望或关系不信任时使用,0,1,0,DOWN,1.0,1,0.8,dc_02437
DOWN,relationship_conflict,手机里恶语相向,relational_marker,LLM_train_extraction+XHS,描述双方在沟通中的恶劣冲突，体现关系紧张和受限，支持DOWN标签,3,当描述冲突激烈、关系受损或受控时使用,0,1,0,DOWN,1.0,1,0.8,dc_02458
DOWN,relationship_conflict,打开定位,relational_marker,LLM_train_extraction+XHS,显示对方被监控或控制，暗示关系中的不平等或不信任，支持DOWN标签,2,描述被监控或控制的情境时使用,0,1,0,DOWN,1.0,1,0.7,dc_01699
DOWN,relationship_conflict,挂了电话后那条朋友圈马上屏蔽了他,relational_marker,LLM_train_extraction+XHS,显示关系中出现了疏远或断联，暗示关系恶化,3,在关系出现裂痕或冲突升级时使用,0,1,0,DOWN,1.0,1,0.9,dc_04492
DOWN,relationship_conflict,接受不了,relational_marker,LLM_train_extraction+XHS,表达对女朋友行为的不满，暗示关系出现问题，支持关系冲突的DOWN标签,3,用于描述对伴侣行为的强烈不满或冲突场景,0,1,0,DOWN,1.0,1,0.8,dc_01646
DOWN,relationship_conflict,放我的鸽子了,relational_marker,LLM_train_extraction+XHS,表达对方频繁失约，体现关系中的冲突和不稳定，支持关系受限和受伤的负面立场,3,当描述对方频繁失约或关系中出现冲突时使用,0,1,0,DOWN,1.0,1,0.8,dc_04205
DOWN,relationship_conflict,是不是因为喜欢你,relational_marker,LLM_train_extraction+XHS,这个短语暗示对方可能只是出于喜欢而聊天，带有疑问和不信任的意味，体现关系中的不确定和潜在冲突,3,在没有明确表达喜欢的情况下，使用疑问暗示关系不稳定或存在误解,0,1,0,DOWN,1.0,1,0.0,dc_04648
DOWN,relationship_conflict,有问题吗,neutralizer_frame,LLM_train_extraction+XHS,“有问题吗”暗示对关系状态的疑问或不安，可能反映关系中的不稳定或冲突，支持DOWN标签,2,在关系疑问或不信任的语境中使用,0,1,0,DOWN,1.0,1,0.0,dc_04216
DOWN,relationship_conflict,气得我删微信,relational_marker,LLM_train_extraction+XHS,表现出情绪激烈反应，暗示关系中的不和谐和受控感，支持DOWN标签,3,当表达因关系问题而产生的激烈情绪时使用,0,1,0,DOWN,1.0,1,0.8,dc_03131
DOWN,relationship_conflict,男友在他前任怀孕的时候和我在一起的,relational_marker,LLM_train_extraction+XHS,直接描述男友在前任怀孕期间与自己在一起，体现关系中的背叛和冲突，支持DOWN标签,3,当描述伴侣在对方怀孕期间行为，强调背叛或不忠时使用,0,1,0,DOWN,1.0,1,0.9,dc_00590
DOWN,relationship_conflict,男朋友前任加我微信,relational_marker,LLM_train_extraction+XHS,表现出被前任干扰和控制，暗示关系中的冲突和被动,3,用于描述关系中的冲突或被控制情境时,0,1,0,DOWN,1.0,1,0.8,dc_00761
DOWN,relationship_conflict,男朋友是绿了他ex和我在一起的,relational_marker,LLM_train_extraction+XHS,明确表达男友背叛前任，关系中存在不忠，强化DOWN立场,3,描述伴侣不忠或背叛行为时使用,0,1,0,DOWN,1.0,1,0.9,dc_00590
DOWN,relationship_conflict,男朋友是🇭🇰人，不太会提供情绪价值,relational_marker,LLM_train_extraction+XHS,表达男方在情感支持方面的不足，暗示关系中的不平衡和潜在冲突,3,用于描述关系中一方情感付出不足或存在矛盾时,0,1,0,DOWN,1.0,1,0.8,dc_01997
DOWN,relationship_conflict,男朋友特别胆小没办法推进关系,relational_marker,LLM_train_extraction+XHS,描述男朋友的胆小和关系推进困难，体现关系中的被动和受限，支持关系困境的DOWN标签,3,用于描述关系中存在的阻碍或冲突时,0,1,0,DOWN,1.0,1,0.8,dc_00757
DOWN,relationship_conflict,知道他和女生玩，我就哭了,affect_supporting,LLM_train_extraction+XHS,表达情绪反应，体现关系中的痛苦与不安，支持DOWN标签,2,描述因关系问题产生的负面情绪时使用,0,1,0,DOWN,1.0,1,0.7,dc_01598
DOWN,relationship_conflict,被他家里人告诉我的戏码,relational_marker,LLM_train_extraction+XHS,表达被家庭干涉、控制，体现关系中的受限和冲突，支持DOWN标签,3,当描述家庭干涉或被动接受负面信息时使用,0,1,0,DOWN,1.0,1,0.8,dc_02636
DOWN,relationship_conflict,被我对象惯坏了,domain_frame,LLM_train_extraction+XHS,暗示关系中存在不平衡或被控制的状态，倾向于负面关系描述,3,描述关系中被宠坏或失控时，支持关系恶化的解读,0,1,0,DOWN,1.0,1,0.75,dc_03219
DOWN,relationship_conflict,被渣了,relational_marker,LLM_train_extraction+XHS,直接表达感情被背叛、被渣，体现关系中的负面冲突，支持DOWN标签,3,用于描述感情关系破裂或背叛时，不能用在中性信息或无关系冲突的场景,0,1,0,DOWN,1.0,1,0.9,dc_01223
DOWN,relationship_conflict,觉得他今天很奇怪,relational_marker,LLM_train_extraction+XHS,表达对伴侣行为的怀疑和不安，暗示关系出现问题，支持DOWN标签,3,用于描述伴侣行为异常或引发担忧的场景,0,1,0,DOWN,1.0,1,0.8,dc_03213
DOWN,relationship_conflict,踩她雷点了,relational_marker,LLM_train_extraction+XHS,表达双方关系中出现冲突或不满，暗示关系紧张，支持DOWN标签,3,用于描述关系中出现的冲突或不满情绪时,0,1,0,DOWN,1.0,1,0.8,dc_04643
DOWN,relationship_conflict,踩雷点了,relational_marker,LLM_train_extraction+XHS,表达情侣间出现冲突或不满，暗示关系紧张，支持DOWN标签,3,用于描述情侣关系中的矛盾或冲突场景时使用,0,1,0,DOWN,1.0,1,0.8,dc_03664
DOWN,relationship_conflict,还莫名其妙给我评论,relational_marker,LLM_train_extraction+XHS,表现出对方的干扰和不被尊重，体现关系中的不平衡,3,描述对方干扰或不尊重时,0,1,0,DOWN,1.0,1,0.8,dc_00761
DOWN,relationship_conflict,问老公要钱,relational_marker,LLM_train_extraction+XHS,表现出关系中的依赖或冲突，暗示关系中的不平衡或压力,2,在强调夫妻财务关系中存在压力或冲突时使用,0,1,0,DOWN,1.0,1,0.75,dc_01322
DOWN,relationship_control,他妥协了 他说他以后不管了,relational_marker,LLM_train_extraction+XHS,男朋友的妥协和不再管控，反映关系中一方的被动和受控状态，支持DOWN倾向,3,描述关系中一方放弃控制或被动接受,0,1,0,DOWN,1.0,1,0.8,dc_00754
DOWN,relationship_control,他是那种思想比较保守的人,relational_marker,LLM_train_extraction+XHS,描述男朋友思想保守，暗示对关系中的控制或限制，支持关系中存在控制的DOWN倾向,3,用于描述关系中一方对另一方的限制或不接受,0,1,0,DOWN,1.0,1,0.8,dc_00754
DOWN,relationship_control,我老公三步一回头,relational_marker,LLM_train_extraction+XHS,表现出丈夫对帖主的关注和控制，暗示帖主在关系中被动或受限制，符合DOWN标签,3,描述伴侣行为带有控制或压力感时使用,0,1,0,DOWN,1.0,1,0.8,dc_03137
DOWN,relationship_control,求助：女友留学前，如何能说服她领个证？,relational_marker,LLM_train_extraction+XHS,表达对女友决定的干涉和控制意图，暗示关系中存在被限制或被操控的情绪,3,当涉及说服、控制、干涉对方决定时使用,0,1,0,DOWN,1.0,1,0.8,dc_01597
DOWN,relationship_control,男朋友不喜欢发朋友圈,relational_marker,LLM_train_extraction+XHS,暗示帖主在关系中受到限制或控制，表现出被动和受控的状态，支持DOWN标签,3,当描述对方行为限制或自己被动接受时使用,0,1,0,DOWN,1.0,1,0.8,dc_04453
DOWN,relationship_control,男朋友送的礼物,relational_marker,LLM_train_extraction+XHS,暗示男朋友在送礼物，结合掉色问题可能暗示关系中的控制或不被重视,3,当描述礼物或关系中的控制、忽视时使用,0,1,0,DOWN,1.0,1,0.7,dc_04574
DOWN,relationship_control,让男友瞬间上头,relational_marker,LLM_train_extraction+XHS,暗示女生试图操控或引导男生的情感状态，表现出关系中的控制欲，符合DOWN标签,3,用于描述女生试图影响男生情感或行为的场景,0,1,0,DOWN,1.0,1,0.8,dc_02420
DOWN,relationship_dependency,从高中开始谈的男朋友,domain_frame,LLM_train_extraction+XHS,强调关系时间长，可能暗示关系中的依赖或压力，体现关系中的不平衡,2,描述长时间关系时，若暗示关系中的依赖或压力，支持DOWN标签,0,1,0,DOWN,1.0,1,0.75,dc_00849
DOWN,relationship_dependency,我有错吗？,relational_marker,LLM_train_extraction+XHS,表达对关系中自己位置的疑问，暗示自己在关系中处于被动或受控状态，支持DOWN标签,2,当表达自己在关系中的被动或受控状态时使用,0,1,0,DOWN,1.0,1,0.7,dc_04453
DOWN,relationship_dependency,让男人离不开你,relational_marker,LLM_train_extraction+XHS,表现出女生试图让男生对自己产生依赖，暗示关系中的被动和控制，符合DOWN标签,3,用于描述关系中女生试图增强对方依赖的场景,0,1,0,DOWN,1.0,1,0.8,dc_02420
DOWN,relationship_deterioration,失望就会慢慢攒成离开的勇气,relational_marker,LLM_train_extraction+XHS,暗示感情中的失望逐渐积累，导致离开，体现关系恶化,3,描述失望累积导致关系破裂的场景,0,1,0,DOWN,1.0,1,0.8,dc_03070
DOWN,relationship_deterioration,心像被凉水浇透,affect_supporting,LLM_train_extraction+XHS,表达心情极度失望和被伤害，支持感情关系恶化的解读,3,用于描述极端失望或关系破裂的情感状态时,0,1,0,DOWN,1.0,1,0.8,dc_03070
DOWN,relationship_deterioration,渐行渐远,relational_marker,LLM_train_extraction+XHS,表达关系逐渐疏远，暗示关系恶化和情感淡漠，支持DOWN标签,3,描述关系变差或疏远时使用，不适用于普通友谊或正常交往,0,1,0,DOWN,1.0,1,0.8,dc_01021
DOWN,relationship_deterioration,要不要分手,relational_marker,LLM_train_extraction+XHS,直接提出分手，明显表现关系恶化，支持DOWN标签,3,用于表达关系濒临破裂或决心分手的场景,0,1,0,DOWN,1.0,1,0.9,dc_01646
DOWN,relationship_difficulty,他说他真的没钱,relational_marker,LLM_train_extraction+XHS,暗示男生经济状况不佳，可能代表关系中的困境或不平衡,3,当描述经济状况或财务状况时，暗示关系中的困难或不利,0,1,0,DOWN,1.0,1,0.8,dc_02511
DOWN,relationship_difficulty,分手概率有多大,relational_marker,LLM_train_extraction+XHS,直接提问分手概率，暗示关系存在较大不稳定性或困难，体现关系中的压力和潜在失败，支持DOWN标签。,3,仅在讨论关系稳定性或困难时使用，不能用于纯信息或正面描述。,0,1,0,DOWN,1.0,1,0.8,dc_02450
DOWN,relationship_difficulty,异国比线下谈的时间还久,relational_marker,LLM_train_extraction+XHS,表达异国恋沟通时间长，暗示关系难以推进或存在障碍，体现关系中的困难和受限,3,用于描述异国恋沟通困难或关系受阻时,0,1,0,DOWN,1.0,1,0.8,dc_02446
DOWN,relationship_difficulty,我都想哭了,affect_supporting,LLM_train_extraction+XHS,表达情绪低落和失落，支持关系中的困境感，体现情感上的受限和痛苦,3,在描述自己情绪极度低落时使用，不能用在中性或积极情境,0,1,0,DOWN,1.0,1,0.8,dc_04213
DOWN,relationship_difficulty,戒备心,relational_marker,LLM_train_extraction+XHS,表现出对关系的戒备和疏离，支持感情受限或困难的理解,3,在描述关系逐渐疏远或难以信任时使用,0,1,0,DOWN,1.0,1,0.8,dc_03958
DOWN,relationship_difficulty,才谈了三百多天,domain_frame,LLM_train_extraction+XHS,强调恋爱时间短，暗示关系尚在起步或不稳定，体现关系中的受限和不确定,2,用于描述恋爱时间短或关系不深时,0,1,0,DOWN,1.0,1,0.7,dc_02446
