target_label,frame,cue,cue_type,source_basis,rationale,weight_1_3,context_rule,count_UP,count_DOWN,count_NEUTRAL,empirical_label,empirical_share,llm_docfreq,mean_confidence,example_post_ids
DOWN,social_demotion_or_loss,不记attendance的课就来了两个人,relational_marker,LLM_train_extraction+XHS,描述课堂出席率低，暗示学生处于被忽视或边缘化状态，体现出一种劣势或尴尬,3,用于描述场景中明显的劣势或尴尬情境，不应用于普通描述,0,1,0,DOWN,1.0,1,0.8,dc_00140
DOWN,social_denomination,用奇怪的眼神上下打量我和我对象,relational_marker,LLM_train_extraction+XHS,描述他人用奇怪的眼神打量，暗示被贬低或歧视，支持DOWN标签,3,描述他人行为时，不能只用中性描述，应体现贬低或歧视意味,0,1,0,DOWN,1.0,1,0.8,dc_00032
DOWN,social_dominance_or_control,快叫闺蜜0成本在家给你拍大片,relational_marker,LLM_train_extraction+XHS,暗示用户被动接受闺蜜的安排，表现出被控制或受限的状态,3,当表达请求或暗示他人帮忙，且强调“快”、“0成本”时，可能体现被动或受控状态,0,1,0,DOWN,1.0,1,0.9,dc_00086
DOWN,status_control,只有半天时间逛街就决定去恒隆商场旗下的Fashion Walk～,relational_marker,LLM_train_extraction+XHS,暗示时间有限，行程被安排或限制，表现出被动和受控状态,2,描述时间或行程安排，强调受限或被动,0,1,0,DOWN,1.0,1,0.6,dc_00061
DOWN,status_control,每一处都藏着故事,relational_marker,LLM_train_extraction+XHS,暗示故事被动地藏在角落，表现出一种被动、受控的状态，符合DOWN标签的被动、受限制的特征,2,描述场景或故事时，强调被动或受控状态，避免用在纯描述或中性场景,0,1,0,DOWN,1.0,1,0.0,dc_00030
DOWN,status_control,鞋盒太大我放在百德新街了,relational_marker,LLM_train_extraction+XHS,表现出帖主在行程安排上的被动和受限，缺乏自主性，符合DOWN标签的被控制感,3,描述行程或物品安排时，强调受限或被动状态,0,1,0,DOWN,1.0,1,0.7,dc_00061
DOWN,verbal_attack,用普通话大声说着：“mlgb！”,relational_marker,LLM_train_extraction+XHS,明显的侮辱性言语，体现被攻击和贬低，支持DOWN标签,3,在描述辱骂时，必须体现出攻击性和贬低性,0,1,0,DOWN,1.0,1,0.9,dc_00032
DOWN,victim_or_powerlessness,拍照不求人系列,neutralizer_frame,LLM_train_extraction+XHS,暗示通过学习拍照技巧，男生可以变得更自主、更有控制感，反映出原本可能处于被动或无助状态,2,用于强调自主或掌控，反向暗示之前的状态可能是被动或无助,0,1,0,DOWN,1.0,1,0.7,dc_00052
DOWN,victimization_and_control,我都做好给你擦屁股了,relational_marker,LLM_train_extraction+XHS,表现出女朋友在关系中被动、被照顾、被控制的状态，支持DOWN标签,2,描述女朋友在关系中的被动和受控状态时使用,0,1,0,DOWN,1.0,1,0.7,dc_00142
DOWN,victimization_and_control,被监控逮到,relational_marker,LLM_train_extraction+XHS,描述女朋友被监控、逮到，表现出受控和受害状态，支持DOWN标签,3,描述女朋友的行为被监控或受到限制时使用,0,1,0,DOWN,1.0,1,0.8,dc_00142
DOWN,victimization_and_control,觉得自己有病,relational_marker,LLM_train_extraction+XHS,女朋友自我认知中带有受害和被否定的意味，体现受控和低能动性,2,表达女朋友自我认知中的负面状态时使用,0,1,0,DOWN,1.0,1,0.75,dc_00142
DOWN,victimization_or_powerlessness,不报任何希望,affect_supporting,LLM_train_extraction+XHS,表达无助和绝望，强化自己处于被动和受控状态，支持DOWNWARD,2,描述情绪或态度时使用，强调无助,0,1,0,DOWN,1.0,1,0.7,dc_00148
DOWN,victimization_or_powerlessness,我觉得不止是我一个人干过这种事,relational_marker,LLM_train_extraction+XHS,暗示自己是受害者或无能为力的群体一员，体现被动和受控，支持DOWNWARD,2,表达自己或他人受困或无助时使用,0,1,0,DOWN,1.0,1,0.75,dc_00148
DOWN,victimization_or_powerlessness,手机滑进了下水道,relational_marker,LLM_train_extraction+XHS,描述自己遭遇意外且无助，体现被动和受限，支持DOWNWARD标签,3,描述突发事件或无能为力的情境时使用,0,1,0,DOWN,1.0,1,0.8,dc_00148
DOWN,被动/受限/低能动性,分享香港拍照打卡攻略,neutral,LLM_train_extraction+XHS,该短语表明帖子是提供攻略信息，强调被动接受信息，没有表现出优越或主动的立场，符合DOWN标签的被动受限特征,2,用于描述信息传递或指南，非主动或优越的表达,0,1,0,DOWN,1.0,1,0.8,dc_00051
DOWN,被动/受限/低能动性,旅游指南、旅游攻略,neutral,LLM_train_extraction+XHS,这类词汇强调提供信息而非个人成就或优越感，体现被动接受的状态，支持DOWN标签,2,用于描述信息或指南内容，不涉及主动或优越的叙述,0,1,0,DOWN,1.0,1,0.8,dc_00051
DOWN,被动受控,裙摆与鸽子一同随风起舞,relational_marker,LLM_train_extraction+XHS,描述裙摆和鸽子被风带动，暗示被动、受控的状态，符合DOWN标签的被动受控框架,3,描述动态或场景时，强调被动或受控状态，避免用主动词或强调自主性,0,1,0,DOWN,1.0,1,0.9,dc_00114
DOWN,被动感受/受限,在塔佩门和软姐@仙女软本人 一起拍的实在是太有生命力啦！,neutralizer_frame,LLM_train_extraction+XHS,强调“实在是太有生命力啦”，暗示自己在场景中只是观察者或被动体验，缺乏主动性，偏向被动感受,2,用于描述自己在场景中的状态，不应用于表达主动或成功,0,1,0,DOWN,1.0,1,0.7,dc_00044
DOWN,被动感受/受限,好喜欢裙摆和鸽子一同飞起的瞬间,relational_marker,LLM_train_extraction+XHS,表达对瞬间的喜爱，但暗示自己处于被动欣赏状态，强调“喜欢”而非主动掌控，符合被动受限的情感色彩,3,用于表达自己对某事的喜爱或感受，但不应用于描述主动控制或成功的场景,0,1,0,DOWN,1.0,1,0.8,dc_00044
DOWN,被动或受控,男生万能拍照动作,style_marker,LLM_train_extraction+XHS,强调“万能”暗示缺乏自主性，可能暗示被动模仿或缺乏自信,2,用“万能”描述技巧时，可能暗示缺乏个性或自主性,0,1,0,DOWN,1.0,1,0.6,dc_00122
DOWN,被动或受限,也太酷了吧,affect_supporting,LLM_train_extraction+XHS,表达惊讶和羡慕，暗示自己对环境的被动接受或缺乏主动性,2,在表达惊讶或羡慕时，可能暗示自己处于被动状态,0,1,0,DOWN,1.0,1,0.6,dc_00073
DOWN,被动或受限,竟然有洞穴水族館,relational_marker,LLM_train_extraction+XHS,用‘竟然’表达惊讶，暗示对新奇事物的惊讶，可能暗示自己未曾预料到的限制或低能动性,2,在表达惊讶或意外时，暗示自己对环境的被动感或低能动性,0,1,0,DOWN,1.0,1,0.7,dc_00073
DOWN,被控制或受限,拍照姿势,neutralizer_frame,LLM_train_extraction+XHS,提及拍照姿势可能暗示受制于某种规则或期待，隐含被动或受限的状态,2,在描述场景或技巧时使用，不应机械化解读为DOWNWARD,0,1,0,DOWN,1.0,1,0.6,dc_00135
DOWN,被控制或受限,朋友拿出了ccd,relational_marker|relative_standing,LLM_train_extraction+XHS,朋友的行为暗示自己在拍照方面被他人支配或限制，体现出被动和受控的状态,3,当描述他人行为对自己造成限制或支配时使用,0,1,0,DOWN,1.0,1,0.8,dc_00001
DOWN,被控制或受限,骗你生女儿,relational_marker|relative_standing,LLM_train_extraction+XHS,暗示被家庭或社会期待所限制，表达一种被动或受控的状态，符合DOWNWARD的被控制感,3,用于表达被动、受限或受压的情境，不应用于纯粹的调侃或无关情绪,0,1,0,DOWN,1.0,1,0.9,dc_00135
DOWN,被控制或自我否定,永远猜不到,relational_marker,LLM_train_extraction+XHS,暗示女生P图行为难以理解，可能反映出被动或自我否定的心态，符合DOWN标签的被控制或自我否定框架,3,在表达无法理解或难以掌控他人行为时使用，不适用于中立或积极描述,0,1,0,DOWN,1.0,1,0.7,dc_00097
DOWN,被邀请的孤独感,和我一起走走吧,relational_marker,LLM_train_extraction+XHS,这句话暗示说话者在请求陪伴，表现出孤单或缺乏主动性，符合DOWNWARD的被动、受限状态,3,用在表达自己需要他人陪伴或暗示自己处于被动状态时，不能用在主动邀请或积极场景,0,1,0,DOWN,1.0,1,0.9,dc_00070
NEUTRAL,activity_description,打球、晒太阳、游泳、浮潜、堆沙堡,domain_frame,LLM_train_extraction+XHS,描述活动内容，属于中立的活动介绍，没有偏向性,3,描述活动时，避免暗示优劣或对比,0,0,1,NEUTRAL,1.0,1,0.9,nc_00097
NEUTRAL,advice_or_tips,Tips：液断仅适合短期突破，不建议宝宝们超过3天,neutralizer_frame,LLM_train_extraction+XHS,提供中立的建议，没有明显的情感色彩，强调短期和安全,2,用于建议或提醒，避免引导偏向极端,0,0,1,NEUTRAL,1.0,1,0.8,nc_00008
NEUTRAL,advice_or_tips,防晒霜+墨镜焊在脸上,neutralizer_frame,LLM_train_extraction+XHS,提供实用建议，属于中性信息，没有偏向性,2,作为建议出现时，不应暗示优劣或立场,0,0,1,NEUTRAL,1.0,1,0.75,nc_00130
NEUTRAL,author_praise,作者文笔真的好,neutralizer_frame,LLM_train_extraction+XHS,对作者的评价，属于正面但中性，不涉及相对立场,2,用于表达对某方面的认可，不带比较,0,0,1,NEUTRAL,1.0,1,0.7,nc_00010
NEUTRAL,content_description,看完觉得这对cp性格超互补der,neutralizer_frame,LLM_train_extraction+XHS,描述内容，强调角色性格互补，没有表达优劣或相对位置,2,用于内容描述，不涉及立场偏向,0,0,1,NEUTRAL,1.0,1,0.7,nc_00010
NEUTRAL,descriptive_language,蓝到失语的“玻璃水”,style_marker,LLM_train_extraction+XHS,描述景色的形容词和比喻，强调景色的美丽但不带偏向性,2,用于景色描述时，不应暗示优劣或偏向立场,0,0,1,NEUTRAL,1.0,1,0.7,nc_00103
NEUTRAL,gratitude_expression,谢谢大家的建议,affect_supporting,LLM_train_extraction+XHS,表达感谢，体现礼貌和中立态度，不涉及相对优劣比较,2,用于表达感谢时，保持中立，不引入价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00029
NEUTRAL,hashtag_list,#MBTI16型人格 #N人 #S人 #MBTI恋爱,domain_frame,LLM_train_extraction+XHS,标签仅描述主题，没有表达立场或价值取向，属于中性信息,2,标签用于分类，不影响立场判断,0,0,1,NEUTRAL,1.0,1,0.7,nc_00065
NEUTRAL,hashtag_list,#我的日常 #氛围感 #帅哥 #禁欲系 #少年感 #拍照姿势不重样 #斯文败类 #live图,style_marker,LLM_train_extraction+XHS,这些标签描述个人日常和风格，没有明显的比较或价值导向，属于标签式信息,2,标签多用于描述内容或风格，不引导读者相对位置,0,0,1,NEUTRAL,1.0,1,0.75,nc_00140
NEUTRAL,hashtag_listing,#kpop #韩娱 #女团,domain_frame,LLM_train_extraction+XHS,标签仅列出主题，没有表达任何价值判断或比较，属于中性信息。,2,用于标签或话题列举，不涉及立场或比较,0,0,1,NEUTRAL,1.0,1,0.8,nc_00046
NEUTRAL,hashtag_or_keyword,#女生拍照姿势快来学啊!,domain_frame,LLM_train_extraction+XHS,作为标签或关键词，强调学习拍照姿势，属于引导性信息，没有情感倾向,2,用作标签或引导，不应带有情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00079
NEUTRAL,hashtag_tags,#uscd #university #ucsandiego,neutralizer_frame,LLM_train_extraction+XHS,标签仅作为话题标记，没有表达任何相对优劣或情感倾向，属于中性内容。,2,用于标记话题或关键词时，不应引导出任何比较或情感色彩。,0,0,1,NEUTRAL,1.0,1,0.8,nc_00143
NEUTRAL,hashtag_tags,#不抽烟不喝酒 #工作的压力 #抽烟的人有故事 #缓解压力 #年轻人的解压方式 #我的解压方式 #精神压力大,domain_frame,LLM_train_extraction+XHS,这些标签主要描述压力和解压方式，属于话题标签，表达中立信息，没有明显的上下或下位立场。,2,作为标签出现，通常用于归纳话题，不带明显立场。,0,0,1,NEUTRAL,1.0,1,0.8,nc_00067
NEUTRAL,hashtag_tags,#性取向 #同性恋,neutralizer_frame,LLM_train_extraction+XHS,标签仅作为话题标记，表达中立主题，没有情感倾向,2,用于标记话题时应不带情感色彩，纯粹信息标签,0,0,1,NEUTRAL,1.0,1,0.7,nc_00145
NEUTRAL,information_and_review,大理古城很无聊 除了拍照打卡没什么好玩的 商业化严重,domain_frame,LLM_train_extraction+XHS,表达个人体验，但整体为地点评价，偏向中性信息,2,描述地点时，避免带有强烈情感色彩或偏向性词汇,0,0,1,NEUTRAL,1.0,1,0.8,nc_00015
NEUTRAL,information_and_review,景好看风很大,domain_frame,LLM_train_extraction+XHS,描述景色，属于客观信息，没有明显偏向或贬低，支持中性评价,2,用于描述景色或体验时，不带个人偏见或情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00015
NEUTRAL,information_and_review,玉龙雪山的票非常难抢,domain_frame,LLM_train_extraction+XHS,提供购票难度信息，属于客观事实描述，支持中性标签,2,描述购票情况时，不应带有情感偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00015
NEUTRAL,information_oriented,HP同人新文篇,domain_frame,LLM_train_extraction+XHS,描述帖子内容的主题，属于信息介绍，没有明显的情感或比较色彩,3,用于介绍内容或推荐时，不涉及情感或相对立场,0,0,1,NEUTRAL,1.0,1,0.9,nc_00016
NEUTRAL,information_oriented,去年二月份打的了,neutralizer_frame,LLM_train_extraction+XHS,描述时间点，提供事件背景，没有表达情感或比较,2,用于描述事实或经验，不涉及情感或相对立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00000
NEUTRAL,information_oriented,可以去订阅收藏试试,neutralizer_frame,LLM_train_extraction+XHS,建议行为，属于中性推荐，没有表达优劣或情感倾向,2,用于鼓励或建议时，不带有情感色彩或立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00016
NEUTRAL,information_oriented,当时选的最便宜的材料,neutralizer_frame,LLM_train_extraction+XHS,说明选择的材料，没有表达优劣或情感色彩,2,描述事实，不带有情感或价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00000
NEUTRAL,information_oriented,整体剧情没什么bug,domain_frame,LLM_train_extraction+XHS,描述书籍内容的客观评价，强调信息的完整性和质量，符合中立信息导向,2,用于表达书籍或内容的客观评价，不涉及个人立场或情感倾向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00014
NEUTRAL,information_oriented,没想到 现在一年多了,neutralizer_frame,LLM_train_extraction+XHS,表达时间变化，没有涉及比较或情感倾向,2,用于描述时间变化或事实，没有情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00000
NEUTRAL,information_presentation,交通方式：从东京站乘坐JR特急到胜田站，换乘海滨铁道1号线,domain_frame,LLM_train_extraction+XHS,提供具体交通信息，属于中性描述,3,用于景点介绍中的实用信息，不表达立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00083
NEUTRAL,information_presentation,交通：JR加茂站搭乘加茂山の家方向的木津川市コミュニティバス,domain_frame,LLM_train_extraction+XHS,提供具体交通信息，属于客观描述,2,描述地点交通方式时，不带偏向性,0,0,1,NEUTRAL,1.0,1,0.8,nc_00119
NEUTRAL,information_presentation,位于越南富国岛,domain_frame,LLM_train_extraction+XHS,描述地点，属于客观信息，没有情感色彩或立场偏向,3,用于介绍地点或设施的基本信息时使用,0,0,1,NEUTRAL,1.0,1,0.9,nc_00086
NEUTRAL,information_presentation,八大赏花好去处,domain_frame,LLM_train_extraction+XHS,这是帖子核心内容，纯粹介绍地点，没有表达偏向或立场,3,用于介绍地点或旅游信息时，不应带有偏向性,0,0,1,NEUTRAL,1.0,1,0.9,nc_00119
NEUTRAL,information_presentation,快来收藏这些美丽花海,domain_frame,LLM_train_extraction+XHS,鼓励收藏，属于推荐行为，但不带有明显的价值判断或偏向,2,作为旅游推荐或景点介绍，不应被解读为偏向UP或DOWN,0,0,1,NEUTRAL,1.0,1,0.7,nc_00083
NEUTRAL,information_presentation,推荐地点,domain_frame,LLM_train_extraction+XHS,表达推荐但不带有明显的优劣比较，属于中性信息,2,用于列举或推荐地点时，保持中立,0,0,1,NEUTRAL,1.0,1,0.8,nc_00119
NEUTRAL,information_presentation,提供旅游信息和景点介绍,domain_frame,LLM_train_extraction+XHS,帖子主要介绍景点、交通和活动，没有明显的优劣或对比，属于中性信息,3,用于纯信息介绍、旅游攻略、景点推荐时，不应带有偏向性,0,0,1,NEUTRAL,1.0,1,0.8,nc_00103
NEUTRAL,information_presentation,日本4-6月无尽花海,domain_frame,LLM_train_extraction+XHS,描述时间和地点，属于信息型内容，没有表达偏向或立场,3,用于介绍景点或旅游信息时，避免带有情感色彩或立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00083
NEUTRAL,information_presentation,服务贴心周到,domain_frame,LLM_train_extraction+XHS,描述服务质量，属于中立评价，没有明显偏向,2,用于描述服务或产品的质量时，避免带有情感色彩,0,0,1,NEUTRAL,1.0,1,0.7,nc_00120
NEUTRAL,information_presentation,欣赏梦幻般的海景,domain_frame,LLM_train_extraction+XHS,描述景观或体验的美感，没有偏向性,3,用于描述景色或体验时使用,0,0,1,NEUTRAL,1.0,1,0.9,nc_00086
NEUTRAL,information_presentation,详细的“躺玩”行程,domain_frame,LLM_train_extraction+XHS,提供具体行程信息，属于中立的旅游介绍，没有偏向性,3,用于描述旅游安排或景点介绍时适用,0,0,1,NEUTRAL,1.0,1,0.8,nc_00085
NEUTRAL,information_presentation,详细的登岛攻略,domain_frame,LLM_train_extraction+XHS,提供具体的登岛流程和注意事项，属于信息型内容，没有明显偏向性,3,用于纯信息介绍或攻略时，不应带有偏向性,0,0,1,NEUTRAL,1.0,1,0.9,nc_00093
NEUTRAL,information_presentation,超过100种超级独特的娱乐活动,domain_frame,LLM_train_extraction+XHS,列举娱乐内容，强调多样性，属于中性描述,3,用于描述丰富内容时使用,0,0,1,NEUTRAL,1.0,1,0.9,nc_00086
NEUTRAL,information_presentation,适合亲子出行,domain_frame,LLM_train_extraction+XHS,提供适用人群信息，属于中立描述,2,描述场所或产品的适用性时，保持客观中立,0,0,1,NEUTRAL,1.0,1,0.75,nc_00120
NEUTRAL,information_presentation,酒店设施齐全,domain_frame,LLM_train_extraction+XHS,描述酒店的基础设施，属于中立信息，没有表达偏向,2,用于介绍或推荐场所、产品时，避免带有情感色彩或立场偏向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00120
NEUTRAL,information_promotion,#香港 #落日飞车 #落日秋千 #香港打卡 #来拍照了,domain_frame,LLM_train_extraction+XHS,标签和话题标签，强调地点和打卡，属于信息传播性质,3,用于描述地点或活动，不涉及个人优劣,0,0,1,NEUTRAL,1.0,1,0.8,nc_00113
NEUTRAL,information_promotion,介绍景点和旅游信息,domain_frame,LLM_train_extraction+XHS,帖子主要在介绍景点、交通和旅游体验，没有明显的情感倾向或相对立场，符合中性信息推广的特征,3,用于纯介绍、推广或信息分享时，不涉及个人立场或情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00107
NEUTRAL,information_promotion,全网首发,domain_frame,LLM_train_extraction+XHS,强调信息的独特性和新颖性，属于推广性质，未涉及相对优劣,2,用于新景点或新发现的介绍，避免暗示优越感,0,0,1,NEUTRAL,1.0,1,0.7,nc_00104
NEUTRAL,information_promotion,手机随便拍都是《国家地理》同款封面,domain_frame,LLM_train_extraction+XHS,强调景点的美丽和拍照效果，属于宣传和信息展示，非明显优劣对比,2,用于景点美图或旅游宣传时，避免暗示优越感,0,0,1,NEUTRAL,1.0,1,0.75,nc_00104
NEUTRAL,information_promotion,来HK🇭🇰必须要体验的小浪漫,domain_frame,LLM_train_extraction+XHS,这是对地点的描述和推广，没有涉及个人优劣或相对位置，属于中立信息,3,用于推广或介绍地点、活动时，不涉及个人比较,0,0,1,NEUTRAL,1.0,1,0.8,nc_00113
NEUTRAL,information_promotion,海景房、海景、沙滩、海水、餐厅,domain_frame,LLM_train_extraction+XHS,列举具体设施和景观，属于客观描述,3,描述景观或设施时，保持中立信息传递,0,0,1,NEUTRAL,1.0,1,0.9,nc_00097
NEUTRAL,information_promotion,深圳天使湾网球度假,domain_frame,LLM_train_extraction+XHS,描述地点和活动，属于信息性内容，没有明显的相对立场,3,用于介绍旅游地点或活动时，避免带有比较或评价,0,0,1,NEUTRAL,1.0,1,0.9,nc_00097
NEUTRAL,information_promotion,香港友邦嘉年华,domain_frame,LLM_train_extraction+XHS,活动名称，纯信息介绍，无个人比较或情感色彩,3,作为活动介绍时，不涉及相对优劣,0,0,1,NEUTRAL,1.0,1,0.8,nc_00113
NEUTRAL,information_promotion,香港私藏🌋火焰秘境被挖出,domain_frame,LLM_train_extraction+XHS,介绍景点的存在和特色，属于信息推广性质，未表现出明显的优劣对比,3,用于景点介绍或旅游攻略时，避免带有明显的优劣暗示,0,0,1,NEUTRAL,1.0,1,0.8,nc_00104
NEUTRAL,information_query,为什么都喜欢用长焦镜头,neutralizer_frame,LLM_train_extraction+XHS,该短语表达对长焦镜头流行原因的疑问，属于信息性提问，没有明显的上下或下位立场，支持中性标签,2,用于提出疑问或引发讨论，非表达立场或比较,0,0,1,NEUTRAL,1.0,1,0.8,nc_00115
NEUTRAL,information_request,价格合理吗,neutralizer_frame,LLM_train_extraction+XHS,表达对价格的疑问，属于中立询问，没有明显倾向性,2,用于表达疑问或寻求信息时，不带明显倾向,0,0,1,NEUTRAL,1.0,1,0.8,nc_00062
NEUTRAL,information_request,你对同性恋有什么看法,neutralizer_frame,LLM_train_extraction+XHS,这是直接提出问题，属于信息请求，没有明显的UP或DOWN倾向，符合中立标签,3,在没有其他情感或价值导向的情况下使用，避免带有情感色彩或暗示立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00145
NEUTRAL,information_request,彼此感受如何,neutralizer_frame,LLM_train_extraction+XHS,这是询问不同类型人群的感受，没有表达优劣或对比，属于信息请求,3,用于提出问题或寻求经验，不带有价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00065
NEUTRAL,information_request,想暑假带小孩去小住避暑,domain_frame,LLM_train_extraction+XHS,表达对民宿的需求，属于信息请求，没有明显的UP或DOWN倾向,3,用于表达需求或请求建议时，不应带有立场色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00056
NEUTRAL,information_request,想问一下blackpink的粉丝,domain_frame,LLM_train_extraction+XHS,表达询问信息的意图，没有涉及比较或情感色彩，符合中性信息请求,3,仅用于提出信息查询，不带有情感或比较色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00061
NEUTRAL,information_request,求做家教的避雷建议,domain_frame,LLM_train_extraction+XHS,表达请求建议，属于信息需求，没有明显的比较或价值判断,3,用于请求建议或信息，避免带有情感色彩或价值导向,0,0,1,NEUTRAL,1.0,1,0.9,nc_00029
NEUTRAL,information_request,求推荐，快来私我呀,domain_frame,LLM_train_extraction+XHS,明确请求推荐，属于中性信息请求，没有表达优越或劣势,3,用于表达请求时，保持中立立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00056
NEUTRAL,information_request,这个图片的是哪个视频的,domain_frame,LLM_train_extraction+XHS,纯粹询问图片来源，没有情感或价值判断，属于中性信息请求,3,用于明确信息来源或内容，不引入情感色彩,0,0,1,NEUTRAL,1.0,1,0.8,nc_00061
NEUTRAL,information_sharing,#weight #weightloss,neutralizer_frame,LLM_train_extraction+XHS,标签和话题标签，属于信息或内容标记，没有体现相对位置,2,仅作为话题标签出现，不暗示任何立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00144
NEUTRAL,information_sharing,#乐佩公主,domain_frame,LLM_train_extraction+XHS,标签为地点和主题标签，属于信息或内容介绍，没有表达立场,3,仅作为标签或话题标记使用，不涉及个人立场或比较,0,0,1,NEUTRAL,1.0,1,0.8,nc_00074
NEUTRAL,information_sharing,#重庆 #带你杀出重围 #玩家请入场,domain_frame,LLM_train_extraction+XHS,标签和话题标签主要用于引起兴趣或话题标记，没有明显的上下或情感色彩，属于信息或内容提示。,2,作为标签或话题标记使用时，不应被用作表达立场或比较。,0,0,1,NEUTRAL,1.0,1,0.8,nc_00133
NEUTRAL,information_sharing,I'm a Chinese boy. I want to see the food that foreigners eat every day.,domain_frame,LLM_train_extraction+XHS,用英语表达个人兴趣，强调观察目的，属于中性信息传递,3,仅陈述个人身份和兴趣，无比较或评价,0,0,1,NEUTRAL,1.0,1,0.8,nc_00156
NEUTRAL,information_sharing,Our story,neutralizer_frame,LLM_train_extraction+XHS,表达的是个人故事或介绍，没有明显的比较或情感倾向，属于中性信息分享。,3,用于描述个人经历或普通介绍时，不应带有明显的优劣或情感色彩。,0,0,1,NEUTRAL,1.0,1,0.8,nc_00143
NEUTRAL,information_sharing,Thank you!,neutralizer_frame,LLM_train_extraction+XHS,表达感谢，属于礼貌性表达，没有体现上下关系或相对立场,3,仅表达感谢或普通信息分享，不涉及比较或立场,0,0,1,NEUTRAL,1.0,1,0.9,nc_00144
NEUTRAL,information_sharing,不碰yan和jiu的人都是靠什么解压的,neutralizer_frame,LLM_train_extraction+XHS,这句话提出一个中立的问题，旨在了解不同人群的解压方式，没有明显的优劣或对比，符合信息分享的特征。,3,用于提出问题或分享经验时，避免带有明显的价值判断或比较。,0,0,1,NEUTRAL,1.0,1,0.9,nc_00067
NEUTRAL,information_sharing,不要关注我了[哭惹R],neutralizer_frame,LLM_train_extraction+XHS,表达自我谦逊或无关紧要，强调个人无意引起关注，属于中性表达,2,用于表达谦逊或无意引起关注的语境,0,0,1,NEUTRAL,1.0,1,0.8,nc_00057
NEUTRAL,information_sharing,东京迪士尼,domain_frame,LLM_train_extraction+XHS,地点标签，属于内容的背景信息，没有体现任何相对立场,3,仅作为地点或背景描述，不涉及比较或价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00074
NEUTRAL,information_sharing,为了这个镜头,domain_frame,LLM_train_extraction+XHS,表达为了拍摄某个镜头而特意前往重庆，属于信息分享，没有明显的上下关系或情感色彩。,3,用于描述行动目的或经历，不涉及比较或情感倾向。,0,0,1,NEUTRAL,1.0,1,0.9,nc_00133
NEUTRAL,information_sharing,也发出来给大家看看,domain_frame,LLM_train_extraction+XHS,表达作者分享个人作品的意图，属于中立信息传递，没有明显的上下关系或情感色彩。,3,用于表达分享或介绍内容，不带明显的优劣或情感倾向。,0,0,1,NEUTRAL,1.0,1,0.8,nc_00004
NEUTRAL,information_sharing,免费色彩测试,domain_frame,LLM_train_extraction+XHS,描述具体的免费服务，属于信息分享，没有明显的优劣对比或立场，符合中性标签,3,用于介绍优惠或服务时，不带有明显的情感色彩或立场,0,0,1,NEUTRAL,1.0,1,0.8,nc_00002
NEUTRAL,information_sharing,冲绳旅拍,domain_frame,LLM_train_extraction+XHS,描述旅游地点，属于信息分享，没有明显的立场偏向,3,用于介绍地点或活动，不涉及价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00114
NEUTRAL,information_sharing,别把你的好东西发“朋友圈”,domain_frame,LLM_train_extraction+XHS,这是提供生活建议的表达，强调个人行为的建议，没有明显的优劣对比,3,用于建议或经验分享时，不涉及对比或价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00127
NEUTRAL,information_sharing,发多了反而招嫉恨,domain_frame,LLM_train_extraction+XHS,描述行为后果，属于中性信息，没有明确的优劣对比，支持中立标签,2,用于说明行为可能带来的后果，不涉及价值判断,0,0,1,NEUTRAL,1.0,1,0.75,nc_00127
NEUTRAL,information_sharing,吉隆坡我只做三件事,domain_frame,LLM_train_extraction+XHS,这是帖子主要内容，介绍旅行计划和景点，没有明显的优劣或对比，属于信息分享。,3,用于描述个人行程或景点推荐，不涉及相对立场。,0,0,1,NEUTRAL,1.0,1,0.8,nc_00069
NEUTRAL,information_sharing,在新加坡发朋友圈,domain_frame,LLM_train_extraction+XHS,描述具体场景，属于信息分享，没有明显的优劣或对比,3,用于描述场景或提供信息时，不涉及立场或价值判断,0,0,1,NEUTRAL,1.0,1,0.8,nc_00049
