id,content,gt,predicted
nc_02404,"不喜欢争抢，一是觉得独属于我的东西它跑不掉，不属于我的东西强求了拿着也烫手，二是觉得自己争抢的时候面目很狰狞，就好像必须得踩着别人往上爬才能活下去一样
所以做事情永远都是慢慢腾腾的，在公交车站慢慢地等车，在实验室里慢慢地拿器材，在食堂慢慢地排队，走路也慢慢的，很多时候的结果就是根本轮不到我，或者轮到我东西也早被拿光了，只剩下点残羹剩饭
说无所谓是假的，但非要让我从人群里杀出一条血路地去得到更好的机会，在竞争中获得胜利和成就感，我没有那个力气，更没有那个能力和自信，我为自己的无能和软弱买单，如果一定是不及格的考试与其焦虑还不如在考场上睡个好觉，反正总得有人在这个社会垫底，所以是我也没关系",1,2.0
nc_02405,偶然发现，似乎如果长时间精神状态不好的话，会在闻到一些味道时感到隐隐的恶心。可以明显感觉到并非胃自身的感受，而是来自于大脑、胸腔和喉咙深处，原本边缘清晰笔直的气味变得圆钝油腻模糊。好恶心。好讨厌。不知道什么时候，这种恶心的感觉就过去了，但是原本并不讨厌的东西开始反复触发起那种说不出的反胃，也变得令我讨厌起来。,1,2.0
nc_02429,"韩国教授真年轻啊
下电梯的时候看到的别的班的
咋我的导师均龄50+呢
 
#韩国首尔 #韩国 #首尔 #韩国生活 #小红书游学团 #生活走读生#韩国留学生 #韩国留学生日常 #韩国人 #韩国教授",1,2.0
nc_02446,"这个人肯定不要买被子
#搞笑 #流浪汉
遇到了一个买炸鱼的大叔 这发量着实让我羡慕呀",1,2.0
nc_02458,"爱赌的爸 生病的妈上学的妹妹和破碎的他
#康康没睡醒#长沙公社 #轻轻地碎了 #救赎感 #清冷感",1,2.0
nc_02479,"🈚公司🈚团队小地偶，公演当天要花多少💰？
#地偶 #爱豆 #演员 #地下偶像 #偶像 #我的日常 #vlog #女性成长 #演员 #公演 #创造101 #范薇 #小偶像 #vlog #地下偶像 #演出 #女团 #打歌 #表演",1,2.0
nc_02491,"宝宝你是一个香香软软的小面包
路上遇到了嘟嘟的粉丝头头 比我拍的好看多了！",1,2.0
nc_02495,"到底是谁说的发蛙蛙有用的
连续发了一个周左右了，今天晚上表白被拒了",1,2.0
nc_02509,"恋爱谈成这样还有必要在一起吗
一编：和男朋友距离不超过十分钟的路程，每天线上聊天没几句，各自下班了也不会找我出门约会。刚在一起的时候每天下班都约我出去，现在一天讲不了两句话。#恋爱的落差感
二编：作品发出几天后我网易云收到他前女友私信，具体可以看主页第二个作品，前女友告诉我，他会在年龄上作假，有看过他身份证，说自己是00年但实际是96年，我觉得年龄差不是问题，骗人是不对的。前段时间微信和他提出分手后不回信息抖音分享作品，已经拉黑所有联系方式。",1,2.0
nc_02530,"惠康你良心不痛吗
红磡惠康的水果不知道是给谁吃，去年买了一袋橘子全是绿毛，丢了没吃。昨天吃了一盒蓝莓上吐下泻，去理工医院开了一麻袋药。#惠康超市 #香港红磡 图2是踩雷💙🍓",1,2.0
nc_02537,"羡慕别人的爱情
我来天府机场坐飞机嘛
看到情侣离别
这女孩哭的呀，满脸的舍不得
这该死的爱情，
这该死的爱情，
这该死的爱情
我连个愿意来天府机场送我的都找不到
别说哭了～Md～干三碗饭
#人在囧途欢乐多 #从末如此想回家 #精神云南人 #离乡背井的游子 #论旅游的素质 #少小离家老大回 #赶车的时候 #没弯是一款旅行青蛙 #打工特种兵 #回家",1,2.0
nc_02545,"男朋友想前女友怎么办
谈了两个月 总跟我提前女友 我发现他有个QQ小号是怀念前女友的 人家给他所有账号都拉黑了 也老说她比我漂亮什么的  给前女友的备注是亲亲老婆大人 老婆娘 给我直接没有备注 前女友跟他用复古情漫他不说啥 我找他用几天就说丑要换掉 他甚至跟我谈恋爱就是为了气前女友 确定关系那天是他找前女友复合没搭理他 发出来不是想说什么 我自己知道自己特别恋爱脑 我前男友跟他比起来甚至更烂 我也想过分手可是我还是爱他我受不了他离开 我感觉自己缺爱 宁愿将就也不愿意一个人#关于对象的前任 #恋爱的落差感 #关于感情",1,2.0
nc_02791,校外盲审被抽中了，心如死灰,1,2.0
nc_02794,"吃外卖炒饭肠胃炎给了差评被老板威胁了
店名叫皇家炒饭校内同学自己避雷哈虽然看他的意思可能还会秽土转生。
如果一开始态度好我就不会给差评，那天我只吃了他家的饭，出现不适24h就去医院就医挂水了，拿着病历单子去理赔，老板拒赔不道歉，还打电话说是我的问题。平台赔付最终给我了，以为这件事就完了，结果老板打电话让我删差评，我为啥要删差评？？我拉了三四天的水给你个差评怎么了？作为消费者我给评价是我的权利，后面的消费者有权根据前面人的评价决定要不要继续点
有的老板别太拽了666，给人身威胁的话大不了我报警处理哈#远离无良商家 #不要脸能到什么程度 #食品安全 #外卖",1,2.0
nc_02799,"二本想做家教被拒麻了
投了大概四五次简历吧，无一例外被拒，同学在简历里学历造假，填了211，而我比较怂，想着还是填真实学校吧，自己的优势就是有经验（因为假期在老家干过家教）说不定会有家长给试课机会，没想到是我太天真。
从一开始的自尊心受挫，到后来被拒得逐渐麻痹习以为常。不过也能理解，苏州有985分校，又有211，为什么家长要选一个二本的学生呢
#家教",1,2.0
nc_02800,"b溃...因为200块钱和乡下堂婶撕破脸了
真是被狠狠上了一课，花400块钱也算值了
#山姆",1,2.0
nc_02805,"我们能走到结婚吗
#我该何去何从 #门当户对的爱情 #门当户对 本人是女方，和男朋友差距太大了怎么办，觉得只能是暧昧，没有办法结婚，相处一年了，感觉越来越喜欢，恋爱也没有平淡期，但是家庭条件相差太大，感觉他的父母把他养得这么好，应该也不会想让他最后找一个农村女孩结婚吧。
我们一直也没有见父母，但是分开又舍不得，我们属于一见钟情的那种，一见面就互相喜欢上了，但是我感觉在他知道我是农村人了之后好像有一些失望
广大网友们能不能告诉我接下来该和他发展。",1,2.0
nc_02815,"天塌了...深夜被领导发小作文了
跟同事摸鱼的时候发给她看的，没想到...上班后也当面给领导道歉了#拒绝职场压榨 #整顿职场 #职场 #工作吐槽 #当代职场人 #同事关系",1,2.0
nc_02834,"我二伯母简直就是天才
而我，天才克星#有点离谱但",1,2.0
nc_02837,"颜值输在了大额头上
发型也遮不住这大脑门",1,2.0
nc_02912,"没有一个人想吃！！！！
做太多了，在pyq问了下在附近的可以过来自取一份，没有一个人要吃的
自己又吃不了这么多，玩烘焙的家人们是怎么处理的呀！
要是我有认识的邻居就好了",1,2.0
nc_03011,"太TMD精辟了！！！
97年，20届毕业生，考到25年还没有上岸，进面试3次全都陪跑，失败才是人生的常态吧。[泪崩R][泪崩R][泪崩R]#考公 #20届 #97年",1,2.0
nc_03014,"我跟尸体唯一的区别……
#文字 #发疯文学 #尸体 #热门",1,2.0
nc_03018,英文不好就不要写英文上去啦。。。,1,2.0
nc_03027,"一句话让人躯体化
HR发了这句话之后我很无措，真的不知道怎么回答。23年毕业为什么做的三份工作都做不久？反反复复编辑，想着会不会让HR觉得我不稳定？责任心低？抗压能力差？工作经验不垂直？写的时候一幕幕闪回，开始躯体化到呼吸急促，泪崩
 
第一份工作公司非法裁员，前一天我还在晚上一点给客户打电话，第二天说解散，第三天公司就空了，刚毕业就碰上非法裁员体会了仲裁，简历还坏了，是我想要的吗？
第二份工作招聘的时候说招业务员，进去实际做的助理的工作，挂羊头卖狗肉，可我还是干的卖力，工作超级饱和，没有人不说做得好，可我就想做业务员啊？做两个月走了。
第三份工作入职前其实我就发现不对了，只有一面，面试的人都不会英语，完全不了解外贸业务，还有10天试岗期，可我还是去了，进去同事就因为月报写少了被开了。这个时候我就该走了，但那时候领就业补贴的时间我卡得太死了，不敢离职，为了补贴一直坚持做，中间他们不停面试不停开人我现在都不敢走。过了试用期，我也达到业绩目标，可年底前也被开了。
 
问我为什么，我只能找自己的原因，我到底怎么回答？眼瞎了，社会经验少，浮躁，胆子小等等等等……
#突然的绷不住 #23届 #裁员 #非法裁员#躯体化",1,2.0
nc_03030,"女儿去年大专毕业后一直在家也不工作
她毕业之后一直窝在房间里，不找工作就算了，也不怎么出门玩，问她就说找不到好的，不是去奶茶店摇奶茶就是前台服务员之类的，工资低就算了休息还少。
 
其实我就是这个女儿，我想问一下难道专科毕业真的找不到好工作吗?想问一下大家都是如何调整心态的。#工作迷茫中 #大专生的出路在哪里 #家里蹲大学 #大学生再就业 #专科生",1,2.0
nc_03040,"生性多疑之人主贫贱
贫穷之人身上始终有一种奇怪的气质，那就是你极少在他们身上能够感受到足够的信任与阳光感， 尤其是当你们开始有了利益往来的时候。
这是没有任何办法的，因为曾经贫穷 且常常为人所利用，所以越是出生贫寒家庭的人 越是会发自内心的对任何人与事物都保持高度的戒备心。
有戒备心是好事，可戒备心是一种藏不住的情绪，会时时刻刻感染着他人，并影响你的言行举止 谈吐眼神。
有种人和你交流共事，事事都委以信任和理解；
有种人和你交流共事，事事都监督犹豫和反问。
孰贵孰贱 谁贫谁富 一经对比，你一目了然。
贫穷之人因为未曾成功过，所以会深深质疑成功路上的一切。
而这份弥漫全身的情绪，就注定他们这辈子难以混入到决策者的梯队里。
 
要知道，这个世界上不管是创业、收割、谋财、投资，但凡是需要和人一起做的事儿，就永远离不开“氛围”二字。
一件事氛围好，大家兴致高 就会越加愿意投入精力和财力去促成它，反之则会逐渐冷却直至不了了之。
而贫穷之人的悲观情绪就是那把捅死热情氛围的匕首。
…………
以上是经历极其荒谬事件后看到一篇能完全精准描述那个人能让我有如此遭遇的原因！有些人的”贫穷”刻在骨子里，哪怕沾光过上好生活依然掩盖不了",1,2.0
nc_03074,"香港一杯奶茶六十几块
今天给仔仔叫了一个外卖奶茶，六十几块，而之前在大陆只要十几块，香港这物价不得了…",1,2.0
nc_03080,"感觉这辈子结不了婚的人，请来这里集合
#讨论帖 #每日一问 #情感树洞 #关于结婚 #结婚 #讨论 #未婚 #奔着结婚找对象 #当代人的婚姻观 #不婚主义",1,2.0
nc_03150,"女大的痛
低价出笔记本 本来想骗家长买个电脑来打瓦的 结果买了个轻薄本 想卖了自己攒钱买游戏本 超低价出（我爸知道要骂死我）联想thinkbook13s 16GB+256g i5-8625 全金属机身 超轻薄 方便携带 支持指纹识别 送电脑包",1,2.0
nc_03177,"当我意外得知财务经理的工资…😅
我们经理工作经验应该15➕了，工资不敌一个三五年经验的程序员。完了 这世界完了。选错了专业如同嫁错了人[完啦R]感觉自己前途无望，后半辈子衣食堪忧[泪崩R]。#不想上班 #涨工资了吗 #财务人创业 #财务人员转行 #会计人会计魂会计都是人上人 #财务都去SPA #职业生涯规划 #财务转行思路 #公司财务",1,2.0
nc_03198,"如图，我真的踩雷好多次了！
香港“巨难吃”
但营销到好像天花板一样的餐饮店
大家说出来避避雷 
 
作为一个萌新小白想吃到更多香港的美食好难，连我中意的生菜鱼肉都能踩雷无数次。",1,2.0
nc_03200,"六投不中的僵尸论文，如果再不中应该怎么办，求支招
2023.12 arr ：3.5/3.5/3 撤稿
icml 2024 ：6/6/3 拒稿
nips 2024： 7/5/4/4 拒稿
aaai 2025 ：8/6/5/5 拒稿
2024.12 arr：2/2.5/3 重投
2025.02 arr：3/3/3.5 #咋办大佬们 [投票]#",1,2.0
nc_03241,"猫买回来一直叫怎么办
可以一键关机吗
今天 20:29 江苏",1,2.0
nc_03245,"毁了近15000…没敢告诉家里人
这12枚银元是西藏一个大哥传递给我的，虽然看图时就已经觉得很可惜了，收到实物后还是不免再叹息一次，漂漂亮亮的老银元，就这么折损了……
 
大哥全家在询价前，都没想过做扣子的银元会这么影响价格，了解详情后，直到东西都出了，大哥还不知道咋给家里人开口说这件事情。家里有银元的，就算没派上用场，也一定要妥善保存啊！
 
#小鱼银元银锭 #银元 #老银元 #民国老银元 #袁大头 #银元回收 #银元鉴定 #银币 #银元收藏 #银元价格 #",1,2.0
nc_03254,"被故意锁在门外还要自己掏钱找人开门😅
出门一趟，但是这学期搬进来的逆天舍友在里面把门反锁了，应该是不想让我进门（因为它实在太难相处所以我们现在关系不好）。
结果去前台和pmo问，答复说如果舍友它不给我开门，我还要自己付25块开门费来让学校的人开门
我被故意锁在外面还要我自己掏钱我无言以对
 
二编：我好社恐啊啊啊不用来私信我…这个号吐槽完就不用了，谢谢大家关心！我还有几天就走了没事的",1,2.0
nc_03274,"在北京9块钱点到这份汤 感动的哭了
争鲜的三文鱼蛤蜊味增汤
 
很难相信9块钱有这么多肉这么大一碗汤（图为我已经吭哧吭呲吸溜吸溜吃了半天以后）
 
大概因为这些鱼肉都是用的刺身边角料
以我的饭量，这扎扎实实一碗汤配半碗饭能吃撑
 
哪天想挑战一下，只点一碗汤配两盘六元寿司，一共18元吃好一顿饭[旺柴] #热乎乎的汤   #抠搜",1,2.0
nc_03278,"日本温泉真的不干净，脏脏的
尽管我是当天第一个泡的，感觉里面瓷砖滑滑的，不干净，水里还有毛和杂物。1300rmb一晚上的温泉酒店。",1,2.0
nc_03288,"深圳硕士给8k正常吗
#工资 #一想到上班就崩不住 #月薪 #薪资待遇 #薪资 #继续找工作 #工作吐槽 #求助offer选择 #工作迷茫中 #上班如上刑 这里是深圳啊啊啊啊啊，怎么回事，感觉打黑工一样的",1,2.0
nc_03291,"他突然凑近问：""你本科在哪读的啊？""
他突然凑近问：""你本科在哪读的啊？""
我后背渗出冷汗：""既不是985...也不算211...""
男生挑眉：""该不会是在珠三角那边吧？”
我耳尖发烫：""广州那边附近…”
""广州那边附近？地处粤港澳大湾区中心资源特别好啊！""
""不是...""我盯着扫不出脸的自动贩卖机。
""广东外语外贸大学？听说整个就业市场的认可度特别好！""
“不….”我死死盯着鞋尖，恨不得用眼神把地板烧出个洞。
他突然拍手：""华南农业大学！你们校区是不是很大很豪华...""
他关切的目光像探照灯打在我脸上，我浑身发抖，耳膜嗡嗡作响。
我死死掐住大腿，从牙缝里挤出蚊子般的颤音：“都….都不是！”
空气突然安静。男生笑容凝固，声音陡然降温：“那你到底在哪所学校？”
“广州的学校还能有什么？”他的话像冰锥扎进心脏。
我膝盖一软跪倒在地，眼泪砸在地砖上：“是...肇庆学院...”
整条走廊瞬间死寂，只有我吸鼻涕的抽噎声在回荡。
周围人投来怜悯的目光，我死死捂住脸，指缝里渗出滚烫的羞耻。男生抓起外套转身要走。
我哭喊着拽住他衣角：“求你别走！肇庆学院真的很好的！”
围观人群举起手机遮掩窃笑，我颤抖着点开学校网站：""你看我们这山水校园！虽然学校地处肇庆市端州区，但是山里空气环境绝对比广州市区好啊，你看，你看这现代化校园多有设计感呀""
嗤笑声中我嘶声喊：""虽然去最近的高铁站要走十几公里，但是我们学校里面就有麦当劳、蜜雪冰城和邮政快递啊”
围观人群爆发出哄笑，我却嘶吼得更响：""不许笑！虽然面积小，但是起码宿舍是四人间还自带空调、饮水机和洗衣机啊，肇庆学院是一所由广东省人民政府主办、广东省教育厅主管的具有硕士学位授予权的公办全日制本科高校，始终秉承“厚德、明智、博学、力行”的校训，坚持“多科性、应用型，地方性、创新型”办学定位，致力于服务粤港澳大湾区建设，培养高素质应用型人才......""
（此刻远处传来保安的脚步声和一声叹息：“又是北大...北岭山大学的.....）
创意来源@张一坨
#肇庆学院 #我的梦中情校 #抽象 #第二人生梦想家",1,2.0
nc_03292,"女儿说没钱就别生她，出来受苦
#女孩子的底气 #带娃心好累 #穷人的孩子 #养育女孩儿 #女孩要独立 #女儿是贴心小棉袄",1,2.0
nc_03293,"千万要点陌生人的转款
你们要的后续来了#贪小便宜吃大亏 #骗子无处不在谨防上当受骗 #不要贪图小便宜 #谨防上当受骗 #千万不要上当受骗 #不要相信陌生人",1,2.0
nc_03307,"大一女生校内坠楼身亡，重庆警方通报
重庆市万州区公安局官方微博1月12日通报，1月8日2时20分左右，万州警方接报警，称万州一高校学生宿舍有人坠楼。警方立即赶到现场处置，坠楼者系该校大一学生邹某（女，18岁），经120医生现场检查，邹某已无生命体征。综合多方面调查情况，排除刑事案件。
编辑于 昨天 19:42 山东",1,2.0
nc_03357,"现实很普 朋友圈是美女
会有朋友圈发自拍的时候大P特P，P的跟现实中的自己差差别很大的吗。
每次P完图，在看着镜子里的自己很不好意思在发圈，生怕身边的人看见了以为是我的卵生姐妹持
#p图前后 #P图 #朋友圈",1,2.0
nc_03359,"舍友给我1w，让我搬出宿舍，我觉得有点少
富二代舍友给我1w让我搬出宿舍
我该不该要？
投稿：自从大二以来 宿舍氛围就开始变了 我们是4人寝室寝室有个公子哥 家里很有钱 宿舍其他两个人围着他团团转 跟他保姆一样  我不愿意再加上因为宿舍开空调问题 有点小摩擦 后面她就没怎么说过话 昨天突然给我转1w让我搬出去  第一次遇到这种情况 我该咋办
其实我有点嫌弃给的少#舍友 #当代大学生生活费 #当代寝室长 #当代穷学生 #大学宿舍关系 #真是被自己穷笑了 #贫困大学生 #寝室 #宿舍 #当代大学生的贫穷生活 #宿舍关系#大学宿舍#大学宿舍关系",1,2.0
nc_03378,"所以您完全不运动是吗
在金枪鱼活动的最后一天，遇到了绝世大肥猪金枪鱼。特别是和路过的胡萝卜对比，郎你该肥的不肥，不该肥的死肥#寿司郎#郎的诱惑 #运动健将三文鱼#深海大懒猪",1,2.0
nc_03404,"不喜欢争抢，一是觉得独属于我的东西它跑不掉，不属于我的东西强求了拿着也烫手，二是觉得自己争抢的时候面目很狰狞，就好像必须得踩着别人往上爬才能活下去一样
所以做事情永远都是慢慢腾腾的，在公交车站慢慢地等车，在实验室里慢慢地拿器材，在食堂慢慢地排队，走路也慢慢的，很多时候的结果就是根本轮不到我，或者轮到我东西也早被拿光了，只剩下点残羹剩饭
说无所谓是假的，但非要让我从人群里杀出一条血路地去得到更好的机会，在竞争中获得胜利和成就感，我没有那个力气，更没有那个能力和自信，我为自己的无能和软弱买单，如果一定是不及格的考试与其焦虑还不如在考场上睡个好觉，反正总得有人在这个社会垫底，所以是我也没关系",1,2.0
nc_03416,"感觉快分手了……
跟男朋友在一起两年半了，吵架越来越频繁，不知道是我要求的太多，还是真的我们不合适。我是比较敏感的女生，刚在一起时我比较疏离，没办法全身心的信任他，开始的一年里他很有耐心，我真的觉得他很爱我，很照顾我的情绪，但是久而久之，我总觉得他变得不耐烦，甚至跟朋友说过不想哄了。慢慢的，他也确实这样做了，不怎么哄我，要不就是冷战，以我理他为终点。
又吵架了 三天内的第二次。我不知道谁对谁错 就是觉得双方都在折磨吧。
我生理期，肚子疼，不是很舒服，我让他把四件套换成更薄一点的，他也去换了，他铺了两三次都皱皱巴巴的，我看着实在难受，我就说你当真铺不好吗，他说他真不会，我也不教他，就只会指挥 我就生气了，我认为一点小事都做不好，我说我要是生病了不能动，还要自己铺床，反正就是有点不开心了，他吃了一个包子就出门了，说去公司取一下东西，我就更生气了，已经十一点了，不说吃饭，自己走了 我发信息问他出门了吗，他回我什么事，就更生气了，但我还是说没吃饭，他回我吃过了，回来再吃，我就更不开心了，他十二点回来炒了蛋炒饭，叫我吃，我不怎么开心就没有理他，一共叫了三次，我跟他一起吃了饭，吃完饭我晾了四件套，扫地 烧水，他洗碗，洗完我开始化妆，并询问他去哪里玩，他说去巢湖边上，我说不是说好了去看花吗，也不理我，我又问了一遍，他说那就看花了，然后我又说谁的裙子好看吗，他说不好看，我说就前天我们俩路边看，我想买来着，你还记得吗，他不理我，一直不理，我又说我没有防晒霜，他也不理我，我就抱怨了一句我说什么你都不理我 然后他大吼我一句，你没有我有吗！我收拾了化妆的东西，然后拿了钥匙自己出门了，没有目的的走了很远，然后在一个小树林坐了好久，一个小时了，他也没有过问过一句。
我不知道我们是不是该分手了，该给彼此空间",1,2.0
nc_03451,"对拍毕业照感到焦虑和恐惧😭有没有人懂的
本人26大学毕业
虽然还没毕业
但是每年毕业照拍摄的季节
我都会很恐惧➕焦虑
将其称之为“毕业照抵触&焦虑症”

如图👆👆👆
不知道有没有小伙伴能get到的
憋了好久了，感觉身边很难有人理解
#毕业季是离别也是开始 #毕业照 #毕业季拍摄 #毕业焦虑 #回避性依恋 #焦虑型依恋 #孤独 #大学生#大学生活  #敏感",1,2.0
nc_03465,"不上班才发现居然有这么多人不上班
今天上海这鬼天气勇攀30+，出门一看，竟然到处是人从众。

来自猪妖室友的疑问：
他们都是靠什么生活，周中可以在这里闲逛的？

#到处都是人#不上班 #谁能解释这种现象 #心里酸酸的",1,2.0
nc_03471,"跟前夫哥黏黏糊糊断不干净
表面假装当朋友聊天，实则忍不住回消息内耗。明明知道两人之间的信任受损+远距离异地+他事业批低付出也没时间实实在在陪我吃饭，还要在这耗耗耗🫠我是不是应该狠下心直接断联…
#上网就是为了发疯 #分手后合集在这里 #infp #分手 #创飞所有人 #谈不了一点 #再也不玩抽象了 #天蝎男 #世界能不能对我好一点 #对自己无语",1,2.0
nc_03474,#理发前后﻿   ﻿#理发翻车﻿   ﻿#没有人能笑着走出理发店﻿﻿,1,2.0
nc_03478,#不辣﻿ ﻿#嘴硬﻿ ﻿#吃辣挑战﻿ ﻿#曹氏鸭脖﻿ ﻿#爆辣﻿,1,2.0
nc_03528,"通篇堆砌的意象和华丽的词藻，硬用一些专业术语故作深沉，乍一看还挺有才，仔细一看我的老天奶啊，它到底在叭叭些什么。非常喜欢用量子纠缠、社会时钟、机械飞升、规训……甚至能给我写出“她们在漂白水味道里接吻，眼里倒映着的火苗像两条逆流而上的磷虾”这样的笨蛋文字！
 
deepseek，你让我感觉你是一个精神病犯了的伪人。
 
#deepseek #论文",1,2.0
nc_03540,#搞笑 #一键查询留学生精神状态 #留子的命也是命 #我这狗屎般的笑点,1,2.0
nc_03584,"楼上的邻居把我的花挖了种菜
楼上把我的花拔了种菜，要不要把她的菜拔了，因为平常回家都从底下车库走，有两天不出门，出去就看见我玫瑰花旁边种的除虫菊被翻了种上了别的东西，用布盖上了，然后问了楼上邻居，我说我家的小院，你种了也不和我说一声我都撒花子了，我对象让我别和她计较给他种，我就觉得不公平，打电话也说了院是我家的，就算不是我家的我也先种了，她还和我讲上没上过学，真是生气#恶邻 #叠拼下叠带花园 上午后续，今天找了物业总结就是物业找了他们劝了没用，让我找居委会，我去找了得等，我就撤了，我不想忍了，回来就铲了，拍了照留了种菜的证据，也不知道有用没，无所谓了，要吵架就吵吧，大不了这块地不要了，就让物业撒草籽，嗯！感谢大家的宝贵意见，不做包子的感觉很好，不过楼上真的很欺负人，从其他人那了解到楼上，也不是好相处的人。 晚上后续又来了，我铲了她的菜，她把我的花又给我拔了，扔了，她不找我沟通，只让物业来回联系，花不要了，我也不围了，她种，我就等她长起来再拔，我也不打算和她好好相处了！ 我们小区是这样，下叠带地下室花园，上叠带露台，地下室也是堵着的需要自己打开装楼梯啥的，下叠比上叠贵了40-50左右，唯一比较坑的就是花园没在合同里写",1,2.0
nc_03614,"联不联名的再说，先存一下文案
燕云十六声退游了，号就送给大家了。对不起
大家可以随便登，我心累不想管了，真的，很难过。麻烦事好多圈子好乱，不想管事了，有缘再见吧。我走了，勿念，不留其他联系方式了，这个号送给大家了，需要就直接上号。
账：KFCcrazy_Thursday
密：v_me50
#燕云凉州种草 #燕云十六声凉州上线 #燕云十六声 #疯狂星期四文案 #疯狂星期四",1,2.0
nc_03623,"被美甲店骂了……
有点太离谱了 2月做的美甲 都没评价过莫名其妙来骂我说我给差评 避雷这个花间美学美甲店 真的很离谱啊 一起来就看见这个人类多样性图鉴……",1,2.0
nc_03634,"越位社交有错吗
事情是这样的，因为打游戏的关系经常需要联机开麦，我就拉了三四个朋友在一个群（他们互相不认识）。一开始他们唯一的纽带就是我，我不说话群里都很冷清。但是现在慢慢熟了之后 他们打游戏不叫我 开麦不叫我，其中一个朋友和我私聊的频率少了很多很多…甚至是我游戏在线也不拉我。我在宿舍听着他们连麦的声音（其中一个人是舍友）一个人打游戏好烦😫是我太敏感了吗
#树立边界感 #越位社交 #烦恼",1,2.0
nc_03636,"这么可以闯这么大的祸
5年没有买过一件衣服，每天都想着怎么把日子过好，可以麻绳总要挑细处断",1,2.0
nc_03691,"我美吗？
算了，你们肯定觉得没意思。天天就不知道在研究些啥东西商商的#丑东西 ＃眼睛 #睫毛 #高中生活 #有趣",1,2.0
nc_03701,"🇯🇵嫌自己太阳光的可以来日本留学
来日一年已变成阴暗的老鼠
每天都是对上一限课和做作品的怨恨😭👊
 #贴上就是桂花味   #日本   #东京留学   #阴暗老鼠在关东",1,2.0
nc_03711,"东京hat coffee避雷 对国人态度很差
今天去浅草寺逛逛，看到附近有小红书很火的3D咖啡，想着去打个卡，结果服务员非常rude，感觉花钱去受气了
	
下面是事情的经过：在前台点完单后，给了一张号码牌，我就去等待外带制作的队伍后面排队了。排队的人不多，几分钟后，等前面一个小姐姐取走咖啡后，作为队伍第一个的我自然的走到制作台前，递了我的号码牌，结果直接被男服务员非常rude的语气说“not calling you”。因为日式英语太难听懂我第一下没反应过来，他直接拔高音量非常尖锐的重复了一遍，这个没礼貌的语气让人非常懵逼。因为从点单到排队，没有任何一个服务员告知流程，我还礼貌的问了他，前面没人，我是要等喊到号码牌才能过来吗？人家直接不回复，不理我了
	
接着我就回到了队伍第一个，这个时候一个看起来是欧美游客的人过去了，男服务员直接一个大变脸，非常礼貌的服务人家[微笑R]
	
等这位游客走了后，喊到了我的号码，一共有两位服务员在制作咖啡，分别是一位小姐姐和刚刚那个男的。小姐姐的态度会好很多，会跟我确认图案后制作，刚刚那个男的虽然没有再很无礼的语气说话了，但明显感觉到和对待上一位欧美游客态度的差别
	
其中还有一个小插曲是，我跟父母一起来的，我妈在外面等我，我爸听到人家很大声的说话就走进来看看了，然后跟我一起回到队伍第一个一起等待，却又被那个男的非常rude的说不能站在那里，明明我爸都没站到他们的堂食区，只是在队伍最前面跟我一起等待
	
真的很想说，这家店很小，来购买咖啡的大部分都是小红书种草来的姐妹，他们这个粗鲁无理的态度，真的没必要浪费时间精力专门过来受气。虽然3D图案很可爱，但态度真的太差了，咖啡味道也很一般。希望能给看到种草文想去打卡的姐妹们提供一些真实的感受
 #整顿不良商家   #东京  #浅草寺  #东京hatcoffee   #避雷",1,2.0
nc_03884,"香港一杯奶茶六十几块
今天给仔仔叫了一个外卖奶茶，六十几块，而之前在大陆只要十几块，香港这物价不得了…",1,2.0
nc_03913,那些工资不高的人，为什么这么舍得往游戏里冲钱，我游戏里冲个几块钱都心痛,1,2.0
nc_03920,"在家莫名其妙收到死亡威胁
我这个旅行手机经常莫名其妙收到一些骚扰短信，最近有人一直给我这个号发消息打电话，图三到图五是同一个人。姜东升！你到底是谁！！",1,2.0
nc_03971,"碰到这种导员这辈子都有了
求问这种情况怎么办 家里亲戚哥哥结婚要提前回去 现在要求证明是亲哥才给请假（？）但是学校离家挺远的得提前一天开车回去 只能直接旷一天了吗
#导员请假 #大学生请假 #辅导员 #五一",1,2.0
nc_03987,"当我意外得知财务经理的工资…😅
我们经理工作经验应该15➕了，工资不敌一个三五年经验的程序员。完了 这世界完了。选错了专业如同嫁错了人[完啦R]感觉自己前途无望，后半辈子衣食堪忧[泪崩R]。#不想上班 #涨工资了吗 #财务人创业 #财务人员转行 #会计人会计魂会计都是人上人 #财务都去SPA #职业生涯规划 #财务转行思路 #公司财务",1,2.0
nc_04008,"如图，我真的踩雷好多次了！
香港“巨难吃”
但营销到好像天花板一样的餐饮店
大家说出来避避雷 
 
作为一个萌新小白想吃到更多香港的美食好难，连我中意的生菜鱼肉都能踩雷无数次。",1,2.0
nc_04010,"六投不中的僵尸论文，如果再不中应该怎么办，求支招
2023.12 arr ：3.5/3.5/3 撤稿
icml 2024 ：6/6/3 拒稿
nips 2024： 7/5/4/4 拒稿
aaai 2025 ：8/6/5/5 拒稿
2024.12 arr：2/2.5/3 重投
2025.02 arr：3/3/3.5 #咋办大佬们 [投票]#",1,2.0
nc_04051,"猫买回来一直叫怎么办
可以一键关机吗
今天 20:29 江苏",1,2.0
