error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,俊昊你到,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,俊昊你到底,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,俊昊你到底在,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,俊昊你到底在电,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,俊昊你到底在电影,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,全程b,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,全程be,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,全程bel,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,全程beli,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,全程belik,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,全程belike,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,利小众,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,到底在电,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,到底在电影,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,到底在电影里,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,到底在电影里下,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,到底在电影里下了,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,动念,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,卡普,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,卡普里,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,卡普里岛,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,双语,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,号17罗,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,号17罗伯,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,号17罗伯特,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,号17罗伯特帕,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,号17罗伯特帕丁,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,在电影里,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,在电影里下,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,在电影里下了,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,在电影里下了什,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,在电影里下了什么,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,地舖,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,大利小众,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,头坐,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,奉俊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,奉俊昊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,奉俊昊你,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,奉俊昊你到,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,奉俊昊你到底,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,奉俊昊你到底在,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,奉俊昊你到底在电,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,宝贵。,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,岛牛,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,帕丁森,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,帕丁森奉,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,帕丁森奉俊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,帕丁森奉俊昊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,底在电,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,底在电影,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,底在电影里,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,底在电影里下,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,底在电影里下了,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,底在电影里下了什,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,店：,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,开的！！,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,影里下,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,影里下了,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,影里下了什,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,影里下了什么,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,影里下了什么药,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,影里下了什么药.,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,心动念,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,意大利小众,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,感来了,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,手信,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,新开的！！,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,时间：周一,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,昊你到,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,昊你到底,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,昊你到底在,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,昊你到底在电,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,昊你到底在电影,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,昊你到底在电影里,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,普里,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,普里岛,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,本人全程,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,本人全程b,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,本人全程be,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,本人全程bel,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,本人全程beli,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,杯1,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,森奉,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,森奉俊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,森奉俊昊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,沖繩,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,泰餐,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,牛角包,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,特帕,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,特帕丁,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,特帕丁森,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,特帕丁森奉,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,特帕丁森奉俊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,特帕丁森奉俊昊,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,琉球,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,琉球服,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,由无,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,由无数,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,由：,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,电影里下,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,电影里下了,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,电影里下了什,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,电影里下了什么,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,电影里下了什么药,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,省1,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,码头坐,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,程b,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,程be,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,程bel,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,程beli,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,程belik,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,程belike,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,程belike:,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,紫阳,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,紫阳花,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,编号17罗,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,编号17罗伯,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_up,UP false positive,extract neutralizers that suppress broad UP over-triggering,编号17罗伯特,5,0,0.005,0.0,1.0,4.3919,14.2928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
