error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,一假期,4,10,0.0328,0.0012,0.2857,3.3913,3.0808,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,写论文的,4,10,0.0328,0.0012,0.2857,3.3913,3.0808,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,失败了,4,10,0.0328,0.0012,0.2857,3.3913,3.0808,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研日常,7,24,0.0574,0.0029,0.2258,3.0788,3.0342,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,我说，,6,19,0.0492,0.0023,0.24,3.1559,3.0311,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,拉黑了,5,15,0.041,0.0018,0.25,3.2104,2.9127,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,以下是,4,11,0.0328,0.0013,0.2667,3.3002,2.8268,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,态大,4,11,0.0328,0.0013,0.2667,3.3002,2.8268,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生日,6,21,0.0492,0.0026,0.2222,3.0581,2.7533,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生日常,6,21,0.0492,0.0026,0.2222,3.0581,2.7533,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生日,6,21,0.0492,0.0026,0.2222,3.0581,2.7533,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生日常,6,21,0.0492,0.0026,0.2222,3.0581,2.7533,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,强度,5,16,0.041,0.0019,0.2381,3.1478,2.7406,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生论文,5,16,0.041,0.0019,0.2381,3.1478,2.7406,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,的精神状态,16,92,0.1311,0.0112,0.1481,2.6115,2.7327,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研日,7,27,0.0574,0.0033,0.2059,2.9629,2.7034,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,的精神状,16,95,0.1311,0.0116,0.1441,2.5792,2.6403,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,排了,4,12,0.0328,0.0015,0.25,3.2167,2.6084,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生上,4,12,0.0328,0.0015,0.25,3.2167,2.6084,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生的,4,12,0.0328,0.0015,0.25,3.2167,2.6084,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生的,4,12,0.0328,0.0015,0.25,3.2167,2.6084,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,读研日常,4,12,0.0328,0.0015,0.25,3.2167,2.6084,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生论,5,17,0.041,0.0021,0.2273,3.0888,2.5861,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,别太离,5,18,0.041,0.0022,0.2174,3.0331,2.4466,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,别太离谱,5,18,0.041,0.0022,0.2174,3.0331,2.4466,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,黑了,5,18,0.041,0.0022,0.2174,3.0331,2.4466,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,0。,4,13,0.0328,0.0016,0.2353,3.1396,2.4187,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很生气,4,13,0.0328,0.0016,0.2353,3.1396,2.4187,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心如,4,13,0.0328,0.0016,0.2353,3.1396,2.4187,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,接一,4,13,0.0328,0.0016,0.2353,3.1396,2.4187,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,断了,4,13,0.0328,0.0016,0.2353,3.1396,2.4187,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,，后续,4,13,0.0328,0.0016,0.2353,3.1396,2.4187,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,考公,7,31,0.0574,0.0038,0.1842,2.8266,2.3524,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,双休,4,14,0.0328,0.0017,0.2222,3.0681,2.2525,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,论文的,4,14,0.0328,0.0017,0.2222,3.0681,2.2525,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,错了，,4,14,0.0328,0.0017,0.2222,3.0681,2.2525,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,写论文,7,33,0.0574,0.004,0.175,2.7648,2.2061,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,就找,5,20,0.041,0.0024,0.2,2.9302,2.2049,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,份工,6,27,0.0492,0.0033,0.1818,2.8112,2.1427,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,写论,7,34,0.0574,0.0041,0.1707,2.7353,2.139,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,的精神,16,116,0.1311,0.0141,0.1212,2.3779,2.1226,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,学都,4,15,0.0328,0.0018,0.2105,3.0012,2.1058,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,有人说,4,15,0.0328,0.0018,0.2105,3.0012,2.1058,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,，我以,5,21,0.041,0.0026,0.1923,2.8825,2.0995,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,月的,9,53,0.0738,0.0064,0.1452,2.5481,1.9806,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,论文，,4,16,0.0328,0.0019,0.2,2.9386,1.9754,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,份工作,5,23,0.041,0.0028,0.1786,2.7933,1.9139,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生气，,5,23,0.041,0.0028,0.1786,2.7933,1.9139,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,职了,5,23,0.041,0.0028,0.1786,2.7933,1.9139,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,的精,17,141,0.1393,0.0171,0.1076,2.2486,1.8848,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,考编,4,17,0.0328,0.0021,0.1905,2.8796,1.8589,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,论文写,4,17,0.0328,0.0021,0.1905,2.8796,1.8589,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,读研日,4,17,0.0328,0.0021,0.1905,2.8796,1.8589,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很生,4,18,0.0328,0.0022,0.1818,2.824,1.7542,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,我手,4,18,0.0328,0.0022,0.1818,2.824,1.7542,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生的精神状,4,18,0.0328,0.0022,0.1818,2.824,1.7542,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生的精神状态,4,18,0.0328,0.0022,0.1818,2.824,1.7542,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,网络,8,51,0.0656,0.0062,0.1356,2.4664,1.7129,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,别太,5,26,0.041,0.0032,0.1613,2.6727,1.6853,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,上厕,4,19,0.0328,0.0023,0.1739,2.7712,1.6595,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,上厕所,4,19,0.0328,0.0023,0.1739,2.7712,1.6595,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,了电,4,19,0.0328,0.0023,0.1739,2.7712,1.6595,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生的精,4,19,0.0328,0.0023,0.1739,2.7712,1.6595,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生的精神,4,19,0.0328,0.0023,0.1739,2.7712,1.6595,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,钱买,4,19,0.0328,0.0023,0.1739,2.7712,1.6595,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,属于自己的,5,27,0.041,0.0033,0.1562,2.6356,1.6196,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,不了，,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,培训,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担心,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,护肤,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,是双,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,过后,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,难吃,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,，长,4,20,0.0328,0.0024,0.1667,2.7211,1.5737,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,于自己的,5,29,0.041,0.0035,0.1471,2.5651,1.5012,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,属于自己,5,29,0.041,0.0035,0.1471,2.5651,1.5012,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,乎的,4,21,0.0328,0.0026,0.16,2.6733,1.4955,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,半，,4,21,0.0328,0.0026,0.16,2.6733,1.4955,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,文写,4,21,0.0328,0.0026,0.16,2.6733,1.4955,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,，此,4,21,0.0328,0.0026,0.16,2.6733,1.4955,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,我本,7,48,0.0574,0.0058,0.1273,2.393,1.4793,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,下是,5,30,0.041,0.0036,0.1429,2.5317,1.4476,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,拉黑,5,30,0.041,0.0036,0.1429,2.5317,1.4476,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,写一,4,22,0.0328,0.0027,0.1538,2.6277,1.4239,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,双方,4,22,0.0328,0.0027,0.1538,2.6277,1.4239,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,啥也,4,22,0.0328,0.0027,0.1538,2.6277,1.4239,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,属于自,5,31,0.041,0.0038,0.1389,2.4993,1.3973,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,疯的,5,31,0.041,0.0038,0.1389,2.4993,1.3973,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,的大学生,4,23,0.0328,0.0028,0.1481,2.5841,1.3583,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,五一,7,53,0.0574,0.0064,0.1167,2.2942,1.3255,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,头就,4,24,0.0328,0.0029,0.1429,2.5423,1.2978,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,店铺,4,24,0.0328,0.0029,0.1429,2.5423,1.2978,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,）我,6,44,0.0492,0.0054,0.12,2.3278,1.2721,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,布置,4,25,0.0328,0.003,0.1379,2.5022,1.242,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,来就是,4,25,0.0328,0.003,0.1379,2.5022,1.242,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,开发,4,26,0.0328,0.0032,0.1333,2.4636,1.1903,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,真的没,5,36,0.041,0.0044,0.122,2.3514,1.1866,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,现在我,6,47,0.0492,0.0057,0.1132,2.2622,1.1819,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,电话，,5,37,0.041,0.0045,0.119,2.3242,1.1511,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,平，,4,27,0.0328,0.0033,0.129,2.4264,1.1423,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,过是,4,27,0.0328,0.0033,0.129,2.4264,1.1423,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,问题的,4,27,0.0328,0.0033,0.129,2.4264,1.1423,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,来上,5,38,0.041,0.0046,0.1163,2.2978,1.1175,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,这边,5,38,0.041,0.0046,0.1163,2.2978,1.1175,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,互联,6,50,0.0492,0.0061,0.1071,2.2006,1.1024,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,互联网,6,50,0.0492,0.0061,0.1071,2.2006,1.1024,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,上班的,4,28,0.0328,0.0034,0.125,2.3906,1.0977,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,但没,4,28,0.0328,0.0034,0.125,2.3906,1.0977,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生中,4,28,0.0328,0.0034,0.125,2.3906,1.0977,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,怎么做,5,39,0.041,0.0047,0.1136,2.272,1.0855,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,联网,6,51,0.0492,0.0062,0.1053,2.1809,1.078,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,了一天,4,29,0.0328,0.0035,0.1212,2.356,1.056,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生大学,4,29,0.0328,0.0035,0.1212,2.356,1.056,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
