error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",澳门演唱会,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",现在是不,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",生日，我,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",用爬,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",男朋友还有,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",留学搞笑,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",给我立,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",给我立规,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",给我立规矩,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",耳兔,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",能得到拯,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",能得到拯救,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",自己无语住,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",自己无语住了,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",苦尽柑来遇见你韩,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",蒙在,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",蒙在鼓,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",蒙在鼓里,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",虚伪,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",被自己无,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",被自己无语,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",被自己无语住,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",被自己无语住了,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",被蒙在,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",被蒙在鼓,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",被蒙在鼓里,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",要我去,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",见你韩,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",觉得她的,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",费给,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",辅导员工,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",这什,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",这什么,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",遇见你韩,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",那么难，,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",长的困,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",长的困扰,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",门演,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",门演唱,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",门演唱会,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",间两,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",鼓里,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",，也有人,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",，可以找,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",，这件事,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",，那女,4,0,0.0033,0.0,1.0,3.9833,11.9667,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",事吗,8,2,0.0067,0.0003,0.8,3.0129,11.343,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",任了,6,1,0.005,0.0001,0.8571,3.254,11.0311,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",不坐,9,3,0.0075,0.0004,0.75,2.7884,10.7739,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",我真的不理,8,3,0.0067,0.0004,0.7273,2.6763,9.6194,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",我真的不理解,8,3,0.0067,0.0004,0.7273,2.6763,9.6194,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",跟他说,8,3,0.0067,0.0004,0.7273,2.6763,9.6194,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",",特",5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",",特别",5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",",特别是",5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",一直没找,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",一直没找到,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",中老年人,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",么委,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",么委婉,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",党员,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",分享有,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",否认,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",外套。,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",好强,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",怎么委,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",怎么委婉,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",是什么原,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",是什么原因,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",点复,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",然后有,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",直没找,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",直没找到,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",立规,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",立规矩,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",能吃吗,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",要个,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",，我说那,5,1,0.0042,0.0001,0.8333,3.0861,9.4774,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",信任的,6,2,0.005,0.0003,0.75,2.743,8.7135,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",协和医院,6,2,0.005,0.0003,0.75,2.743,8.7135,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",港﻿﻿香,6,2,0.005,0.0003,0.75,2.743,8.7135,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",港﻿﻿香港,6,2,0.005,0.0003,0.75,2.743,8.7135,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",邪恶,6,2,0.005,0.0003,0.75,2.743,8.7135,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",香港﻿﻿香,6,2,0.005,0.0003,0.75,2.743,8.7135,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",香港﻿﻿香港,6,2,0.005,0.0003,0.75,2.743,8.7135,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔兔那,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔兔那么,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔兔那么可,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔兔那么可爱,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔那,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔那么,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔那么可,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",兔那么可爱,11,7,0.0092,0.001,0.6111,2.2184,8.55,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",提了,7,3,0.0058,0.0004,0.7,2.5503,8.4273,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",规矩,7,3,0.0058,0.0004,0.7,2.5503,8.4273,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",态一,8,4,0.0067,0.0006,0.6667,2.4249,8.3436,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",真的不理,8,4,0.0067,0.0006,0.6667,2.4249,8.3436,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",真的不理解,8,4,0.0067,0.0006,0.6667,2.4249,8.3436,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",那么可爱,11,8,0.0092,0.0011,0.5789,2.0931,7.8594,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",",有",4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",70岁,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",R]留,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",]留,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",p2这,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",。中国,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",。这件,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",一块，,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",不明白哪,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",不明白哪里,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
down_to_neutral,DOWN recall gap,"extract low-agency, blocked-aspiration, distress and conflict cues",不是很满,4,1,0.0033,0.0001,0.8,2.8846,7.8153,DOWN,low_agency_constraint,domain_frame,add as DOWN cue if train examples show poster worse-off/blocked/low-agency state
