id,content,gt,predicted
uc_01046,"哪位大神使用过该护照？
据不完全统计，到2020年，俄罗斯仍然有超过35万人持有苏联身份证，他们多是老年人，似乎也没有必要再换身份证了。俄罗斯联邦并没有出台法律禁止苏联身份证，所以严格来讲，苏联身份证在俄罗斯仍然是有效的，只要不出国，在国内使用没有问题。",0,1.0
uc_01047,#史迪仔 摸猫猫,0,1.0
uc_01048,"记住永旺的789点是穷鬼天堂
#永旺 #永旺超市",0,1.0
uc_01050,"理光 | 没想到被公园的小草治愈了
-
本来是来太子湾公园拍郁金香，结果看到小溪边的水草在阳光下绿的发光，随便拍了几张🌿",0,1.0
uc_01051,"香港最好的地方都是免费的…….
#香港 #香港探店 #香港旅游 #香港打卡 #香港购物 #香港生活",0,1.0
uc_01052,"春分 | 🪁风筝信使来敲门，请注意签收哦
昼夜两均天，乐园放纸鸢。在教大游乐场捕捉到一只风筝信使，请签收春分给大家寄送的拍立得相纸哦！",0,1.0
uc_01053,"上海街头真的什么车都能碰到
听说这是全国唯一一台
不是很懂车
有懂得朋友科普一下哈",0,1.0
uc_01064,"走的慢也好 步子小也好～往前走就好
春在路上 花在枝上 所有的美好都在路上～努力过好自己的日子 偶尔慌乱 偶尔平稳 都各有滋味今天吃百香果口味的鸡柳～还有五花肉炒菜花和丝瓜扇贝肉～",0,1.0
uc_01065,一根小木棍引发一场战斗,0,1.0
uc_01067,起猛了 看见小狗在打球,0,1.0
uc_01075,"回南天的香港赛博人狂喜
我也太喜欢了",0,1.0
uc_01080,老蒋当年扛走的都是极品好东西啊…,0,1.0
uc_01082,世界上第一辆真正会飞的香港的士出现了,0,1.0
uc_01083,"翻转！可爱加倍！
经过高人指点
决定翻转一下
可爱超级加倍！！！",0,1.0
uc_01084,"藤蔓是我的脉搏
到底是p1好看还是p2好看",0,1.0
uc_01106,"确保每一根毛晒到了太阳
#我的猫 #小猫 #猫 #猫咪 #可爱猫咪 #小猫咪 #猫咪日常 #萌宠 #太阳暖洋洋 #享受阳光的味道 #出门晒太阳 #多晒晒太阳",0,1.0
uc_01116,"女友的桌子
大家能看出什么吗 想送礼 想送她点礼物
但还不是很了解她 刚在一起没多久
她给我发的 我能送什么呀 #书桌布置 #桌面 #女友 #情感",0,1.0
uc_01117,"殡仪馆需要我们设计学的人才去拯救
局长们冲啊#我的命也是命",0,1.0
uc_01129,"托福和雅思居然出联名了
之前一直学雅思都还没注意到，直到最近考了托福之后我突然顿悟了啊，toilet你敢耍我  ，，还好出分了，不然本来着急上厕所，要是一晃眼看成emmm更憋不住了#雅思#托福#留学#英语学习#toilet",0,1.0
uc_01155,"Coldplay酒店单出700可小刀
700试出香港五星级酒店﹣荃湾如心酒店4.9-4.10，可刀，带价来
酒店楼下就是荃湾西（屯马线）地铁站，演唱会结束之后不用更换地铁线直达。
来往西九龙高铁站和香港迪士尼乐园都非常方便，还有全天候来往大湾区城市／深圳湾口岸的跨境大巴#Coldplay香港 #Coldplay巡演 #香港coldplay演唱會住宿 #Coldplay亚洲行 #转酒店住宿 #香港住宿",0,1.0
uc_01164,昨天 祝我生日快乐#友间合租屋 #朋友的爱像是解药,0,1.0
uc_01195,"谁懂！它的含金量，看是普通其实很不一样
榴莲干包黄肉很容易，但这块榴莲集合了奶油质感和果肉小尾巴两大要素，这两点是榴莲好吃的关键奥义，只要聚在一起，基本都很好吃，侧面说明了糯感和榴莲香度很好。
想要挑到这种榴莲，不要追求胖肉，果形不漂亮没关系，皮厚一点也没关系，尽量选长条型，底部凸出比较多的，毕竟好吃才是根本。
#不起眼的美味 #榴莲 #榴莲控 #榴莲爱好者 #榴莲报恩 #泰国榴莲",0,1.0
uc_01200,"polyu又发粮了
午饭有了#polyu",0,1.0
uc_01209,"我将拍卖这张拍立得
#上海迪士尼 #迪士尼可琦安 #可琦安饼饼 #饼饼 #可琦安 #世界最甜可琦安 #可琦安cookie #每张照片都有它存在的意义",0,1.0
uc_01240,"左todo｜右done
哎呀，今天是谁过生日呀[吐舌头H]
 #infp   #记录   #手帐",0,1.0
uc_01253,"白墙黛瓦，翘角飞檐，徽州马头墙承载着千年的徽派古韵，以全新的形态-金属冰箱贴亮相在大家眼前，它把徽派建筑的灵魂——马头墙，浓缩在方寸之间，线条利落流畅，还原了建筑独有的古朴韵味 ，每一处细节都在诉说着徽州的悠悠岁月。
	
轻轻往冰箱上一贴，仿佛把独属于徽州的诗意与温婉带回了家.
	
金属鱼灯冰箱贴
采用高品质金属精心打造，质感满满;徽州建筑与鱼灯造型巧妙融合，在光线下熠熠生辉，仿佛点亮了岁月长河中的渔火；鱼身线条流畅优美，每一处细节都刻画栩栩如生，灵动的鱼尾似要摆动摇曳；磁吸强劲，稳稳贴于冰箱，为家居添一抹别致韵味.
	
#宏村 #邮局 #冰箱贴 #徽州 #生活 #冰箱",0,1.0
uc_01268,"脑洞无敌了❗️日本插画师笔下的可爱猫猫们🐱
Tocorocomugi的作品主要以童趣的笔触刻画描绘各种各样的猫咪。她的画风呆萌流行，色彩独特，每一只小猫都呈现出不同的神态动作，以拟人的方式展现生活场景，让人觉得温馨又可爱。
	
Designer：Tocorocomugi
Country：Japan
	
#插画 #插画师 #猫 #设计 #艺术 #创意 #创意插画 #日本 #插画分享 #美食",0,1.0
uc_01272,"翻到一份作废了的PPT
其实当时做这份丝绸之路ppt的时候还是花了很多时间的，但是现在回头看看真的有点惨不忍睹[叹气R][叹气R][叹气R]
	
字太小了，正文只有18号，字体用的也不太对。
有几张文字内容堆砌太多，基本上一页一长段话，没有分层[失望R][失望R][失望R]
	
虽说看了这个作品有点难过吧（毕竟当时真的用心了[哭惹R]），但是重要的是直面缺点！慢慢完善
	
最近听到一句话感觉挺对的“有时候慢就是快”，我总是心太急了，做事缺乏洞察和思考的能力
	
事缓则圆
 #ppt   #ppt美化   #PPT模板   #创意ppt   #丝绸之路   #日记   #反思",0,1.0
uc_01278,"好久不见 思维导图
…东西太多了,最终拿出了整理知识点界的天菜“思维导图”.
不是我请问呢？chapter6为什么有10个unit… chapter5就三个, 要不你们折中一下呢🤡
 #阿宝coab   #study_account   #studyvlog   #igcseict   #随地大小学   #studywithme   #我爱学习学习爱我   #ig大考",0,1.0
uc_01303,"跟樱花妹聊天突然觉得在哪儿待久了都会祛魅
她是想留在加拿大的，原因很简单，职场压力没那么大，传统日企的规矩让她一个土生土长的日本人都留下了很重的心理阴影，而且北美社会不会对女性像日本那样要求从头到脚精致的服装妆容，也不会对身材管理那么苛刻，她家里催婚又很厉害，日本毕竟还是更加男权社会，这是她喜欢加拿大的原因，生きやすい
但是我们在dt闲逛的时候也经常吐槽加拿大，现在的脏乱差，满大街homeless/y君子等等，总让人觉得害怕，消费高可是东西并没有同等的质量，外食贵还要小费，服务又没有日本好，对于不会做饭的人来说，想做到顿顿外食生活开销很大，而在日本哪怕吃个便利店都可以解决，交通也非常不便，不说像东京那种四通八达的地铁线路，我在北海道和冲绳都感觉比加拿大大部分城市交通更方便，更不用说加拿大长达半年的冬季，无论是开车还是坐公交都很痛苦。
她问我对未来的梦想是什么，我说果然还是想去东京生活啊，在加拿大呆了几年已经受够了，想去繁华的都市，想随便坐地铁就能去涩谷新宿逛街的感觉，她说想留在加拿大，喜欢这里的悠闲和放松，如果她妈妈知道她在加拿大胖了10斤肯定会说她，可是在这里就不一样，没有人会judge身材，会要求女孩子一定要会做饭，职场上也不需要讲敬语或者不停鞠躬拍领导马屁。
这世界果然是个大围城，可是就算我俩各自如愿了就会真的开心吗？我在语校都有些受不了那些规矩礼节，想到只有三个月才忍住不反抗，她在加拿大也同样受不了无聊又漫长的冬季，有时候也会想念日本的安全和繁华。
日本的规矩压抑了些许人性，可是同时那种秩序感也是规矩带来的，就像品川站的社畜回廊，每个人都像机器人一样麻木地行走，加拿大的自由让各种文化有了自己的发展空间，可是街上形形色色的“怪人”也是所谓自由造成的，现在下车都不敢把包留在车上，最基本的人身和财产安全都成了问题。
就像南亚人在日本和加拿大都有很多，在日本乡下便利店一到傍晚自动切换成南亚人，他们的服务态度也很好，各种日式鞠躬礼节和真日本人没区别，我说日本的规矩会让所有外国人都变成日本人，而加拿大的南亚人大多放飞自我，因为加拿大社会一直在说multiculture，好像什么不合理的行为都能以此为借口。
从高中开始就喜欢和各国人交朋友，也是喜欢听不同人的想法，越来越觉得世界上没有完美的地方，只有适合你的地方
#东京生活
#加拿大生活
#加拿大
#日本
#日本人",0,1.0
uc_01304,"南开大学和香港城市大学选哪个好
#留学选校 #留学申请季 #只是想记录",0,1.0
uc_01313,"“这么爽的日子，他们居然已经过了几千年”
﻿#美剧﻿ ﻿#摩登家庭﻿ ﻿#女性力量﻿",0,1.0
uc_01343,"谁懂这句话的含金量
那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我那还不跟着我🥹
 
#考研 #导师 #上岸 #调剂 #命运",0,1.0
uc_01374,"才二十三
翻照片翻到幾條瑤瑤給我拍的視頻🥰",0,1.0
uc_01398,"这不就对上嘴了吗？
#配音演员 #回家的诱惑 #影视配音 #林品如 #声优 #洪世贤 #粤语 #韩语#搞笑配音",0,1.0
uc_01404,"姥爷宠上头了😅
#剪映#金丝熊日常 #能看一下大家的鼠鼠嘛 姥爷宠上头了",0,1.0
uc_01409,"Gee是全世界最适合追星女的歌！
#追星 #enhypen #线下 #kpop #gee",0,1.0
uc_01424,拍摄中…,0,1.0
uc_01434,"人善被猫骑
人在无语的时候真的会笑
#猫咪和宝宝 #和猫咪一起长大的孩子 #猫咪和宝宝的互动 #人类幼崽和宠物 #原来你是这种小猫咪 #猫为什么对小孩这么好 #小猫猫和小宝宝 #萌宠与萌娃 #猫坏人好",0,1.0
uc_01435,"有i人姐妹爱上教师工作了吗
本人本科英语和研究生汉语国际教育专业出路都偏向教师，考了三本教师资格证，但是现在内心比较抵触教师工作。目前关于教学经历就只有家教还有在学校兼职教留学生，体验感不是很好，感觉不适合当老师，就没有投老师这方面的简历，但是最近看来其他岗位专业太受限了，基本没什么我们专业，大部分都是语文教师。
针对我自己的经历和性格总结如下顾虑：
1.我是i人，不是很喜欢也不擅长课堂表演和演讲，教姿教态和临场反应能力也不太行，反应比较迟钝。
2.气血不足，能量很低，说话也没什么力气，尝试过上完一节课就已经累的不行，口干舌燥，不想讲话。
3.性格比较软弱，担心管理课堂能力比较差，学生不听话，然后也掌握不好那个度，不知道该多严厉多温柔。
4.教学经验不足和学科知识储备不足的情况下会过于害怕讲的不到位，花大量时间去备课，容易牺牲很多自己的时间，但最后也没讲出多少花样。
5.目前的教学反馈不是很好，感觉自己讲的学生听不懂，讲很多遍还是记不住，就感觉很无力一方面是我教学经验不足，另一方面也和学生有关系，有的学生我说一次就懂了。但是还是比较无力，容易过度反思。
我不知道以上这些问题能不能后期锻炼慢慢改善，也不知道自己能不能适应中小学教学工作，不知道是不自信，还是我真的不适合当老师。但是感觉自己还是比较喜欢孩子的，愿意跟年纪比我小的学生相处。我没有在中小学实习过，马上毕业了，目前有很多教招和教师编，就很纠结要不要报名，还是选择考和投其他岗位，因为好多事业单位招聘只能报一个岗位。#新教师个人发展 #教师职业理念 #新老师 #教师和学生 #在编教师辞职 #兴趣和工作结合 #中小学教师 #不喜欢现在的工作",0,1.0
uc_01436,"送完上面那一堆我还有一堆
#李马克 #marklee #marklee李马克",0,1.0
uc_01440,"做老師真系好易病，做有左的老師更易病
有學生係你面前咳一咳已經被傳染😮‍💨",0,1.0
uc_01478,"救命！国内居然有这么奇怪的酒店，你敢住吗？
其实入住体验还不错，外观非常震撼，并不丑，真的真的很特别#福禄寿酒店 #瓜姐vlog #酒店#奇怪的酒店",0,1.0
uc_01483,"90后打工人｜陪我上班好吗✨
#记录吧就现在 周三！！！马上放假咯
#回归打工人生活 #哄自己上班 #喜欢上班爱上班每天都上班 #打工日记 #打工人 #香港打工人 #打工人的日常",0,1.0
uc_01486,"在香港🇭🇰打工之上班族每天吃什么
周一好！！！好困#不懂就问有问必答 #打工日记 #vlog流水账 #香港 #上班族 #上班族日常 #上班族穿搭 #一人食吃什么",0,1.0
uc_01488,"在香港🇭🇰打工之上班族每天吃什么
周一好#Vlog我的一天 #打工日记 #vlog流水账 #香港 #上班族 #上班族日常 #和漢匠心 #一人食吃什么",0,1.0
uc_01490,"香港打工日记｜挑战一周只花300💰
#浪漫生活的记录者 #打工日记 #vlog流水账 #香港
周四了x下周没办法一周五更了 我觉得 下周大家想看什么",0,1.0
uc_01524,去日月潭是大陆学生对台湾的执念 因为初来世界的几年 读过的课本自带白月光滤镜 产生画面在心底留下最初的烙印 #日月潭  #日月潭旅行  #台湾  #台湾旅行  #台中  #南投日月潭 #旅行的记忆  #一起去看山川湖海,0,1.0
uc_01534,也许是在polyu的最后一节课,0,1.0
uc_01545,"这是我和同桌还有水课共同的孩子
玩了两节课
 #汉语言   #诗词   #诗词接龙   #大学课堂   #文学",0,1.0
uc_01547,"Coldplay演唱会发眼镜是干嘛用的？
不懂提问贴[暗中观察R]",0,1.0
uc_01569,"不就是我的心吗，拿去
这么可爱真的是想把心窝子都掏给他🥹
今天拍了几张米奇好可爱啊啊啊啊啊太会摆动作
	
 #加州迪士尼 
 #米奇 
 #mickeymouse",0,1.0
uc_01571,"香港上班一週的小费
 #赚的都是辛苦钱   #财务自由   #好好工作努力赚钱",0,1.0
