error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,我的猫,6,9,0.0091,0.0012,0.4,2.0792,3.9968,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,”（,7,12,0.0106,0.0016,0.3684,1.949,3.8493,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,4块,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,fyp,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,、我,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,一个人上网,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,一个人上网挺,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,一个人上网挺无,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,一个人上网挺无助,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,上网挺,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,上网挺无,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,上网挺无助,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,上网挺无助的,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,个人上网,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,个人上网挺,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,个人上网挺无,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,个人上网挺无助,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,个人上网挺无助的,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,为大赏,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,事实上，,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,人上网挺,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,人上网挺无,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,人上网挺无助,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,人上网挺无助的,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,他身,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,体感,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,你不会,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,全糖可,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,全糖可乐,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,到了好,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,实上，,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,微小,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,晚学,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,本质，,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,网挺,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,网挺无,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,网挺无助,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,网挺无助的,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,行为大,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,行为大赏,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,领养,4,5,0.006,0.0007,0.4444,2.2555,3.7827,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,会到,6,10,0.0091,0.0013,0.375,1.979,3.655,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,我决,5,8,0.0076,0.001,0.3846,2.022,3.459,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,我决定,5,8,0.0076,0.001,0.3846,2.022,3.459,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,﻿小,5,8,0.0076,0.001,0.3846,2.022,3.459,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,﻿﻿小,5,8,0.0076,0.001,0.3846,2.022,3.459,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,迷惑,6,11,0.0091,0.0014,0.3529,1.8879,3.3612,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,了幸,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,人上网,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,候感,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,北美,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,appearance_body_success,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,和学生,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,头看看,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,时候感,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,烂烂,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,破烂烂,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,破破烂,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,破破烂烂,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,糖可乐,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,虽然也,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,请到,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,麦门,4,6,0.006,0.0008,0.4,2.0884,3.2707,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,的尽头,7,15,0.0106,0.002,0.3182,1.7335,3.143,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,情感树,5,9,0.0076,0.0012,0.3571,1.9107,3.123,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,情感树洞,5,9,0.0076,0.0012,0.3571,1.9107,3.123,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,感树,5,9,0.0076,0.0012,0.3571,1.9107,3.123,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,感树洞,5,9,0.0076,0.0012,0.3571,1.9107,3.123,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,角的,5,9,0.0076,0.0012,0.3571,1.9107,3.123,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,饭就,5,9,0.0076,0.0012,0.3571,1.9107,3.123,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,。请,6,12,0.0091,0.0016,0.3333,1.8044,3.1063,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,养猫,6,12,0.0091,0.0016,0.3333,1.8044,3.1063,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,朋友给,8,19,0.0121,0.0025,0.2963,1.6301,3.0422,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,视角,13,40,0.0196,0.0052,0.2453,1.3668,2.9775,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,1天前,6,13,0.0091,0.0017,0.3158,1.7273,2.8832,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,咪猫,6,13,0.0091,0.0017,0.3158,1.7273,2.8832,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,没给,6,13,0.0091,0.0017,0.3158,1.7273,2.8832,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,猫咪猫,6,13,0.0091,0.0017,0.3158,1.7273,2.8832,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,一个人上,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,全糖,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,吃到了,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,往往是,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,往是,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,挺无助,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,挺无助的,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,无助的,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,的小猫咪,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,补补,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,要记录,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,跟别,4,7,0.006,0.0009,0.3636,1.9451,2.8692,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,干饭,5,10,0.0076,0.0013,0.3333,1.8105,2.8401,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,猫小,5,10,0.0076,0.0013,0.3333,1.8105,2.8401,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,9点,6,14,0.0091,0.0018,0.3,1.6557,2.6864,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,于昨,6,14,0.0091,0.0018,0.3,1.6557,2.6864,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,于昨天,6,14,0.0091,0.0018,0.3,1.6557,2.6864,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,可爱,45,263,0.068,0.0342,0.1461,0.73,2.6756,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,的尽,7,18,0.0106,0.0023,0.28,1.5562,2.6345,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,们拍,5,11,0.0076,0.0014,0.3125,1.7194,2.599,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,的蛋糕,5,11,0.0076,0.0014,0.3125,1.7194,2.599,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,？1,5,11,0.0076,0.0014,0.3125,1.7194,2.599,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,看看你,9,27,0.0136,0.0035,0.25,1.3981,2.5486,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,一丝,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,个人上,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,事实上,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,可爱猫,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,实上,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,小猫咪猫,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,己上,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,更好看,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,狗不,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
up_to_neutral,UP recall gap,extract implicit high-resource/highlight cues and UP relation markers,破破,4,8,0.006,0.001,0.3333,1.8198,2.5466,UP,high_resource_lifestyle,domain_frame,"add as UP cue if train examples show poster-owned highlight/resource/achievement, not third-party information"
