id,content,gt,predicted
dc_00291,"Farewell
快毕业了 各位港硕友友们都在干嘛
#香港留學 #香港读研 #香港留学 #香港交友",2,1.0
dc_00295,快递员是用身体哪个部位想出来写包上面的,2,1.0
dc_00300,"女生在香港月薪1.5w是很低吗？
多少才算还可以的标准了﻿#香港﻿ ﻿#香港生活﻿ ﻿#日常﻿ ﻿#香港旅游﻿ ﻿#工资﻿ ﻿#月薪﻿ ﻿#吃喝﻿",2,1.0
dc_00305,"螃蟹蒸完了变成绿色了
这是怎么回事
这样能吃吗
有懂的吗#螃蟹 #海鲜 #蒸出来的美味",2,1.0
dc_00306,"兴业银行求助求助各位老师
ai面试是不是思考时间很短，有好的答题方法吗，各位通过ai面的老师有好的经验传授吗，是不是要注重逻辑#银行 #兴业银行 #兴业银行笔试 #兴业银行AI面试 #兴业银行春招",2,1.0
dc_00313,"天塌了啊啊啊啊啊啊啊啊啊…………
新领导是前天来的，话是昨天说的，天是今天才发现塌的#蔡徐坤我爱你 #轻轻地碎了 #打工人",2,1.0
dc_00319,"🇭🇰避雷，找工作能不能多一點信任
最近在找工作，在投活動策劃、項目管理的比較多，但我發現不管我找什麼類型的工作，最後都是看到這種看似高薪底門檻的，實際約你面試推薦保險類工作的。
	
明明是不同的公司發佈的工作崗位，但裡面工作內容都是一差不多的，薪金范圍也高。對工作經驗要求不高(歡迎應屆生)、工作內容看著簡單好上手(都只有幾行字)、但工資相對較高(平均20-24k)。
	
這種我都試過好幾次了，申請完約你去share office的公共區域面試，面試官是那種外包的，對你申請的崗位介紹草草帶過，然後說我這裡還有另外一份也挺適合你簡歷的工作，你很幸運這個工作的manager剛好今天在附近，你要不要試著見一下。
	
其實就買保險的...
	
也不是我瞎猜，我是真的中過伏，所以我盡量避開這種，但偶爾點進去幾個好像OK的，卻看到評論說這個工作面試崗位與申請不符。
	
防不勝防啊...
	
人與人之間能不能有點信任啊，我去港島面試過海來回車費都不便宜的啊啊啊
	
如果有類似情況的，也可以說說怎麼中埋伏的，好讓我了解下其他手法，守護下我的車費
	
#继续找工作 #我的找工作日记 #找工作别走弯 #香港找工作 #香港求职 #工作避雷",2,1.0
dc_00322,"母怎么改成女
求助！这个还没成型的母怎么改成女 我想写父女的#改字 #档案",2,1.0
dc_00329,"盗版真的是太嚣张了吧
姐姐同款的奥特曼夹子热度过了 盗版商家也崛起了，这几天一直看到奥特曼夹子售价越来越便宜，想买来看看跟我过年的时候花18块买的有什么区别，到手发现区别有点大上面两个是几块钱买来的奥特曼，下面是18块买的，果然一分价钱一分货",2,1.0
dc_00331,"我说你们有些hr不要太搞笑了哈哈哈哈
一切的一切都要从那个该死的实习证明说起🙃
#大学生找工作现状 #精神状态良好找工作 #应届生#面试日常",2,1.0
dc_00334,"男朋友口袋里发现的
翻了一下聊天记录，他说那天是和他舅舅家两个孩子一起吃的，今天发现的小票，客人数量是2，海底捞小孩会写到客人数量里吗？#海底捞#海底捞攻略 #海底捞火锅 #有没有懂的#石家庄#石家庄万象城#石家庄探店 #石家庄相亲#石家庄省直#石家庄新华区",2,1.0
dc_00335,"HR看的窝火的简历
#别太离谱了 #求职 #简历优化
招聘帖子也发了好些天了，始终还有两个岗位缺口，很简单的要求，HR也按照正常流程看简历筛选，合适约面，你有什么工作能力亮点你可以写在你的简历里而不是要我去猜，珍惜双方时间共勉",2,1.0
dc_00339,"在香港 🐗差点被猪拱了
服咯 我呆的香港和大家的香港不太一样
在等车专心致志玩着手机
突然有什么东西过来了
一看我靠野猪
我赶紧后退
两猪兄朝着我就来 跟着我走
我靠吓得我旁边麦麦夺门而入
我靠我靠差点被猪拱了
#香港野猪 #香港",2,1.0
dc_00353,"九巴司機玩乘客
有人按了下車燈但沒下,
司機就一直不關門,等了二十分鐘,
有乘客要求開車,司機就報了警,
又浪費了5.7換小巴.真無奈",2,1.0
dc_00358,"儿子就是核武器
儿子就是核武器👊🏽，不一定要用，但一定要有，这就是底气✊🏻 #搞笑   #为母则强全靠硬撑   #还是孩子啊   #妈妈对孩子的爱   #男人至死是幼儿   #这就是家庭妇女   #都是为了孩子   #男孩女孩都是宝   #儿子",2,1.0
dc_00366,"为什么全红婵不去清华北大，选择暨南大学？
为什么全红婵不去清华北大，选择暨南大学？ #名校   #南北差异化   #好的大学没有围墙   #梦想的大学   #我的理想大学   #大学打破信息差   #向往的大学   #大学是场远航   #高校   #高考不是唯一出路",2,1.0
dc_00368,港岭南2.27本科面试business psychology到现在还没有offer是不是要寄了 #港岭南   #香港岭南大学本科   #香港岭南大学   #商业心理学,2,1.0
dc_00372,"男朋友手机灵动岛的这个是什么？
求助 万能的小红书
今天男朋友给我发了手机截屏
结果我发现图片上有个这个
平时我从来不看他手机 也不想问他
但是 很疑惑😓谢谢大家帮助
	
（后续：看了大家的回复笑不活了，真的不是搞抽象、引流/广子…单纯是看见女生的头像就急了，当时很生气来着…没想到是自己孤陋寡闻导致的😅，如果能让大家开心一下也好，那些说我起号的少来装聪明，我要有这🧠就好了，只是有点抽象的天赋罢了）
	
 #灵动岛   #万能的小红书  #手机 
 #男朋友出轨了吗   #iPhone   #苹果ios 
 #情感问题",2,1.0
dc_00373,"0个人记得胖猫本名叫刘杰，他妈也叫他胖猫
 #胖猫   #纯爱战士   #为爱冲锋的勇士   #奇葩",2,1.0
dc_00380,"女儿谈恋爱我很焦虑
我女儿读的普通一本，现在读大二。有点小漂亮吧。家庭条件也就是北京郊区的很很很普通的家庭。她也一直按部就班完成学业，没让我俩太操心。我俩也一直跟他说不要找外地的不要找外地的，她也一直答应。但打小我们一说外地的不好他就会反驳我。
	
她和她所谓的对象比她大6岁不是本地人，去年暑假兼职时候认识的，对方是店里负责人，一直带着她。后来她上学之后俩人也偶尔联系。一起出去玩过几次，还带她去酒吧玩了一个通宵。我还是相信我女儿的判断力对方应该不是坏人。今年寒假突然跟我们说在一块了，我头都大了！一问，还是她表示的！！我们本来很生气，但是又拗不过她。她说什么“我俩都知道没结果而且又不会结婚，那我喜欢他，之前上学的时候不能谈，以后结婚也不一定找喜欢的。什么时候能和喜欢的人在一起”
	
其实我主要担心的两点。第一俩人说没结果享受当下，万一处着处着分不开了，真往结婚发展怎么办！第二俩人没结果就是互相耽误，耽误我女儿时间，也耽误对方结婚啊。他俩出去我和他爸就在家胡思乱想焦虑啊。老和她叨叨最近有点不耐烦了。",2,1.0
dc_00381,有一对儿女四个人两间房怎么分配[失望R],2,1.0
dc_00383,精致土是什么原因呀,2,1.0
dc_00388,"白男 date 知道我是留学生后让我买单。。。
最近在 dating app 认识了一个白男，一直聊得还行，结果随口一提我是国际生，他立刻来了句：“Oh wow, so your family must be rich?”
我打哈哈说没有没有，但是后面直接一发不可收拾开始各种暗示我最近花了很多钱（到底谁在乎你）#
然后直接给我看了个人均是我们原本约定见面的五倍价格的餐厅说听说很好吃可以换在这里见面（所以是暗示我请客？？）
直接给我气笑了🙂
我现在真的不知道还要不要继续 date 他，但他平时对我还蛮好，这到底是我的问题，还是他真的不太尊重人？
 #北美生活   #欧洲生活   #留学生  #我的恋爱日记   #约会日记",2,1.0
dc_00391,"25fall美本（马上全聚德版
大家帮我看看剩下的还有戏吗😭 #美本转学   #留学申请季   #申请季   #留学是一场孤岛求生   #留子的命也是命",2,1.0
dc_00392,妈妈令我窒息[可怜R]，二十一岁人生第一次打耳洞 #让人窒息的瞬间   #关于亲情,2,1.0
dc_00396,"身高179体重80
 #高个子   #大方展示美丽   #脸和身高各长各的   #微胖",2,1.0
dc_00398,"相亲对象发的，应该如何回复
前面已经拒绝过了然后一直在发信息，因为是家里那边的删了怕尴尬。 #相亲",2,1.0
dc_00402,"太纠结了😐
我跟男朋友是大学认识的，感情很好他也很包容我，但是他有一个脑瘫哥哥，完全不能生活自理的那种，需要人时刻照看。他家里条件中等，可以在三四线城市买房的那种，但是我家里人表示不太同意，我也很害怕结婚以后负担实在太重，但是分开真的很舍不得[哭惹R][哭惹R]太纠结了 #感情  #结婚",2,1.0
dc_00404,"谈了四年恋爱，彩礼谈崩了
他是我初恋，因感情稳定加上谈四年了，双方见了家长之后，今年就开始谈结婚的事，我要求8.8彩礼，三金，我全部带回，父母另外拿3.8嫁妆，可以不请婚庆，搂个席就行。
男方母亲晚上突然给我打电话，当时我正在刷牙，接了之后劈头盖脸给我一顿数落，觉得8.8彩礼太高，只能接受最高6.8，否则就不管我们，也不出钱，婚礼不会来参加，当时很懵，加上在洗漱，没说几句话就挂了，男方母亲态度很强势。",2,1.0
dc_00407,"相亲对象的验证消息
网上的相亲段子也是让我遇到了 #相亲记",2,1.0
dc_00408,女人的一生该怎么过？ #女人的命运   #石女   #今日话题   #一起来讨论吧,2,1.0
dc_00413,#直男,2,1.0
dc_00419,"评价一下吧，不玻璃心。
今年才21岁，03年的。
 #评价长相   #改造   #如何改造",2,1.0
dc_00422,"这辈子就没这么无语过
拿着港澳通行证去香港线上开银行卡，把我名字直接识别成了往来港澳通行证。
谁能明白收到了名字叫做""住来港澳通行证""的实体卡的我的心情
 #我真的不理解   #家人们谁懂啊",2,1.0
dc_00430,"🇭🇰避雷，找工作能不能多一點信任
最近在找工作，在投活動策劃、項目管理的比較多，但我發現不管我找什麼類型的工作，最後都是看到這種看似高薪底門檻的，實際約你面試推薦保險類工作的。
	
明明是不同的公司發佈的工作崗位，但裡面工作內容都是一差不多的，薪金范圍也高。對工作經驗要求不高(歡迎應屆生)、工作內容看著簡單好上手(都只有幾行字)、但工資相對較高(平均20-24k)。
	
這種我都試過好幾次了，申請完約你去share office的公共區域面試，面試官是那種外包的，對你申請的崗位介紹草草帶過，然後說我這裡還有另外一份也挺適合你簡歷的工作，你很幸運這個工作的manager剛好今天在附近，你要不要試著見一下。
	
其實就買保險的...
	
也不是我瞎猜，我是真的中過伏，所以我盡量避開這種，但偶爾點進去幾個好像OK的，卻看到評論說這個工作面試崗位與申請不符。
	
防不勝防啊...
	
人與人之間能不能有點信任啊，我去港島面試過海來回車費都不便宜的啊啊啊
	
如果有類似情況的，也可以說說怎麼中埋伏的，好讓我了解下其他手法，守護下我的車費[哭惹R][哭惹R]
	
 #继续找工作  #我的找工作日记   #找工作别走弯   #香港找工作   #香港求职   #工作避雷",2,1.0
dc_00432,"🇭🇰midterm状态：难哄
最近的状态就是：
每天厌学情绪都达到巅峰
但每天都在努力哄自己学
考完发癫
 #别吵我在思考 
 #难哄 
 #来财",2,1.0
dc_00438,"第一次蒸包子❗️这算成功了吗❓
 #自制包子   #第一次做面食",2,1.0
dc_00442,"豆浆机真的太适合我了
原谅我第一次用豆浆机做豆浆
 #营养又好喝   #把奶茶换成它   #自制豆浆   #豆浆机",2,1.0
dc_00443,"丝瓜不对劲
今天做饭切丝瓜，发现丝瓜里面是这样的，空心的[失望R]是不是买到坏丝瓜了啊？亏我今早去买[哭惹R] 以前买的丝瓜也不这样啊，奇怪🤔，友友们这丝瓜是坏了么 #做菜我是认真的   #丝瓜   #我爱吃蔬菜   #吃奇怪的瓜",2,1.0
dc_00444,"后续！原味鸡蒸米饭
已经在评论区发过后续了 很多宝宝翻不到 发个作品吧
————————————————————
	ps：加的是火鸡面酱！火鸡面酱！火鸡面酱！",2,1.0
dc_00445,"711巧克力鸡排谁敢吃
测评：巧克力味很浓，鸡肉没味道，只能从口感上分辨出来这是鸡排。不好吃也不难吃吧，只能说喜欢吃巧克力的人应该能吃得下去. 结账的时候店员跟我说这玩意吃完了腻的慌，我觉得腻倒是还好但我肯定不会再吃第二个  #711必买   #巧克力鸡排",2,1.0
dc_00448,"焖米饭的时候把汤圆放在里面
好吃[点赞R] #汤圆新吃法",2,1.0
dc_00450,"没什么胃口吃碗芋泥热干面吧

蒜鸟蒜鸟，芋泥热干面有吃过的朋友吗 #热干面   #武汉热干面   #芋泥   #芋泥控",2,1.0
dc_00451,"这苹果是掉色了吗？
苹果放在微波炉高火叮了7分钟，拿出来是图片中的样子，有种掉色的感觉，求问各路大神这是啥原因？这能吃吗？",2,1.0
dc_00454,"救救孩子 到底是海盐还是霉菌啊！！！
半年前买的巧克力 没有拆过封
今天拆开看感觉好吓人！！！
是不是发霉了[石化R]有没有专业人士可以看看
 #这到底是啥   #霉菌   #巧克力   #生物   #生物学   #救救孩子",2,1.0
dc_00455,"看P连上舍友音响了

好尴尬呀！死破蓝牙 我永远不会给你好脸色的😭😭😭
今天和舍友们一起看教育片，看完后主包意犹未尽，想着回床上细细品味☝️🤓，于是主包轻手轻脚地爬上床，拉上窗帘，在舍友们看不见的角落默默观看🤭，深知这不是什么光彩的事，主包熟练地连接蓝牙，想着辅助声音观影效果更佳，于是主包发现了一个猎奇视频，强烈地好奇心驱使主包点了进去，网速还算流畅，此时主包还不知道危险即将来临…
舍友w（下午去上课 没和我们一起看）回来，心血来潮、一反常态地打开音响，成功连上了主包的蓝牙，戏剧性的是主包这个时候没发现，依旧本着猎奇的心理呲牙观看，就是忽然没声音了，奇了怪了，难道是盗版网站的通病？主包疑惑且不解，然后灵机一动，把音量调到最大声，彼时宿舍外放着一种不可言喻的声音…主包直接社死🫠
宿舍弥漫着死一样的寂静，等主包反应过来时立刻点暂停键，退出夸克，害怕地清了后台，好死不死地主包的网易云开始播放音乐《once upon a time》，哈哈哈 ，以乐景衬哀情吗？哈哈（无奈）有点意思哈😅
舍友w询问一圈无果，主包强行淡定，心虚地否认，然后忐忑地暂停音乐断开蓝牙，小小的音箱传来震耳欲聋的蓝牙已断开连接，这一刻主包的心理防线彻底被击垮🥹，主包像小日子投降般承认错误，主包原本以为会被舍友笑话，结果大家哈哈大笑，然后一起品鉴。主包邪魅一笑感慨道这个宿舍真是来对了，并在心里暗暗发誓再也不看了🫠 #创飞所有人   #尖叫扭曲阴暗地爬行   #连错蓝牙   #片子   #宿舍   #我恨你们所有人   #炸掉全世界   #我错了   #再也不敢了",2,1.0
dc_00458,"第一天工作，怎么跟老板解释😭
 
#万能的小红书   #不懂就问   #老板请放心   #开工精神状态   #一天的工作",2,1.0
dc_00462,"太歹毒了！！欺负没带眼镜的老实人！！
吃个火锅，被小料台的摆放逗笑了~
这要求遇上一个不吃这折耳根的外地人~得欺负成什么样！！
 #谁能解释这种现象   #沉默震耳欲聋   #有点离谱但   #一吃一个不知声   #折耳根",2,1.0
dc_00473,"我妹未婚先孕了
天塌了，晚上我妈说我妹未婚先孕了，什么啊！她还不敢和告诉我，怕被我骂，我妈偷偷告诉我，说有两周了，我妹和他男朋友都没有稳定的工作，要怎么劝她，我真的要气死了，我妹今年刚满20岁，男的已经27了，我怀疑是不是男的故意啊，之前就听男的说想结婚，但是我妹之前和我说她是没有结婚的想法的，我真的快被气死了，气的我睡不着，到底该怎么劝她啊！
平时感觉挺清醒一个人，突然就恋爱脑了，以后孩子生下来，能不能养得起都是个问题。我之前就和我妹说过很多次！千万要保护好自己，不要未婚先孕！真的累了，同居的时候我就不同意，结果还是先斩后奏同居了，我也不好说什么了
————————————————
二编
我妹说是意外怀上的，可是我真的有点不信，真的会意外怀吗？还有姐妹们请问流掉的话，在什么时间对身体伤害最小呀？她身体不是很好，害怕这次流了以后都怀不上了。
 #以老实求放过   #我不能理解   #未婚先孕   #年轻人精神状态   #发疯   #我的命也是命   #被自己无语住了",2,1.0
dc_00475,"🙄🇭🇰香港办公室天天上演宫斗剧
港女A和港女B之前因为某事闹翻，此后工作沟通仅用邮件，从来不当面说话。我因和港女A关系较好，港女B经常有事和我说让我和港女A转达或讨论，今天早上因为某份工作她不想做（因为此份工作时港女A写email给全team同事，其中有一部分是她做）和我委婉的说做不到，暗地里意思是希望我和港女A沟通因为此份工作我也有份，到了中午又有另一件事，可能是不好意思再找我，拜托办公室另一港男和我说，我真的是烦了，说拜托你们直接问A好吗？我不知道！港男愣了一秒说好的我会问她的。过了半小时港女B写了一封超长的email，cc领导和team其他同事，把问题全部抛回来给我和港女A。简直无语到至极。[汗颜R] #办公室政治",2,1.0
dc_00476,"还有天理吗？娃拉屎没带纸被家长痛骂。。。
还有天理吗？娃拉屎没带纸被家长痛骂。。。这也要骂老师 #教育   #家校沟通   #家校关系  #班主任班级管理   #教师   #教师编制   #小学班主任   #家庭教育   #家校沟通   #家校共育   #家校矛盾   #班主任   #新手老师   #会说话的班主任   #教师   #班主任班级  #教师的日常   #班主任的日常   #薯队长   #老师   #孩子教育",2,1.0
dc_00481,"不要买！！！警惕要预付款！！！的所谓！！！内部票
刚刚刷到小红书有人说有内部票！！！要预付款！！奉劝！！！！各位！！不要相信要预付的内部票！！！！！！！前两年有类似骗案！！！！最后金额涉及近六十万！！！擦亮眼睛！！！！！！！
	
 #五月天   #五月天香港",2,1.0
dc_00496,"人生第一次租房子下班就忘记房子租在哪了
 #文字   #热门   #发疯",2,1.0
dc_00507,"高中同学八个连环屁熏晕骂他的老师
书接上文——高中同学吵架放屁崩对方脸，“来自星星”的屁哥刚来学校的时候没人发现他的户籍和我们不太一样，除了爱好抱着经济学概论在楼道里面逛（从不翻页）之外，别的行为还是挺像一个地球人的。
	
高中里有一节课需要用电脑写论文或者做海报之类的，看起来很水实际上更是特别水，期末的时候班上的人除了槟榔富二代和屁哥别的人都在用电脑假装打字，实则摸鱼。富二代虽然不写作业但是也他不醒所以倒也OK，但是读了上文的朋友都知道，屁哥他超级努力啊！！！当他看到了坐在他前桌的我正在用浏览器看小说时，像是明白了什么一样的也打开了浏览器自顾自的调查起了富二代——搜索了富二代的中文英文和拼音名字，其实真的是0个攻击力。
	
直到ddl来袭，全班只有富二代和屁哥两个人没交。富二代就算了因为他睡眠质量较高的原因基本上0个人能和他沟通，屁哥每天都在用电脑打字还没写完让老师很生气。老师翻开屁哥的浏览器后发现全是富二代的名字后，一股无名火冒了出来！
	
屁哥被叫到讲台上老师一顿输出，质问他为什么宁愿用一个学期的时间来调查富二代就是不愿意抽一节课的时间来写论文。屁哥表面上低头不语，岂不知一个更邪恶的诞生在他的脑海里，他要让老师永远闭嘴！
	
“xxx（屁哥名字）！你到底想干什……”“噗———咕噜咕噜”八连屁的巨响之后，全班鸦雀无声，“对不起老师我肠胃不太好。”老师的输出突然一停“。。。算了，你下去吧”屁哥得胜归来！！
	
这件事情过后，那位老师在新学期没有一节我们班的课，虽然她本人说是上面安排的，但是真实原因其实很耐人寻味了。
 #搞笑   #抽象   #高中   #高中生   #放屁   #同学   #让人窒息的瞬间",2,1.0
dc_00508,"大家觉得晚睡姐烦人还是早起姐烦人?
好家伙这两种我宿舍都有，早的早上六点多一点就起床，但是人动静挺小的，简单洗漱完就出门运动了，晚的能和男朋友打电话打到两三点，而且还说不听[抓狂R][抓狂R] #早睡",2,1.0
dc_00511,"发现被常去的理发店默默憎恶了两年
苯人家楼下有家理发店，两年前开业，我经常去。开始招呼我的是店长托尼A，很热情，简直把我当妹，一直热情建议我办卡，我没办。后来渐渐的再去的时候，他突然态度180°大转变，故意不认识我，不愿意服务我，其实我也没介意，觉得是个人行为，大不了换个人剪。这是第一年发生的事。
后来换了第二个托尼，简称托尼B，也是好热情，跟托尼A一开始如出一辙。就这么过去了第二年，直到昨晚，我去剪头，洗完头，洗头阿姐叫闲着的托尼来谁有空谁剪，刚好是这两个托尼A和B在门口闲着，他们就互相推搡，声音很大：是来找你的！不是来找我的！的玩笑声。结果两个人都不肯来剪，结果来了第三个托尼，简称托尼C。
	
我就有点不开心了，我是得罪你们店了吗，怎么都不愿意服务我，还当着客人面推搡。剪完付钱的时候托尼c问我有没有会员卡，我就顺势问，你们店是不是不太乐意客户不办卡呀？他很诧异说没有啊，我给你这样的感觉了吗。我说不是，也不好意思说别的，就气呼呼的走了。
后来我跟朋友聊起这件事，说，他们店就是这样的。他之前去也是，一开始好热情，他还给了他们店一些建议，聊的跟好朋友一样，但是没有给他们办卡。后来再去就是冷漠的跟不认识一样。
我突然释怀了，原来还是因为没办卡啊！也许没办卡的客人他们提成更少因此不愿意接待才甩脸色，已经成为了店内的统一态度了吗。这么一想就好多了，既然如此不欢迎不办卡的客人，大不了下次我换一家算了。
关于苯人为什么经常去还不办卡的原因：
1.店太小了怕它倒闭
2.没有预充值的习惯
	
 #Infp   #人际关系",2,1.0
dc_00523,"焖米饭的时候把汤圆放在里面
好吃[点赞R] #汤圆新吃法",2,1.0
dc_00525,"第一天工作，怎么跟老板解释😭
 #万能的小红书   #不懂就问   #老板请放心   #开工精神状态   #一天的工作",2,1.0
dc_00529,"自己是不婚主义但是父母已死相逼让你结婚
 #不婚主义   #结婚的意义   #结婚并不是女生的必选项   #当代人的婚姻观   #对婚姻失望   #自己和自己结婚   #不要为结婚而结婚   #当代女性婚姻观   #结婚的好处   #不婚",2,1.0
dc_00530,谁有图能遮盖上啊   求！急！！！,2,1.0
dc_00541,"差点发生地铁惨案
吓死人了，要不是地铁上门有图上的东西，今早1号线就要发生惨案了[扶墙R][扶墙R][扶墙R]
亲眼看见一个女生，门关的时候她刚刚好在两道屏蔽门中间，真的是刚刚好！
还好门感应到了有人，又开开了。真的不敢想象如果没安装会怎样[石化R][石化R][石化R]
（我一开始以为是因为夹到她衣服或者手才感应到开门的，但我确实看到她整个身体都在两道门中间，现在想想，应该是这种装置识别到了） #地铁",2,1.0
dc_00545,"姐妹们，一定不要倒梳头啊！
下午想扎个高一点的丸子头，就把头发整体倒过来梳，一点扎的四点半左右松开的。头皮疼的很！炸疼的那种。
火速上小红书搜了下，都说洗个头就好了，晚上亲测有效！",2,1.0
dc_00552,"我爸给我寄了一箱土鸡蛋 由于中间漏放了一个隔层 一共碎了十八颗[失望R][失望R][失望R]在家把破的蛋全部打开盛在了碗里 晚上已经怒炒了一大盆青椒炒蛋 接下来还剩14颗怎么给它吃完啊[失望R][失望R][失望R]
 #鸡蛋   #鸡蛋的吃法   #吃不完的鸡蛋   #一代人有一代人的鸡蛋   #蛋   #做饭日记   #做饭   #鸡蛋做法   #我很心痛",2,1.0
dc_00554,细软塌发质，头发扎起来只有一根手指粗，是因为头发少，还是是因为头发太细呀？,2,1.0
dc_00556,"🇭🇰避雷香港…
避雷香港一幻拉面店，
反向抹零，
收加10服务费不说，
还四舍五入…，我也不付现金，为啥不能付小数点，还多付几毛钱 #香港   #香港生活   #香港探店   #香港打卡   #一幻拉面",2,1.0
dc_00562,"飞机上遇到这种人怎么办？
屏幕都按不了….想剪掉这些头发。好气啊。有人遇到过这种情况吗？有什么解决办法啊
#机票 #航班 #长头发 #烦人 #怎么办 #怎么处理",2,1.0
dc_00567,/,2,1.0
dc_00578,"第一次做这种 我自己感觉还行☺️
#个人美甲玩家",2,1.0
dc_00583,"不要买粉色的泳帽
否则会变成一颗不幸的卤蛋
 
#游泳 #泳帽  #游泳避雷",2,1.0
dc_00590,"男友在他前任怀孕的时候和我在一起的，我要
男友在他前任怀孕的时候和我在一起的，我要介意吗
男朋友是绿了他ex和我在一起的，我们认识时间比他和前女友谈的时间要久，那会他还没分手，在他前女友怀孕的时候我们出去旅游了，是不是因为真爱?我该介意吗?想听听意见
Update:我是这篇笔记里被绿的前女友!!
发这篇只是想听听不同视角下路人的看法，因为不能理解真的有人不在意。以及后续更新了，大家感兴趣可以当个瓜看看。不是起号，不是引流#关于对象的前任 #远离渣男爱惜自己 #恋爱 #无缝衔接 #前任4 #前任复合 #关于感情 #情感问题 #宝宝辅食",2,1.0
dc_00591,"谁把我下巴拿了
原图直出朋友给拍的两个人看着照片愣了一下当场爆笑……我真的服了……我下巴呢……
#没下巴的方圆脸 #为你献上我的脖颈 #正脸一般但侧脸绝了 #别吵我在思考 #每次都想装作很倔强 #方圆脸 #这是不是命运对我的惩罚 #超绝面部线条 #哈哈哈就是我的出片方式 #算了吧就这样",2,1.0
dc_00593,"47岁，调了，老公说不好看
姐妹们，评评理，真的不好看吗
#改善法令纹#容貌焦虑#岁月不饶人#帮我看看#垮脸",2,1.0
dc_00595,"中式妆容画出了小日子的感觉 谁懂啊
我了解到的中式妆，就是讲究留白、细眉和红唇的吧？
那为啥我照着这个思路和目标画出来的妆效，一股小日子的味儿啊...
这个妆画出来被我弟弟笑了一整天，我自己也被自己无语住了
 
问下xhs的美妆大佬们：
我这个中式妆应该怎么改比较好、
（想要电视剧里面的轻柔感）
（大胆指教，不玻璃心）
不是原图，感觉画出来问题一样，学习中式妆容
#中式妆#古装#日系#不懂就问 #日常妆容分享 #普通人化妆 #我要学化妆",2,1.0
dc_00596,"关于18岁那年拔了智齿这件事
翻出六年前的照片突然感觉好震撼
幸好那时候一狠心把四颗牙都拔了
#方脸 #拔智齿 #下颌 #脸型 #容貌焦虑",2,1.0
dc_00597,"牙套人天塌了！第一天！蟹黄拌面伤害了我！
#牙套日记 #隐形牙套 有没有什么方式白回来",2,1.0
dc_00602,"婚礼太遗憾了怎么释怀
可能是带不习惯美瞳，带上美瞳眼睛干涩流泪，后面受不了摘掉美瞳了，一直没有照过镜子，不知道流泪后有眼屎了，就这样拍了很多照片，后面男朋友告诉我有眼屎，我抠了还掉了坨在眼皮下，拍照原图眼皮下都是有黑点很明显的，只能p掉了，直到换敬酒服换妆化妆师才发现去掉的，真的一整个大无语了，又多了一个遗憾 #婚礼的遗憾 #结婚 #结婚妆容 #新娘妆造 #办一场属于自己的婚礼 #备婚 #关于结婚",2,1.0
dc_00603,"实话实说我们丑吗
有没有比我们丑的，发出来比一下#这算逆袭吗 #养养就好看了 #养着养着就长大了 #被这小表情拿捏了 #幸好没扔掉 #原来你有两幅面孔 #没有偶像包袱 #娃丑先别扔",2,1.0
dc_00606,"美甲做成这样正常吗
花了135做成这样，因为我喜欢打王者，所以我把大拇指的美甲剪掉了一点，做了建构。一开始做的时候我就问了美甲师，说这个胶水这样正常吗，她说正常，现在这个沟里面老是会藏脏东西，处理也很麻烦#分享美甲 #贴甲片美甲 #建构",2,1.0
dc_00607,"美宝莲fitme你….我真的裂开了🤯
跳舞不会再用你
#脱妆 #粉底 #底妆测评",2,1.0
dc_00620,"高三女儿因为ym，准备休学。。。
这两天跟我说现在学习压力太大，搞得她姨妈一个月没来了，每天还很没有精神学习，有点想休学了，我听着也真是心疼的不行，但真的很怕耽误她学业，有没有人支支招啊…
#求助#高三#女儿",2,1.0
dc_00623,"老师骂我形不准
一定是拍照的问题🙋#石膏像素描 #大卫像 #大卫石膏像",2,1.0
dc_00631,想知道enfj小太阳大学都学的什么专业 #记录吧就现在   #大学   #e人   #讨厌自己的专业   #MBTI   #大学专业   #专业   #enfj   #enfj小太阳   #enfj精神世界,2,1.0
dc_00634,"学术裁缝难免会露出线头
当word开始卡的时候，就是我开始按Ctrl+s的时候（一种预防措施[doge]） #写论文的精神状态   #写论文   #研究生精神状态   #毕业论文   #科研   #科研日常",2,1.0
dc_00644,"在学校有种空心人的感觉😂
 #周末去哪儿   #记录吧就现在   #本来上学就烦   #大学生精神   #现在的大学越来越像高中了   #很担心大学生的精神状态   #人上学哪有不发疯的   #难绷的生活   #大学生就该这样   #上学精神状态",2,1.0
dc_00645,"在赶ddl和睡觉之间选择了通宵玩手机
分析一下就玩一会手机，查一点资料手机就爬到手上来了，哈哈 #两眼一睁就是干   #尖叫扭曲阴暗地爬行   #写论文的精神状态   #科研学习   #学习动力",2,1.0
dc_00649,"大学生活
高中生说向往的大学生活，在大学里你是否还在努力呢 #大学生活",2,1.0
dc_00654,"参加完
琶洲招聘会
你的真实感受？？",2,1.0
dc_00662,"🇭🇰文科生留港有没有好出路
最近收获了第一个offer，但工作内容和想象中有出入，最后放弃 开始重新思考就业方向。",2,1.0
dc_00664,"原来以前的大学生活是这样的
 #大学生活   #回忆大学时   #现在的大学越来越像高中了   #大学生现状   #大学生社会   #以前的大学生活   #向往的大学生活   #怀念大学时的我们",2,1.0
dc_00668,港硕 实习机会重要还是课程内容重要🥲,2,1.0
