error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,舍友,6,38,0.0319,0.0047,0.1364,2.0164,1.3416,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,我，我,6,39,0.0319,0.0048,0.1333,1.9907,1.3033,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,三四,5,30,0.0266,0.0037,0.1429,2.0778,1.3026,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,反应过,4,22,0.0213,0.0027,0.1538,2.1769,1.2852,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,子好,4,22,0.0213,0.0027,0.1538,2.1769,1.2852,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,应过,4,22,0.0213,0.0027,0.1538,2.1769,1.2852,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,空调,4,22,0.0213,0.0027,0.1538,2.1769,1.2852,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,得有,6,40,0.0319,0.0049,0.1304,1.9655,1.267,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了好久,4,23,0.0213,0.0028,0.1481,2.1333,1.2247,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,没关系,5,32,0.0266,0.0039,0.1351,2.0141,1.2129,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,不该,5,33,0.0266,0.004,0.1316,1.9836,1.1721,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,我说我,5,33,0.0266,0.004,0.1316,1.9836,1.1721,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,没关,5,33,0.0266,0.004,0.1316,1.9836,1.1721,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,地下,4,24,0.0213,0.0029,0.1429,2.0915,1.169,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,心！,4,24,0.0213,0.0029,0.1429,2.0915,1.169,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的，就,4,24,0.0213,0.0029,0.1429,2.0915,1.169,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,踩雷,4,24,0.0213,0.0029,0.1429,2.0915,1.169,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的信,6,43,0.0319,0.0053,0.1224,1.8937,1.1679,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,太难,4,25,0.0213,0.0031,0.1379,2.0514,1.1176,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,就是为,4,25,0.0213,0.0031,0.1379,2.0514,1.1176,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,，地,4,25,0.0213,0.0031,0.1379,2.0514,1.1176,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,我该,7,56,0.0372,0.0069,0.1111,1.7792,1.111,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,避雷,9,81,0.0479,0.0099,0.1,1.6572,1.0972,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,怎么回,5,35,0.0266,0.0043,0.125,1.9254,1.0972,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,业季,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,在外面,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,子了,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,无力,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,死，,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,毕业季,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,该不,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,，反正,4,26,0.0213,0.0032,0.1333,2.0128,1.0701,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,吐槽,8,70,0.0426,0.0086,0.1026,1.6868,1.0695,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,谢大家,5,36,0.0266,0.0044,0.122,1.8975,1.0628,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,敏感,7,59,0.0372,0.0072,0.1061,1.7271,1.0459,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,该怎么办,6,48,0.0319,0.0059,0.1111,1.7843,1.03,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,前后,4,27,0.0213,0.0033,0.129,1.9756,1.026,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,，我没,4,27,0.0213,0.0033,0.129,1.9756,1.026,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,无所,5,38,0.0266,0.0047,0.1163,1.8439,0.9994,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,中一,4,28,0.0213,0.0034,0.125,1.9398,0.9849,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了，然后,4,28,0.0213,0.0034,0.125,1.9398,0.9849,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,拿着,4,28,0.0213,0.0034,0.125,1.9398,0.9849,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,里还,4,28,0.0213,0.0034,0.125,1.9398,0.9849,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,么回,5,39,0.0266,0.0048,0.1136,1.8181,0.9702,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,人群,5,39,0.0266,0.0048,0.1136,1.8181,0.9702,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了，然,4,29,0.0213,0.0036,0.1212,1.9052,0.9467,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,队，,4,29,0.0213,0.0036,0.1212,1.9052,0.9467,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,创业,5,40,0.0266,0.0049,0.1111,1.793,0.9424,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,是觉得,5,40,0.0266,0.0049,0.1111,1.793,0.9424,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,是觉,5,41,0.0266,0.005,0.1087,1.7685,0.9159,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,我找,4,30,0.0213,0.0037,0.1176,1.8717,0.911,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,机会，,4,30,0.0213,0.0037,0.1176,1.8717,0.911,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,生大,5,42,0.0266,0.0051,0.1064,1.7446,0.8908,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,遇到了,5,42,0.0266,0.0051,0.1064,1.7446,0.8908,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,9:,5,43,0.0266,0.0053,0.1042,1.7212,0.8668,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,见，,5,43,0.0266,0.0053,0.1042,1.7212,0.8668,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,谢大,5,43,0.0266,0.0053,0.1042,1.7212,0.8668,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,，刚,5,43,0.0266,0.0053,0.1042,1.7212,0.8668,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,一键,4,32,0.0213,0.0039,0.1111,1.808,0.8462,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,圈，,4,32,0.0213,0.0039,0.1111,1.808,0.8462,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,就是一个,4,32,0.0213,0.0039,0.1111,1.808,0.8462,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,友在,5,44,0.0266,0.0054,0.102,1.6983,0.8438,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,每年,5,44,0.0266,0.0054,0.102,1.6983,0.8438,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的可以,5,44,0.0266,0.0054,0.102,1.6983,0.8438,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,这种情况,5,44,0.0266,0.0054,0.102,1.6983,0.8438,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,打电,6,58,0.0319,0.0071,0.0938,1.5956,0.8257,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,打电话,6,58,0.0319,0.0071,0.0938,1.5956,0.8257,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,会这,5,45,0.0266,0.0055,0.1,1.676,0.822,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,力和,4,33,0.0213,0.004,0.1081,1.7775,0.8168,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,在地,4,33,0.0213,0.004,0.1081,1.7775,0.8168,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,学毕业,4,33,0.0213,0.004,0.1081,1.7775,0.8168,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,私信,4,33,0.0213,0.004,0.1081,1.7775,0.8168,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,宿舍,8,89,0.0426,0.0109,0.0825,1.4458,0.8038,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的结,6,60,0.0319,0.0074,0.0909,1.5617,0.7931,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,学毕,4,34,0.0213,0.0042,0.1053,1.748,0.789,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,就感,4,34,0.0213,0.0042,0.1053,1.748,0.789,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,没有那,4,34,0.0213,0.0042,0.1053,1.748,0.789,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,该怎么,9,107,0.0479,0.0131,0.0776,1.3771,0.7861,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,种情况,5,47,0.0266,0.0058,0.0962,1.6327,0.7811,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,无语,7,77,0.0372,0.0094,0.0833,1.4606,0.763,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,信任,4,35,0.0213,0.0043,0.1026,1.7193,0.7629,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,信我,4,35,0.0213,0.0043,0.1026,1.7193,0.7629,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,在一个,4,35,0.0213,0.0043,0.1026,1.7193,0.7629,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,就业,6,62,0.0319,0.0076,0.0882,1.5289,0.7627,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,该怎,9,111,0.0479,0.0136,0.075,1.3401,0.7515,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,这种情,5,49,0.0266,0.006,0.0926,1.5912,0.7435,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,过去了,4,36,0.0213,0.0044,0.1,1.6914,0.7383,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,不停,5,50,0.0266,0.0061,0.0909,1.5711,0.7259,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,，感觉,11,153,0.0585,0.0188,0.0671,1.2174,0.7157,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了以,4,37,0.0213,0.0045,0.0976,1.6642,0.715,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,假的,4,37,0.0213,0.0045,0.0976,1.6642,0.715,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,右，,4,37,0.0213,0.0045,0.0976,1.6642,0.715,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,左右，,4,37,0.0213,0.0045,0.0976,1.6642,0.715,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的，不,4,37,0.0213,0.0045,0.0976,1.6642,0.715,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,吵架,5,51,0.0266,0.0063,0.0893,1.5514,0.709,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,吧。,6,66,0.0319,0.0081,0.0833,1.4664,0.7076,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了，,55,1480,0.2926,0.1814,0.0358,0.6286,0.6985,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,我也没,4,38,0.0213,0.0047,0.0952,1.6378,0.6929,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,是每,4,38,0.0213,0.0047,0.0952,1.6378,0.6929,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,种情,5,52,0.0266,0.0064,0.0877,1.532,0.6928,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,一看,6,68,0.0319,0.0083,0.0811,1.4365,0.6825,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,我为,5,53,0.0266,0.0065,0.0862,1.513,0.6772,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,理的,5,53,0.0266,0.0065,0.0862,1.513,0.6772,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,分手,7,85,0.0372,0.0104,0.0761,1.3613,0.6767,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的老,8,103,0.0426,0.0126,0.0721,1.2987,0.6725,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,伙伴,4,39,0.0213,0.0048,0.093,1.612,0.672,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,吧？,4,39,0.0213,0.0048,0.093,1.612,0.672,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,我太,4,39,0.0213,0.0048,0.093,1.612,0.672,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了三,7,86,0.0372,0.0105,0.0753,1.3496,0.667,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
